match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_lastManTackle,stat_accurateCross,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_errorLeadToAShot,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_outfielderBlock
12764150,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,43.0,32.0,19.0,8.0,0.0,27.0,31.0,5.0,12.0,1.0,5.0,3.0,3.0,1.0,1.0,90.0,51.0,6.7,11.0,0.00234389,0,-0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764150,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,False,43.0,36.0,1.0,,0.0,16.0,18.0,20.0,27.0,3.0,7.0,,,,,90.0,66.0,7.0,11.0,0.0309377,0,,2.0,2.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764150,home,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,,863600,EUR,763516800,D,3,3,False,40.0,35.0,3.0,,0.0,31.0,34.0,4.0,6.0,2.0,3.0,,,,,45.0,47.0,5.7,6.0,0.00099046,0,,,,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764150,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,88.0,79.0,9.0,5.0,0.0,67.0,69.0,12.0,19.0,5.0,11.0,,,,,90.0,110.0,7.6,9.0,0.00698889,0,,,2.0,4.0,3.0,12.0,,,5.0,4.0,2.0,,5.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12764150,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,16,16,False,52.0,40.0,6.0,3.0,0.0,29.0,32.0,12.0,21.0,2.0,3.0,,,,,69.0,74.0,6.5,14.0,0.0569476,1,,1.0,,,2.0,8.0,,,2.0,6.0,3.0,,2.0,,,,,,,1.0,1.0,2.0,0.0243,,,,,,,,,,,,,
12764150,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,53.0,44.0,6.0,3.0,0.0,24.0,26.0,20.0,27.0,,4.0,,,,,90.0,75.0,7.1,15.0,0.0420272,1,,,1.0,2.0,7.0,10.0,4.0,1.0,3.0,5.0,5.0,2.0,2.0,,,,,,,,1.0,2.0,0.0257,1.0,,,,,,,,,,,,
12764150,home,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,sofyanamrabat,359272,EUR,840585600,M,34,34,False,73.0,59.0,13.0,8.0,0.0,45.0,51.0,14.0,23.0,,7.0,,,,,90.0,87.0,6.5,18.0,0.0218813,0,,1.0,1.0,,6.0,3.0,,,3.0,2.0,1.0,1.0,1.0,,3.0,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,
12764150,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,37.0,28.0,1.0,1.0,0.0,7.0,8.0,24.0,35.0,,1.0,,,,,72.0,55.0,6.9,17.0,0.89293,0,,6.0,,1.0,2.0,3.0,1.0,,,2.0,1.0,4.0,,2.0,,,,,,3.0,,2.0,,,,True,,,,,,,,,,
12764150,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,19.0,13.0,2.0,,0.0,7.0,9.0,6.0,11.0,,5.0,,,,,61.0,27.0,6.1,12.0,0.0588625,0,,1.0,,,3.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
12764150,home,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,25.0,15.0,1.0,1.0,0.0,9.0,11.0,6.0,18.0,,8.0,,,,,73.0,45.0,6.9,19.0,0.043101,0,,4.0,1.0,3.0,5.0,11.0,6.0,4.0,,1.0,,,3.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
