match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_keyPass,stat_wonContest,player_firstName,stat_bigChanceMissed,stat_shotOffTarget,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_goals
12624433,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,28.0,23.0,1.0,1.0,0.0,6.0,7.0,21.0,,1.0,,,,,,90.0,36.0,7.2,6.0,4,17.0,,2.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,2.0,,1.0,1.0,,,,,
12624433,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,True,12.0,10.0,1.0,,0.0,3.0,3.0,9.0,,,,,,,,45.0,15.0,6.6,4.0,1,7.0,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,mohamed_shereif19,
12624433,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,True,36.0,32.0,5.0,3.0,0.0,8.0,8.0,28.0,1.0,4.0,,,,,,29.0,41.0,6.9,4.0,0,24.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12624433,home,Al-Khaleej,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,M,47,47,True,31.0,25.0,5.0,4.0,0.0,5.0,6.0,26.0,,2.0,,,,,,21.0,38.0,7.2,8.0,1,20.0,1.0,,2.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,,1.0,,Saleh Aboulshamat,,1.0,,,,,,,,
12624433,home,Al-Khaleej,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ozaybi Raed,,,,,,,,,,
12624433,home,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ali Al Shaafi,,,,,,,,,,
12624433,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,
12624433,home,Al-Khaleej,Mohammed Al Abdullah,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Mohammed Al Abdullah,,,,,,,,,,
12624433,home,Al-Khaleej,Ali Abdoulraouf Alabdrabalnabi,ali-abdoulraouf-alabdrabalnabi,A. A. Alabdrabalnabi,M,24,,10,M,2040371,EUR,1072915200,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ali Abdoulraouf Alabdrabalnabi,,,,,,,,,,
12624433,home,Al-Khaleej,Hussain Al Sultan,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400,F,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Hussain Al Sultan,,,,,,,,,,
12624433,away,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,27.0,11.0,24.0,8.0,0.0,4.0,5.0,22.0,,14.0,1.0,4.0,6.0,1.0,1.0,90.0,37.0,8.2,16.0,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,17.0,12.0,3.0,1.0,0.0,4.0,4.0,17.0,11.0,2.0,,,,,,90.0,48.0,7.6,12.0,0,9.0,4.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
12624433,away,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,21.0,12.0,11.0,4.0,0.0,4.0,5.0,16.0,10.0,1.0,,,,,,90.0,35.0,7.3,9.0,0,8.0,,,,2.0,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,False,17.0,14.0,4.0,3.0,0.0,13.0,14.0,3.0,3.0,8.0,,,,,,90.0,31.0,7.5,4.0,0,1.0,,,1.0,3.0,,,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,Ali Makki,,,,,,,,,,
12624433,away,Al Wehda,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,21.0,12.0,7.0,1.0,0.0,8.0,11.0,15.0,4.0,6.0,,,,,,90.0,51.0,7.3,22.0,1,4.0,5.0,2.0,3.0,5.0,,,1.0,3.0,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,
12624433,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,False,28.0,21.0,2.0,1.0,0.0,10.0,10.0,18.0,5.0,3.0,,,,,,90.0,42.0,7.2,8.0,1,11.0,,,2.0,3.0,1.0,,4.0,1.0,,,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,
12624433,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,21.0,18.0,3.0,2.0,0.0,9.0,9.0,13.0,1.0,7.0,,,,,,85.0,33.0,6.8,5.0,0,9.0,1.0,,6.0,4.0,1.0,,2.0,3.0,2.0,,,1.0,4.0,,1.0,,,,,,,,,,,,True,,,,
12624433,away,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,28.0,23.0,3.0,2.0,1.0,8.0,11.0,19.0,6.0,6.0,,,,,,90.0,55.0,8.2,15.0,1,16.0,2.0,,10.0,6.0,3.0,3.0,2.0,2.0,1.0,3.0,,3.0,,,5.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,1.0
12624433,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,M,80,80,False,8.0,6.0,,,0.0,2.0,3.0,5.0,,1.0,,,,,,26.0,13.0,6.3,6.0,0,4.0,,,3.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,False,26.0,22.0,2.0,1.0,0.0,9.0,10.0,17.0,,7.0,,,,,,45.0,36.0,6.9,7.0,0,13.0,1.0,2.0,2.0,6.0,,,,3.0,1.0,2.0,1.0,2.0,,,,,,,,,Saad,,,Bguir,,,,,,,
12624433,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,22.0,18.0,,,1.0,8.0,9.0,13.0,,1.0,,,,,,85.0,36.0,7.3,8.0,0,10.0,,2.0,5.0,8.0,2.0,1.0,1.0,1.0,,2.0,4.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,
12624433,away,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,F,11,11,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,3.0,,,,,,42.0,18.0,7.2,5.0,3,2.0,,1.0,5.0,4.0,1.0,1.0,,1.0,1.0,3.0,3.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,yaminio10,1.0
12624433,away,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,6,6,True,12.0,9.0,1.0,,0.0,2.0,2.0,10.0,2.0,1.0,,,,,,45.0,18.0,6.5,3.0,0,7.0,,,4.0,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,True,8.0,5.0,,,0.0,2.0,4.0,4.0,2.0,1.0,,,,,,22.0,25.0,7.0,8.0,1,3.0,,,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,
12624433,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,,,,,0.0,,,,,,,,,,,13.0,,6.3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,13.0,3.0,6.4,,0,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,
12624433,away,Al Wehda,Ridha Abdullah Ambadu,ridha-abdullah-ambadu,R. A. Ambadu,D,87,193.0,5,M,2054961,EUR,1126051200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Ahmed Bandar Derwish,ahmed-bandar-derwish,A. B. Derwish,D,14,171.0,9,M,1185167,EUR,1002153600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624433,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Noor,,,,,,,,,,
