match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,captain,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
12514028,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,6.0,3.0,,,0.0,2.0,3.0,1.0,3.0,1.0,2.0,,,,,,,,27.0,10.0,6.4,5.0,0.0128729,0,,,1.0,4.0,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
12514028,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,2.0,,1.0,,,,,,21.0,4.0,6.6,1.0,0.00171207,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514028,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,7.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,2.0,,2.0,,,,,,8.0,10.0,6.6,3.0,0.00146676,0,,,3.0,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12514028,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,4.0,2.0,1.0,,0.0,1.0,1.0,2.0,5.0,1.0,3.0,,,,,,,,14.0,10.0,6.7,3.0,0.0410386,0,,2.0,2.0,3.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,
12514028,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,2.0,1.0,1.0,,0.0,,1.0,2.0,2.0,,2.0,,,,,,,,14.0,8.0,6.5,3.0,0.0448815,0,,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,,1.0,,,Jeremy,Antonisse,,1.0,,,,,,,
12514028,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514028,home,Moreirense,Mika,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514028,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514028,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Dinis Pinto,,,,,,,,,,
12514028,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,False,25.0,13.0,14.0,2.0,0.0,11.0,12.0,2.0,13.0,,,1.0,6.0,,3.0,,1.0,1.0,90.0,33.0,7.1,12.0,0.00065646,0,0.2177,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
12514028,away,Famalicão,Calegari,calegari,Calegari,D,2,171,471,M,988906,EUR,1014768000,D,2,2,False,44.0,37.0,2.0,2.0,0.0,20.0,23.0,18.0,23.0,1.0,7.0,1.0,8.0,2.0,,,,,90.0,66.0,7.6,9.0,0.0919929,0,,2.0,,,,1.0,1.0,1.0,,,,3.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,
12514028,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,83.0,69.0,16.0,7.0,0.0,55.0,61.0,14.0,22.0,2.0,4.0,4.0,5.0,,,,,,90.0,92.0,7.1,14.0,0.00750238,0,,,1.0,1.0,,2.0,,,,True,,,,,,,,3.0,,,,,2.0,,,,,,,1.0
12514028,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,67.0,58.0,5.0,1.0,0.0,45.0,52.0,13.0,15.0,5.0,8.0,2.0,2.0,2.0,,,,,90.0,77.0,7.1,10.0,0.00452029,0,,,4.0,5.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,
12514028,away,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,34.0,24.0,3.0,2.0,0.0,13.0,15.0,11.0,21.0,2.0,7.0,3.0,6.0,1.0,,,,,90.0,58.0,7.3,14.0,0.0183324,1,,2.0,2.0,6.0,,2.0,,1.0,3.0,,,3.0,2.0,0.0327,,,,2.0,,,,,1.0,1.0,,1.0,,,,
12514028,away,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,51.0,42.0,9.0,4.0,0.0,22.0,24.0,20.0,30.0,1.0,8.0,1.0,5.0,4.0,,,,,90.0,68.0,6.8,16.0,0.0249028,0,,3.0,,7.0,2.0,1.0,,1.0,4.0,,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,
12514028,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,66.0,59.0,3.0,1.0,0.0,39.0,40.0,20.0,26.0,2.0,8.0,,5.0,,,,,,90.0,75.0,7.2,7.0,0.0174985,1,,,1.0,4.0,,1.0,,,2.0,,1.0,5.0,2.0,0.0121,,,,2.0,1.0,,,1.0,1.0,,,,,,,
12514028,away,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,12.0,5.0,3.0,1.0,0.0,,2.0,5.0,11.0,1.0,4.0,,4.0,2.0,,,,,61.0,24.0,6.7,13.0,0.0131221,0,,1.0,2.0,5.0,2.0,1.0,,2.0,,,,1.0,1.0,,,,,1.0,1.0,Sorriso,,,,,,,,,,
12514028,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,24.0,16.0,3.0,1.0,0.0,6.0,6.0,10.0,20.0,1.0,5.0,1.0,2.0,3.0,,,,,61.0,33.0,6.9,11.0,0.0227803,0,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
12514028,away,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,M,10,10,False,12.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,12.0,,5.0,1.0,4.0,3.0,,,,,82.0,27.0,6.6,8.0,0.0091677,2,,3.0,,5.0,1.0,3.0,,2.0,3.0,,,,,0.047,,,,,,,,,2.0,2.0,,,,,,
12514028,away,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,False,32.0,25.0,2.0,1.0,0.0,6.0,8.0,19.0,25.0,2.0,11.0,1.0,4.0,6.0,,,,,89.0,53.0,7.2,16.0,0.0373139,1,,1.0,3.0,9.0,4.0,3.0,,1.0,1.0,,,1.0,,0.0063,1.0,0.0095,,,1.0,,,,2.0,,,,,,,
12514028,away,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,True,26.0,20.0,1.0,,0.0,12.0,14.0,8.0,13.0,1.0,3.0,,1.0,,,,,,29.0,30.0,6.5,7.0,0.0078761,0,,1.0,3.0,5.0,,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,
12514028,away,Famalicão,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,True,9.0,5.0,,,0.0,,1.0,5.0,8.0,4.0,4.0,,,1.0,,,,,29.0,12.0,6.8,5.0,0.00455354,1,,,1.0,1.0,,,,1.0,,,1.0,,,0.0421,,,,,,,,,,,,1.0,,,,
12514028,away,Famalicão,Yassir Zabiri,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,8.0,8.0,6.3,5.0,2.618e-05,0,,1.0,2.0,6.0,3.0,,,,,,,1.0,1.0,,,,,,,Yassir Zabiri,,1.0,,,,,,,,
12514028,away,Famalicão,Afonso Rodrigues,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.00062628,0,,,,,,,,,,,,,,,,,,,,Afonso Rodrigues,,,,,,,,,,
12514028,away,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514028,away,Famalicão,Riccieli,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514028,away,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ibrahima Ba,,,,,,,,,,
12514028,away,Famalicão,Diogo Costa,diogo-costa,D. Costa,D,29,180,74,M,1900350,EUR,1059264000,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Diogo Costa,,,,,,,,,,
12514028,away,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
