match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
12476439,home,Carlisle United,Harry Lewis,,,harry-lewis,H. Lewis,G,21,191.0,26,M,815927,EUR,882576000.0,G,1,1,False,30.0,15.0,25.0,10.0,0.0,8.0,11.0,7.0,19.0,1.0,1.0,2.0,9.0,1.0,3.0,4.0,2.0,2.0,90.0,43.0,7.2,15.0,0,,,,,,,,,,,,,,,,,,,,,,,
12476439,home,Carlisle United,Archie Davies,,,davies-archie,A. Davies,D,2,183.0,31,M,920558,EUR,907718400.0,D,2,2,False,19.0,15.0,1.0,,0.0,6.0,6.0,10.0,20.0,,8.0,1.0,1.0,,,,,,60.0,51.0,7.3,14.0,2,7.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,
12476439,home,Carlisle United,Aaron Hayden,,,aaron-hayden,A. Hayden,D,6,185.0,62,M,804614,EUR,853372800.0,D,6,6,False,46.0,31.0,9.0,4.0,0.0,19.0,21.0,12.0,25.0,4.0,5.0,3.0,3.0,,,,,,90.0,61.0,6.6,16.0,0,,,4.0,,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,
12476439,home,Carlisle United,Terell Thomas,,,terell-thomas,T. Thomas,D,4,183.0,28,M,611764,EUR,876700800.0,D,4,4,False,34.0,27.0,7.0,2.0,0.0,21.0,23.0,6.0,11.0,3.0,8.0,5.0,7.0,,,,,,90.0,55.0,7.2,8.0,1,,,3.0,1.0,,1.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,
12476439,home,Carlisle United,Jon Mellish,,,jon-mellish,J. Mellish,D,22,188.0,27,M,909910,EUR,874627200.0,D,22,22,False,33.0,20.0,5.0,,0.0,9.0,12.0,11.0,22.0,2.0,10.0,2.0,4.0,,,,,,90.0,56.0,7.0,20.0,0,1.0,,3.0,,,2.0,2.0,,2.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,
12476439,home,Carlisle United,Jack Ellis,Jack Ellis,,jack-ellis,J. Ellis,D,18,,18,M,1145742,EUR,1066953600.0,D,18,18,False,31.0,22.0,5.0,2.0,0.0,12.0,14.0,10.0,18.0,,3.0,1.0,7.0,,,,,,90.0,41.0,6.9,11.0,1,1.0,,1.0,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,
12476439,home,Carlisle United,Josh Vela,Josh,Vela,josh-vela,J. Vela,M,,181.0,12,M,152808,EUR,755827200.0,M,16,16,False,18.0,13.0,,,0.0,7.0,8.0,6.0,10.0,4.0,7.0,1.0,3.0,,,,,,90.0,31.0,6.5,10.0,1,,,8.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,3.0,3.0,,,,,,,,
12476439,home,Carlisle United,Ben Barclay,,,ben-barclay,B. Barclay,D,6,187.0,18,M,920549,EUR,844646400.0,M,26,26,False,25.0,18.0,1.0,1.0,0.0,10.0,10.0,8.0,15.0,1.0,4.0,1.0,2.0,,,,,,83.0,32.0,6.6,8.0,0,,,2.0,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,
12476439,home,Carlisle United,Harrison Neal,,,harrison-neal,H. Neal,M,20,,23,M,1171421,EUR,989625600.0,M,17,17,False,37.0,27.0,7.0,1.0,0.0,15.0,15.0,12.0,23.0,,5.0,2.0,4.0,,,,,,90.0,55.0,7.4,14.0,3,1.0,,2.0,1.0,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,,,,
12476439,home,Carlisle United,Charlie Wyke,,,charlie-wyke,C. Wyke,F,23,188.0,65,M,226384,EUR,723600000.0,F,10,10,False,22.0,15.0,1.0,,0.0,5.0,5.0,10.0,18.0,2.0,5.0,,2.0,,,,,,73.0,34.0,6.8,9.0,2,1.0,,1.0,,,,,2.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,True,1.0,,
