match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_errorLeadToAShot,stat_fouls,stat_dispossessed,stat_totalContest,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,captain,player_sofascoreId,stat_goals,stat_punches,stat_hitWoodwork,stat_bigChanceCreated
11693213,home,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,196.0,219,M,198038,EUR,815875200,G,1,1,False,36.0,27.0,8.0,27.0,28.0,8.0,1.0,1.0,12.0,1.0,2.0,2.0,3.0,2.0,1.0,90.0,47.0,5.8,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Janoi Donacien,,,janoi-donacien,J. Donacien,D,44,183.0,54,M,371364,EUR,752284800,D,44,44,False,27.0,25.0,2.0,21.0,21.0,7.0,1.0,,2.0,,,,,,,69.0,49.0,6.7,10.0,1,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Axel Tuanzebe,,,axel-tuanzebe,A. Tuanzebe,D,6,185.0,6325,M,817979,EUR,879465600,D,40,40,False,71.0,57.0,10.0,50.0,55.0,16.0,2.0,,4.0,,,,,,,90.0,83.0,6.5,16.0,0,5.0,7.0,,1.0,2.0,3.0,,7.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194.0,331,M,358084,EUR,814233600,D,15,15,False,43.0,39.0,2.0,34.0,35.0,8.0,,,,,,,,,,60.0,53.0,6.7,4.0,0,2.0,5.0,,,3.0,5.0,,5.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Harry Clarke,,,harry-clarke,H. Clarke,D,44,178.0,190,M,993439,EUR,983491200,D,2,2,False,47.0,35.0,6.0,27.0,33.0,15.0,4.0,1.0,10.0,,,,,,,90.0,68.0,6.2,18.0,0,3.0,8.0,1.0,1.0,3.0,3.0,,3.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11693213,home,Ipswich Town,Dominic Ball,,,dominic-ball,D. Ball,M,4,184.0,26,M,149821,EUR,807321600,M,12,12,False,49.0,39.0,1.0,29.0,32.0,17.0,2.0,1.0,3.0,,,,,,,90.0,63.0,6.5,13.0,1,1.0,10.0,,,,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185.0,327,M,856669,EUR,898560000,M,14,14,False,40.0,33.0,6.0,22.0,24.0,18.0,4.0,,4.0,,,,,,,90.0,56.0,6.8,10.0,2,2.0,12.0,2.0,1.0,1.0,5.0,,3.0,1.0,,2.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,
11693213,home,Ipswich Town,Kayden Jackson,,,kayden-jackson,K. Jackson,F,19,181.0,95,M,340689,EUR,761875200,M,19,19,False,19.0,12.0,1.0,5.0,7.0,15.0,5.0,2.0,8.0,,,,,,,90.0,37.0,6.7,11.0,2,,7.0,3.0,1.0,1.0,4.0,,1.0,,3.0,2.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,
11693213,home,Ipswich Town,Sone Aluko,,,sone-aluko,S. Aluko,F,,173.0,56,M,13251,EUR,603849600,M,23,23,False,23.0,16.0,5.0,12.0,14.0,9.0,2.0,1.0,3.0,,,,,,,61.0,34.0,6.3,9.0,0,1.0,4.0,,,,4.0,,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,,,1.0,,,,,True,,,,,
11693213,home,Ipswich Town,Marcus Harness,,,marcus-harness,M. Harness,M,10,182.0,157,M,368146,EUR,825120000,M,11,11,False,19.0,13.0,2.0,7.0,9.0,10.0,4.0,,5.0,,,,,,,90.0,33.0,6.5,10.0,0,1.0,6.0,,1.0,,6.0,,,,1.0,2.0,1.0,2.0,3.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,
11693213,home,Ipswich Town,Freddie Ladapo,,,freddie-ladapo,F. Ladapo,F,45,183.0,154,M,254813,EUR,728524800,F,9,9,False,5.0,4.0,,3.0,3.0,2.0,3.0,,2.0,,,,,,,69.0,11.0,6.6,3.0,1,,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,2.0,,,,,,
11693213,home,Ipswich Town,Elkan Baggott,Elkan Baggott,,elkan-baggott,E. Baggott,D,25,194.0,5609,M,1066814,EUR,1035331200,D,26,26,True,22.0,20.0,,17.0,18.0,4.0,1.0,,3.0,,,,,,,30.0,25.0,7.3,2.0,1,,3.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,elkanbaggot,1.0,,,
11693213,home,Ipswich Town,Cameron Humphreys,,,cameron-humphreys,C. Humphreys,M,8,178.0,146,M,1130909,EUR,1067472000,M,30,30,True,14.0,12.0,3.0,8.0,8.0,7.0,2.0,1.0,,,,,,,,29.0,22.0,6.6,5.0,0,2.0,5.0,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,
11693213,home,Ipswich Town,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174.0,3679,M,1090963,EUR,1067385600,M,20,20,True,6.0,5.0,,2.0,2.0,4.0,1.0,,1.0,,,,,,,21.0,11.0,6.5,3.0,2,,3.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
11693213,home,Ipswich Town,George Hirst,,,george-hirst,G. Hirst,F,9,191.0,459,M,839712,EUR,919036800,F,27,27,True,3.0,2.0,,,,3.0,2.0,,,,,,,,,21.0,9.0,6.5,6.0,0,,2.0,,1.0,1.0,2.0,,,,,,,4.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,
11693213,home,Ipswich Town,Cieran Slicker,,,cieran-slicker,C. Slicker,G,29,187.0,193,M,1001845,EUR,1032048000,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,George Edmundson,,,george-edmundson,G. Edmundson,D,25,191.0,107,M,803678,EUR,872985600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Massimo Luongo,,,massimo-luongo,M. Luongo,M,21,174.0,250,M,204300,EUR,717379200,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,170.0,452,M,784625,EUR,856051200,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,home,Ipswich Town,Ryan Carr,Ryan Carr,,ryan-carr,R. Carr,M,6,,16,M,1214347,EUR,1095897600,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,33.0,22.0,15.0,19.0,24.0,9.0,,,5.0,,,1.0,1.0,,,90.0,38.0,6.6,11.0,0,6.0,3.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
11693213,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185.0,2313,M,329417,EUR,818121600,D,21,21,False,38.0,31.0,4.0,16.0,17.0,21.0,4.0,,2.0,,,,,,,89.0,60.0,6.6,11.0,0,3.0,15.0,,2.0,,,,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
11693213,away,Fulham,Luc De Fougerolles,,,luc-de-fougerolles,L. D. Fougerolles,D,44,183.0,331,M,1413129,EUR,1129075200,D,44,44,False,63.0,56.0,7.0,46.0,49.0,14.0,3.0,,5.0,,,,,,,90.0,67.0,6.5,7.0,0,2.0,10.0,,1.0,3.0,6.0,,1.0,,,,,,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,
11693213,away,Fulham,Calvin Bassey,,,calvin-bassey,C. Bassey,D,3,185.0,8666,M,861972,EUR,946598400,D,3,3,False,84.0,66.0,14.0,35.0,44.0,40.0,2.0,,8.0,,,,,,,90.0,97.0,6.9,19.0,1,4.0,31.0,,2.0,1.0,4.0,,6.0,,2.0,2.0,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,
11693213,away,Fulham,Fodé Ballo-Touré,,,fode-ballo-toure,F. Ballo-Touré,D,97,177.0,1464,M,788170,EUR,852249600,D,12,12,False,57.0,47.0,3.0,21.0,26.0,40.0,4.0,,6.0,,,,,,,90.0,93.0,6.9,25.0,0,1.0,27.0,9.0,,1.0,5.0,,2.0,,1.0,3.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,1.0,
11693213,away,Fulham,Saša Lukić,,,sasa-lukic,S. Lukić,M,20,183.0,2071,M,371222,EUR,839894400,M,28,28,False,84.0,75.0,7.0,30.0,35.0,51.0,9.0,3.0,8.0,,,,,,,90.0,99.0,6.9,12.0,1,3.0,46.0,2.0,,,1.0,,2.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,,,1.0,,,,1.0,,,,,,,
11693213,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185.0,646,M,82566,EUR,664329600,M,10,10,False,85.0,76.0,3.0,27.0,27.0,60.0,1.0,,7.0,,,,,,,90.0,95.0,8.0,11.0,2,2.0,49.0,2.0,1.0,,3.0,1.0,,,1.0,,,,2.0,,,,1.0,,,1.0,,1.0,1.0,,True,,1.0,,,
11693213,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173.0,4930,M,355528,EUR,858988800,M,8,8,False,19.0,19.0,2.0,6.0,6.0,15.0,3.0,,1.0,,,,,,,69.0,28.0,7.4,4.0,1,2.0,13.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,4.0,,,2.0,,1.0,1.0,,,,1.0,,,
11693213,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177.0,14310,M,285949,EUR,820454400,M,18,18,False,21.0,16.0,1.0,5.0,6.0,20.0,2.0,,4.0,,,,,,,68.0,34.0,7.3,12.0,1,1.0,11.0,5.0,,,4.0,1.0,,,,2.0,1.0,,1.0,,,1.0,2.0,,,1.0,,,,,,andreaspereira,,,,
