match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,player_sofascoreId
12528192,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1402,M,943593,EUR,885427200,F,9,9,False,10.0,4.0,,,0.0,1.0,1.0,3.0,10.0,2.0,,,,74.0,22.0,6.3,13.0,0.00083185,1,,,1.0,,2.0,5.0,4.0,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,0.0584,1.0,,,3.0,,2.0,,,,,,,2.0,,,,
12528192,home,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185,104,M,1004042,EUR,807580800,F,27,27,True,5.0,5.0,,,0.0,,,5.0,6.0,,,,,28.0,15.0,6.6,6.0,0.00932537,0,,,1.0,,1.0,6.0,3.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,
12528192,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,14,14,True,9.0,6.0,,,0.0,1.0,1.0,6.0,9.0,,,,,28.0,12.0,7.1,3.0,0.371565,2,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,4.0,1.0,1.0,0.0254,,1.0,,,0.0124,,,1.0,,,,,,,,,
12528192,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,10.0,10.0,,,0.0,4.0,4.0,6.0,7.0,1.0,,,,16.0,13.0,6.7,2.0,0.00785278,1,,,1.0,,,,,,,,,,,,,,,1.0,0.0474,,,,1.0,,,,,,,,,,,,,
12528192,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,254,M,843039,EUR,820627200,F,29,29,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,16.0,4.0,6.7,,0.00146817,1,,,,,,,1.0,,,,,,,1.0,,,,1.0,0.2828,,,,,,,,,,,,,,,,,
12528192,home,Samsunspor,Bedirhan Çetin,bedirhan-cetin,B. Çetin,D,96,182,57,M,1215897,EUR,1151539200,D,96,96,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,10.0,4.0,6.4,1.0,0.00039955,0,,,,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,Bedirhan Çetin,,,,,,
12528192,home,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,49,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,home,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181,39,M,1605311,EUR,1114560000,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haluk Mustafa Tan,,,,,,
12528192,home,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,
12528192,home,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,84,M,806972,EUR,883612800,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4079,M,39573,EUR,604713600,G,34,34,False,30.0,17.0,19.0,6.0,0.0,12.0,12.0,5.0,18.0,9.0,3.0,,,90.0,43.0,7.8,13.0,0.00076839,0,0.4818,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,
12528192,away,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1479,M,98199,EUR,731376000,D,2,2,False,29.0,21.0,5.0,,0.0,14.0,17.0,7.0,12.0,6.0,,,,90.0,48.0,7.2,9.0,0.0134667,0,,,,,,1.0,5.0,1.0,,2.0,2.0,3.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5339,M,124737,EUR,659577600,D,3,3,False,22.0,16.0,1.0,,0.0,14.0,17.0,2.0,5.0,1.0,,,,45.0,31.0,7.5,6.0,0.00160139,1,,,,,,1.0,3.0,1.0,,4.0,2.0,,,,,,3.0,,0.1048,,1.0,,,0.1794,,,,,,,,,,,1.0,
12528192,away,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,972,M,238408,EUR,719798400,D,6,6,False,31.0,28.0,4.0,1.0,0.0,23.0,24.0,5.0,7.0,1.0,,,,90.0,40.0,7.2,3.0,0.00213243,0,,,,,3.0,5.0,3.0,,,4.0,,1.0,1.0,,2.0,,2.0,,,,,3.0,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10352,M,174975,EUR,752630400,D,26,26,False,35.0,23.0,8.0,2.0,1.0,10.0,10.0,14.0,27.0,3.0,,,,90.0,64.0,7.7,18.0,0.183965,3,,,2.0,1.0,,4.0,8.0,,2.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0603,,,,1.0,,,1.0,,,1.0,,,,,,,masuaku26
12528192,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5244,M,862055,EUR,915840000,M,83,83,False,30.0,28.0,1.0,,0.0,16.0,16.0,12.0,14.0,6.0,,,,90.0,53.0,7.3,9.0,0.0256828,2,,,,,,5.0,11.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,,1.0,2.0,1.0,0.1214,,,,3.0,,2.0,1.0,,,1.0,,,,,,,gedson_83
12528192,away,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2809,M,868958,EUR,828748800,M,28,28,False,38.0,28.0,4.0,,0.0,20.0,24.0,8.0,14.0,6.0,,,,90.0,43.0,6.6,12.0,0.0243084,1,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,0.0122,,,,2.0,,,,,,1.0,,,,,,,
12528192,away,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3715,M,800411,EUR,835920000,M,7,7,False,17.0,11.0,1.0,,0.0,3.0,5.0,8.0,13.0,4.0,,,,89.0,30.0,6.9,10.0,0.00851918,0,,,1.0,,,4.0,5.0,,1.0,,2.0,4.0,3.0,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,MRashica
12528192,away,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,16962,M,252577,EUR,737596800,M,27,27,False,21.0,15.0,,,0.0,5.0,9.0,10.0,15.0,5.0,,,,78.0,36.0,7.3,15.0,0.0245792,1,,,3.0,,,3.0,2.0,,3.0,,1.0,,,1.0,,1.0,,,0.1764,,1.0,,3.0,0.6253,1.0,1.0,,,,,,,,,1.0,Rafa_Silva
12528192,away,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11925,M,1142606,EUR,1124064000,M,9,9,False,14.0,9.0,3.0,,1.0,1.0,1.0,8.0,13.0,4.0,,,,71.0,26.0,6.9,12.0,0.00969511,0,,,,,,6.0,6.0,,5.0,,,1.0,,2.0,3.0,2.0,1.0,,,,,,3.0,,1.0,2.0,,,,,,,,,,semihkilicsoy9
12528192,away,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14994,M,45923,EUR,635472000,F,17,17,False,18.0,11.0,,,0.0,3.0,4.0,8.0,14.0,,,,,79.0,23.0,6.6,9.0,0.00495504,1,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,0.0193,,,,2.0,,,1.0,,,1.0,,,,,,,ciroimmobile17
12528192,away,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1754,M,43394,EUR,664675200,D,20,20,True,23.0,21.0,2.0,1.0,0.0,18.0,19.0,3.0,4.0,5.0,,,,45.0,29.0,6.8,3.0,0.00161728,0,,,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Jean Onana,jean-onana,J. Onana,M,14,189,1394,M,978301,EUR,947289600,M,71,71,True,11.0,9.0,2.0,1.0,0.0,7.0,7.0,2.0,4.0,1.0,,,,19.0,15.0,6.4,4.0,0.00061977,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2619,M,895009,EUR,971222400,D,53,53,True,7.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,2.0,,,,,12.0,9.0,6.7,,0.00059849,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3685,M,927649,EUR,938995200,F,40,40,True,9.0,7.0,1.0,,0.0,3.0,3.0,4.0,6.0,,,,,11.0,16.0,7.1,3.0,0.00783483,1,,,,,,,3.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,0.0131,,,,1.0,,,1.0,,,,,,,,,,
12528192,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,564,M,142494,EUR,766454400,D,4,4,True,,,,,0.0,,,,,,,,,8.0,1.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1610,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5699,M,924670,EUR,984960000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ernest_muci
12528192,away,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2290,M,1142613,EUR,1092700800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1369,M,135695,EUR,757814400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528192,away,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3039,M,1524303,EUR,1177200000,F,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,
