match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,captain,stat_fouls,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded
10382261,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,False,38.0,15.0,38.0,15.0,1.0,2.0,14.0,36.0,1.0,1.0,1.0,1.0,3.0,13.0,2.0,5.0,8.0,2.0,90.0,53.0,8.0,24.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382261,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,201,M,794990,EUR,896745600,D,2,2,False,30.0,15.0,12.0,5.0,8.0,12.0,7.0,19.0,5.0,2.0,6.0,4.0,6.0,5.0,,,,,90.0,52.0,7.5,18.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10382261,home,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184.0,8,M,97412,EUR,734659200,D,16,16,False,14.0,11.0,3.0,1.0,8.0,10.0,3.0,4.0,,,,2.0,1.0,4.0,,,,,61.0,20.0,6.6,3.0,0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10382261,home,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182.0,100,M,887617,EUR,822528000,D,4,4,False,26.0,16.0,8.0,3.0,11.0,15.0,5.0,11.0,3.0,2.0,4.0,3.0,6.0,4.0,,,,,90.0,36.0,6.8,10.0,0,,,,,,,,,1.0,1.0,,1.0,,True,1.0,,,,,,,,,,,,,,,
10382261,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,411,M,910053,EUR,1002153600,D,12,12,False,19.0,11.0,5.0,2.0,7.0,11.0,4.0,8.0,2.0,,8.0,3.0,1.0,6.0,,,,,90.0,42.0,6.5,12.0,0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,,,,,,,,,,,,
10382261,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184.0,147,M,1046143,EUR,1018915200,M,33,33,False,25.0,16.0,4.0,1.0,8.0,13.0,9.0,14.0,,1.0,2.0,6.0,1.0,4.0,,,,,90.0,39.0,7.3,10.0,0,2.0,,,,,,,4.0,3.0,3.0,,,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,
10382261,home,Excelsior,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,23,23,False,10.0,7.0,2.0,1.0,2.0,3.0,5.0,7.0,2.0,2.0,4.0,2.0,3.0,2.0,,,,,61.0,15.0,6.5,3.0,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10382261,home,Excelsior,Marouan Azarkan,,,marouan-azarkan,M. Azarkan,M,17,165.0,221,M,987524,EUR,1007769600,M,10,10,False,24.0,15.0,7.0,3.0,5.0,8.0,12.0,21.0,1.0,1.0,4.0,3.0,1.0,4.0,,,,,69.0,43.0,8.0,16.0,0,5.0,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,
10382261,home,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,8,8,False,24.0,14.0,1.0,1.0,8.0,11.0,6.0,14.0,1.0,,4.0,3.0,3.0,8.0,,,,,90.0,37.0,7.4,14.0,1,1.0,2.0,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,
10382261,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177.0,177,M,823856,EUR,882403200,M,22,22,False,15.0,12.0,2.0,2.0,4.0,4.0,8.0,11.0,,,6.0,5.0,,7.0,,,,,69.0,32.0,7.1,9.0,1,,2.0,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,5.0,3.0,,,1.0,1.0,2.0,1.0,,,,,,,
10382261,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190.0,138,M,1036005,EUR,956620800,F,7,7,False,23.0,11.0,,,2.0,3.0,9.0,20.0,3.0,4.0,8.0,6.0,1.0,,,,,,77.0,33.0,5.8,17.0,2,,,1.0,1.0,,,,,,,2.0,,2.0,,2.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,
10382261,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190.0,15,M,1091021,EUR,1010102400,D,34,34,True,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,,3.0,,5.0,,,,,,29.0,9.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382261,home,Excelsior,Nathan Markelo,,,nathan-markelo,N. Markelo,M,24,182.0,73,M,920489,EUR,915667200,D,24,24,True,9.0,5.0,1.0,,4.0,5.0,1.0,5.0,1.0,,2.0,1.0,3.0,5.0,,,,,29.0,19.0,6.6,8.0,0,1.0,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
