match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,description,reason,player_id,player_name,playerName,rescinded,from
10382261,FT,4.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10382261,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
10382261,,,,,83,,,8,,,substitution,,121638717.0,False,False,regular,,,,,,,
10382261,,,,,77,,,14,,,substitution,,121638572.0,False,True,regular,,,,,,,
10382261,,,,,75,,,16,,,inGamePenalty,,118418032.0,,True,missed,Off target,offTarget,1036005.0,Nikolas Agrafiotis,,,
10382261,,,,,69,,,22,,,substitution,,121638485.0,False,True,regular,,,,,,,
10382261,,,,,69,,,22,,,substitution,,121638484.0,False,True,regular,,,,,,,
10382261,,,,,67,,,24,,,card,,120671074.0,,True,yellow,,Foul,920489.0,Nathan Markelo,Nathan Markelo,False,
10382261,,,,,61,,,30,,,substitution,,121638413.0,False,True,regular,,,,,,,
10382261,,,,,61,,,30,,,substitution,,121638412.0,False,True,regular,,,,,,,
10382261,,4.0,1.0,,50,,,41,,,goal,,168422709.0,,False,regular,,,967178.0,Alex Bangura,,,
10382261,,,,,46,,,45,,,substitution,,121638249.0,False,False,regular,,,,,,,
10382261,,,,,46,,,45,,,substitution,,121638248.0,False,False,regular,,,,,,,
10382261,,,,,46,,,45,,,substitution,,121638247.0,False,False,regular,,,,,,,
10382261,HT,4.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10382261,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
10382261,,4.0,0.0,,33,,,13,,,goal,,168421934.0,,True,regular,,,823856.0,Lazaros Lamprou,,,
10382261,,,,,24,,,22,,,substitution,,121638008.0,False,False,regular,,,,,,,
10382261,,,,,24,,,22,,,substitution,,121638007.0,True,False,injury,,,,,,,
10382261,,3.0,0.0,,20,,,26,,,goal,,168421719.0,,True,regular,,,794990.0,Siebe Horemans,,,
10382261,,2.0,0.0,,10,,,36,,,goal,,168421578.0,,True,ownGoal,,,795134.0,Leon Bergsma,,,owngoal
10382261,,1.0,0.0,,6,,,40,,,goal,,168421499.0,,True,regular,,,916947.0,Kenzo Goudmijn,,,
