match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_penaltyConceded,player_firstName,stat_dispossessed,stat_totalContest,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_goodHighClaim,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyWon
12530680,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,False,26.0,11.0,24.0,9.0,0.0,4.0,5.0,7.0,21.0,1.0,1.0,1.0,13.0,3.0,1.0,4.0,1.0,1.0,90.0,37.0,6.9,15.0,0.00288573,0,-0.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,17,17,False,24.0,22.0,3.0,2.0,0.0,14.0,15.0,8.0,10.0,,2.0,3.0,2.0,,,,,,90.0,46.0,6.6,4.0,0.00537759,0,,1.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,19.0,17.0,3.0,2.0,0.0,11.0,13.0,6.0,6.0,1.0,1.0,3.0,,,,,,,73.0,26.0,5.7,2.0,0.00372169,0,,,1.0,4.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Anel Husić,anel-husic,A. Husić,D,51,189,170,M,1122387,EUR,983404800,D,51,51,False,15.0,9.0,2.0,,0.0,3.0,4.0,6.0,11.0,,,1.0,1.0,,,,,,62.0,21.0,6.2,7.0,0.00206964,0,,,,5.0,,,,,3.0,1.0,,Anel Husic,1.0,,,,,,,,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,20,20,False,20.0,17.0,,,0.0,10.0,12.0,7.0,8.0,,1.0,1.0,2.0,,,,,,84.0,29.0,6.5,5.0,0.0792616,0,,,,3.0,1.0,3.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,M,18,18,False,40.0,32.0,6.0,3.0,0.0,10.0,11.0,22.0,32.0,1.0,6.0,3.0,7.0,,,,,,90.0,66.0,6.9,13.0,0.0712271,0,,3.0,,2.0,,1.0,3.0,2.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,False,23.0,21.0,2.0,1.0,0.0,8.0,10.0,13.0,13.0,1.0,5.0,2.0,3.0,,,,,,73.0,37.0,6.5,7.0,0.0213849,1,,,,4.0,,,2.0,,4.0,,,,,2.0,,5.0,,2.0,1.0,0.0149,,,,,,,,,,,,,,,
12530680,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,36.0,34.0,6.0,6.0,0.0,13.0,13.0,21.0,25.0,2.0,3.0,1.0,4.0,,,,,,90.0,49.0,7.3,8.0,0.048434,1,,2.0,1.0,4.0,,,,1.0,1.0,1.0,,,,1.0,,3.0,1.0,,,0.0533,,True,1.0,1.0,0.3246,,,,,,,,,,
12530680,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,M,11,11,False,20.0,19.0,2.0,2.0,0.0,9.0,10.0,10.0,11.0,,4.0,1.0,6.0,,,,,,90.0,42.0,6.4,12.0,0.0149941,3,,1.0,,8.0,,1.0,,2.0,2.0,1.0,,,2.0,5.0,,4.0,,2.0,,0.3237,,,1.0,,0.0139,1.0,2.0,1.0,,,,,,,
12530680,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,586,M,580392,EUR,832809600,F,21,21,False,23.0,14.0,,,1.0,3.0,3.0,12.0,21.0,6.0,8.0,3.0,4.0,,,,,,90.0,41.0,6.9,17.0,0.12054,0,,1.0,3.0,8.0,,,1.0,,3.0,1.0,,,3.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,
