match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_errorLeadToAShot,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_bigChanceMissed
12437047,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,15.0,9.0,,,0.0,1.0,1.0,8.0,14.0,,,,,,,81.0,29.0,6.9,13.0,0.0165833,1,,2.0,7.0,5.0,10.0,1.0,,1.0,1.0,,1.0,,2.0,,,,0.1218,,,,1.0,,2.0,,,,5.0,,,3.0,1.0,,,
12437047,home,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,,947929,EUR,951782400,M,29,29,True,7.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,,1.0,,,,,22.0,10.0,6.6,4.0,0.00088442,1,,1.0,,2.0,,,,,,,,,,,1.0,,0.0227,,1.0,,,,,1.0,0.1383,,,,,,,,,
12437047,home,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,8,8,True,10.0,9.0,,,0.0,4.0,5.0,5.0,5.0,,2.0,,,,,10.0,12.0,6.9,1.0,0.00735472,0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12437047,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,2.0,,,,0.0,,,,2.0,,1.0,,,,,9.0,7.0,7.7,4.0,,3,,,2.0,2.0,2.0,1.0,,,,1.0,,,,,,,0.3929,,,,,,,2.0,1.0303,,2.0,,,,1.0,1.0,,
12437047,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,True,4.0,2.0,2.0,,0.0,2.0,3.0,,1.0,2.0,,,,,,11.0,6.0,6.5,2.0,2.749e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,
12437047,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,,,,
12437047,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,1,1,False,57.0,52.0,9.0,4.0,0.0,49.0,49.0,3.0,8.0,,19.0,3.0,4.0,2.0,2.0,90.0,70.0,7.7,5.0,0.00069614,0,0.3113,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,1.0,
12437047,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,68.0,54.0,7.0,4.0,0.0,24.0,28.0,31.0,42.0,3.0,5.0,,,,,90.0,97.0,7.0,20.0,0.0547201,1,,,1.0,6.0,7.0,2.0,,6.0,3.0,2.0,1.0,,1.0,,2.0,1.0,0.0434,1.0,1.0,,2.0,,,,,,1.0,,,,,,,
12437047,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,80.0,72.0,7.0,3.0,0.0,56.0,57.0,16.0,23.0,6.0,4.0,,,,,90.0,92.0,7.2,8.0,0.00365534,1,,2.0,,3.0,3.0,,,,,1.0,1.0,,,1.0,,1.0,0.0649,,1.0,1.0,1.0,,2.0,,,,,,,,,,,
12437047,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,False,79.0,73.0,7.0,3.0,0.0,53.0,55.0,20.0,24.0,1.0,2.0,,,,,90.0,84.0,6.5,8.0,0.00506594,0,,6.0,1.0,7.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,
12437047,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,48.0,40.0,4.0,2.0,0.0,24.0,26.0,17.0,24.0,7.0,5.0,,,,,90.0,79.0,6.9,16.0,0.0303596,1,,1.0,,3.0,2.0,,,2.0,2.0,,,,1.0,,2.0,1.0,0.0196,1.0,1.0,,,,,,,,1.0,,,,,,,
12437047,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,37.0,27.0,5.0,1.0,0.0,10.0,11.0,19.0,29.0,,4.0,,,,,79.0,46.0,6.5,14.0,0.16464,1,,2.0,,9.0,,2.0,,,,2.0,2.0,,2.0,,3.0,1.0,0.0295,2.0,1.0,,,,,,,,,,,,,,,
12437047,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,,793167,EUR,887414400,M,16,16,False,57.0,52.0,,,0.0,26.0,28.0,26.0,29.0,1.0,5.0,,,,,90.0,66.0,7.1,6.0,0.0165666,0,,1.0,2.0,1.0,4.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,M,11,11,False,24.0,19.0,,,0.0,4.0,7.0,17.0,22.0,,,,,,,68.0,38.0,7.0,12.0,0.120601,1,,,2.0,4.0,3.0,,,,,2.0,2.0,,2.0,,5.0,,0.1315,2.0,,,,,1.0,1.0,0.2367,,2.0,,,,,,,
12437047,away,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,32,32,False,46.0,44.0,1.0,1.0,1.0,18.0,18.0,26.0,28.0,,4.0,,,,,79.0,57.0,6.9,8.0,0.0167727,2,,,,4.0,3.0,2.0,,2.0,2.0,1.0,1.0,,,,,2.0,0.3368,,2.0,1.0,,,,,,,5.0,,,,,,,1.0
12437047,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,46.0,35.0,7.0,5.0,0.0,13.0,15.0,23.0,33.0,,6.0,,,,,89.0,65.0,7.6,18.0,0.0653514,2,,4.0,,7.0,5.0,,,1.0,1.0,,,,,,2.0,1.0,0.15,1.0,6.0,3.0,,,1.0,1.0,0.6746,,1.0,,,,,1.0,,
12437047,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,False,26.0,20.0,1.0,1.0,0.0,4.0,7.0,16.0,19.0,1.0,2.0,,,,,89.0,47.0,7.5,11.0,0.23815,4,,2.0,1.0,6.0,5.0,,1.0,1.0,,,3.0,,3.0,,,1.0,0.4689,,2.0,1.0,,,2.0,1.0,0.4147,,1.0,,,2.0,2.0,,,
12437047,away,Fulham,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,19,19,True,8.0,7.0,1.0,1.0,0.0,1.0,1.0,7.0,8.0,,1.0,,,,,22.0,15.0,6.7,3.0,0.0356335,0,,,,2.0,2.0,1.0,,,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
12437047,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,5.0,4.0,,,0.0,,,4.0,7.0,1.0,,,,,,11.0,9.0,6.6,3.0,0.0012582,1,,,,,,,,,,,,,,,2.0,1.0,0.0147,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,11.0,5.0,6.5,1.0,0.00692617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,15,15,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,1.0,4.0,,1.0,0.00012982,0,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,RodrigoMuniz019,1015256,EUR,988934400,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,1.0,1.0,,,4.74e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437047,away,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,,1546231,EUR,1167782400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua King,,,,,,
