match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_penaltyWon
12437734,away,Celta Vigo,Iago Aspas,,,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,35.0,24.0,4.0,1.0,0.0,9.0,9.0,15.0,26.0,,3.0,3.0,,5.0,,1.0,,,,,,,90.0,44.0,7.4,15.0,0.100237,1,,True,,,2.0,,2.0,,1.0,,,,0.7884,1.0,,,3.0,2.0,,i.aspas10,1.0,0.798,1.0,1.0,1.0
12437734,away,Celta Vigo,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,9,9,False,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,1.0,,2.0,1.0,2.0,,,,,,,,,68.0,13.0,6.7,2.0,0.00323437,1,,,,,,,,,,1.0,,,0.0329,,,,1.0,1.0,,,,,,,
12437734,away,Celta Vigo,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,17,17,False,35.0,28.0,,,0.0,8.0,8.0,22.0,32.0,,8.0,7.0,2.0,5.0,,,,,,,,,90.0,64.0,6.9,17.0,0.241361,1,,,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.0575,1.0,,3.0,,4.0,,,,,,1.0,
12437734,away,Celta Vigo,Marcos Alonso,,,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,True,61.0,52.0,6.0,3.0,0.0,24.0,29.0,28.0,34.0,,5.0,5.0,1.0,3.0,,,,,,,,,85.0,82.0,7.2,11.0,0.118249,1,,,2.0,,,,2.0,3.0,,,3.0,1.0,0.126,2.0,,,,2.0,,marcosalonso28,1.0,0.6559,,,
12437734,away,Celta Vigo,Carlos Domínguez,,,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,24,24,True,34.0,28.0,3.0,1.0,0.0,12.0,14.0,16.0,20.0,,1.0,,,,,,,,,,,,27.0,35.0,6.6,6.0,0.0105487,1,,,,,,,,,,,,,0.0175,1.0,,,,,,,1.0,0.0176,,,
12437734,away,Celta Vigo,Ilaix Moriba,,,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,True,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,,1.0,,,1.0,,1.0,,,,,,,27.0,13.0,6.6,1.0,0.108414,0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,ilaixmk,,,,,
12437734,away,Celta Vigo,Williot Swedberg,,,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,5.0,2.0,,,0.0,2.0,3.0,,3.0,,1.0,2.0,,1.0,,1.0,,,,,,,23.0,9.0,6.7,4.0,9.191e-05,1,,,1.0,,,,,,,1.0,,,0.1061,,,,,2.0,,,,,,,
12437734,away,Celta Vigo,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,,1.0,,,,,,,,,,,22.0,10.0,6.8,3.0,0.00122989,2,,,,,,,,,,,,,0.0755,,,,,,1.0,,1.0,0.3946,,,
12437734,away,Celta Vigo,Iván Villar,,,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437734,away,Celta Vigo,Joseph Aidoo,,,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437734,away,Celta Vigo,Fran Beltrán,,,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437734,away,Celta Vigo,Sergio Carreira,,,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437734,away,Celta Vigo,Franco Cervi,,,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437734,away,Celta Vigo,Pablo Durán,Pablo Durán,,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437734,away,Celta Vigo,Alfon González,,,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
