match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves
10385560,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,30.0,22.0,2.0,1.0,6.0,8.0,18.0,26.0,5.0,,90.0,56.0,7.8,14.0,0.1079,0.2495,0.202156,3,,,,4.0,5.0,9.0,13.0,1.0,,5.0,,,3.0,2.0,1.0,3.0,,5.0,2.0,,,6.0,,,1.0,,2.0,,2.0,,,
10385560,home,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,True,10.0,5.0,3.0,,5.0,8.0,,4.0,3.0,,29.0,26.0,6.4,9.0,0.0992,0.0,0.00140301,1,,,,2.0,,2.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
10385560,home,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,True,6.0,5.0,1.0,,1.0,1.0,4.0,5.0,,,23.0,11.0,6.6,2.0,0.0,0.0,0.0155464,0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,,45944,EUR,630201600,M,21,21,True,2.0,1.0,,,,,1.0,2.0,,,10.0,3.0,6.5,1.0,0.0,0.0,0.00092254,0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,10.0,3.0,6.5,1.0,0.0,0.0,0.00079567,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,Jonjo,Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,Jack Colback,jack-colback,J. Colback,M,,176,96,M,,40686,EUR,625190400,M,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,Jack,Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,Sam Surridge,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,home,Nottingham Forest,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,21.0,15.0,6.0,,15.0,16.0,,5.0,9.0,1.0,90.0,39.0,7.5,6.0,0.0,0.0,4.645e-05,0,-0.2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,6.0
10385560,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,D,22,22,False,64.0,52.0,5.0,2.0,29.0,34.0,23.0,34.0,4.0,,90.0,95.0,7.0,19.0,0.0,0.0,0.0117759,0,,,,4.0,2.0,6.0,9.0,1.0,,4.0,,2.0,5.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,
10385560,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,False,75.0,67.0,8.0,4.0,50.0,51.0,17.0,24.0,1.0,,65.0,81.0,6.5,9.0,0.0,0.0,0.0156463,0,,,,,2.0,4.0,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
10385560,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,112.0,104.0,8.0,4.0,76.0,77.0,29.0,36.0,11.0,,90.0,122.0,7.0,8.0,0.023,0.0,0.0388757,1,,,,1.0,2.0,3.0,5.0,,,,7.0,,,,,,1.0,5.0,,1.0,,,,,,,,,1.0,,,
10385560,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,77.0,63.0,5.0,1.0,41.0,43.0,24.0,37.0,6.0,,90.0,105.0,7.1,16.0,0.0,0.0,0.0568305,0,,,,3.0,2.0,5.0,8.0,1.0,1.0,1.0,2.0,,2.0,1.0,,2.0,1.0,3.0,1.0,,2.0,2.0,,,,,,,2.0,,,
10385560,away,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15401,M,rubenneves,280955,EUR,858211200,M,8,8,False,97.0,85.0,13.0,8.0,57.0,58.0,30.0,41.0,4.0,,90.0,107.0,7.1,13.0,0.0439,0.0,0.0788836,1,,,,2.0,2.0,6.0,3.0,2.0,,,3.0,1.0,1.0,,1.0,,2.0,2.0,,,1.0,2.0,True,,1.0,,,,2.0,,,
10385560,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,5,5,False,30.0,27.0,,,21.0,23.0,6.0,7.0,3.0,,45.0,34.0,6.6,4.0,0.0,0.0,0.00281213,0,,,,,,3.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
10385560,away,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,M,37,37,False,18.0,14.0,,,3.0,3.0,12.0,19.0,2.0,,65.0,40.0,6.5,14.0,0.0721,0.0,0.0129449,1,,,,4.0,,5.0,7.0,2.0,1.0,4.0,1.0,,,,4.0,4.0,,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,
10385560,away,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,,6562,EUR,526521600,M,28,28,False,16.0,14.0,1.0,,9.0,10.0,5.0,8.0,3.0,,45.0,25.0,6.7,4.0,0.1162,0.0,0.00219649,1,,,,2.0,1.0,2.0,3.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
10385560,away,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,41.0,37.0,4.0,4.0,17.0,18.0,20.0,24.0,3.0,,90.0,56.0,6.3,9.0,0.0,0.0,0.0126029,0,,,,1.0,1.0,9.0,7.0,3.0,2.0,2.0,,,1.0,,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,
10385560,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,12,12,False,19.0,17.0,2.0,2.0,8.0,8.0,9.0,11.0,2.0,,81.0,28.0,6.7,2.0,0.0438,0.0,0.0266216,1,,,,,3.0,3.0,3.0,,,1.0,1.0,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,
10385560,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,21,21,True,25.0,15.0,4.0,1.0,6.0,7.0,10.0,21.0,1.0,,45.0,34.0,6.5,15.0,0.0,0.0,0.0734169,0,,,,3.0,,3.0,1.0,,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,,,
10385560,away,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,,308764,EUR,814233600,M,10,10,True,21.0,15.0,2.0,2.0,5.0,7.0,10.0,14.0,1.0,,45.0,27.0,7.4,6.0,0.15,0.0387,0.0134336,2,,,,,,1.0,2.0,1.0,,2.0,,,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,
10385560,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,64,64,True,11.0,10.0,,,4.0,5.0,6.0,7.0,4.0,,25.0,21.0,6.6,5.0,0.0,0.0,0.0017167,0,,,,1.0,,2.0,3.0,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10385560,away,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187,4469,,diego.costa,21212,EUR,592185600,F,29,29,True,6.0,3.0,,,,,3.0,6.0,,,25.0,9.0,6.4,4.0,0.0,0.0,0.0178536,0,,,,,2.0,4.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
10385560,away,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,True,3.0,3.0,,,3.0,3.0,,1.0,1.0,,9.0,9.0,6.6,3.0,0.0369,0.0,1.771e-05,1,,,,1.0,,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,
10385560,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,away,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,4,4,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385560,away,Wolverhampton,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
