match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_aerialWon,stat_errorLeadToAShot,stat_fouls,stat_interceptionWon,player_sofascoreId,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_punches
14083569,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,31.0,16.0,28.0,13.0,0.0,7.0,10.0,9.0,21.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,90.0,41.0,6.9,16.0,0.00142296,0.4071,1.0,0,-0.4825,0.03,0.0,-0.09,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083569,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,28.0,14.0,14.0,4.0,0.0,7.0,11.0,7.0,17.0,6.0,14.0,3.0,2.0,,,,,,90.0,64.0,7.6,22.0,0.00948783,,,1,,0.03,0.06,-0.1,,,,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,0.2335,0.8099,0.51,,,,,,,,,,,,,,,
14083569,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,13.0,9.0,1.0,,0.0,8.0,9.0,1.0,4.0,1.0,4.0,1.0,,,,,,,40.0,19.0,5.9,6.0,0.00025047,,,0,,-0.01,-0.01,-0.29,,,,,1.0,2.0,,,,,,,,2.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,
14083569,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,22,22,False,19.0,16.0,3.0,2.0,0.0,13.0,14.0,3.0,5.0,4.0,8.0,2.0,,,,,,,45.0,29.0,6.5,3.0,0.00080371,,,0,,0.03,0.0,-0.12,,,,,2.0,3.0,,,,,,,,,,,,,4.0,,1.0,2.0,,,,,,,,,,
14083569,home,Getafe,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,3,3,False,29.0,23.0,7.0,4.0,1.0,17.0,17.0,6.0,12.0,10.0,5.0,2.0,4.0,,,,,,90.0,51.0,7.4,9.0,0.293064,,1.0,0,,0.43,0.03,-0.08,,,,,2.0,5.0,1.0,1.0,,,,4.0,2.0,1.0,,,,,2.0,,1.0,1.0,abdel.abqar,1.0,1.0,,,,,,,
14083569,home,Getafe,Davinchi,davinchi,Davinchi,D,26,182,410,M,1918369,EUR,1192492800,D,26,26,False,33.0,18.0,6.0,1.0,0.0,9.0,15.0,9.0,18.0,8.0,7.0,5.0,,,,,,,90.0,72.0,6.5,26.0,0.00481086,,1.0,1,,-0.09,0.09,-0.14,,,,6.0,2.0,8.0,1.0,2.0,2.0,,,3.0,1.0,2.0,0.0228,,0.0,,3.0,,4.0,1.0,,,,1.0,1.0,,,,,
14083569,home,Getafe,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,6,6,False,10.0,9.0,,,0.0,8.0,8.0,1.0,2.0,2.0,1.0,2.0,,,,,,,40.0,16.0,6.5,3.0,0.00044941,,,0,,-0.02,0.1,0.15,,,,,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14083569,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,45.0,30.0,6.0,1.0,0.0,12.0,17.0,18.0,28.0,6.0,3.0,5.0,1.0,,,,,,90.0,62.0,6.9,21.0,0.15875,,1.0,0,,0.3,0.05,-0.09,,,,7.0,1.0,4.0,,2.0,,,,1.0,,,,,,,4.0,,,1.0,,1.0,,1.0,,4.0,,,,
14083569,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,24.0,16.0,4.0,2.0,0.0,4.0,5.0,12.0,19.0,10.0,,5.0,3.0,,,,,,90.0,37.0,6.6,10.0,0.00801328,,,1,,0.0,0.02,-0.12,,,,,3.0,7.0,2.0,,,,,3.0,1.0,,0.1179,,-0.37,,4.0,,2.0,,,,,1.0,1.0,,1.0,,,
14083569,home,Getafe,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,F,14,14,False,20.0,13.0,1.0,1.0,0.0,5.0,8.0,8.0,12.0,1.0,,3.0,1.0,,,,,,77.0,27.0,6.3,10.0,0.0262199,,,3,,-0.08,0.08,0.14,,,,,2.0,3.0,1.0,,,1.0,,,,2.0,0.0395,0.0775,-0.08,,,,,,,,,,2.0,,,,,
