match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,injury,length,from,confirmed
13472766,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13472766,,1.0,2.0,,90,7.0,,1,,,goal,319020819.0,False,regular,,,,,,,,,
13472766,,,,,90,2.0,,1,,,card,123642587.0,True,yellow,Gui Negão,Foul,False,1922597.0,Gui Negão,,,,
13472766,,,,,90,,,1,,,substitution,124185619.0,True,regular,,,,,,False,,,
13472766,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,,
13472766,,,,,89,,,2,,,substitution,124185618.0,True,regular,,,,,,False,,,
13472766,,,,,88,,,3,,,card,123642565.0,True,yellow,Memphis Depay,Argument,False,138833.0,Memphis Depay,,,,
13472766,,,,,82,,,9,,,substitution,124185601.0,False,injury,,,,,,True,,,
13472766,,,,,82,,,9,,,substitution,124185600.0,False,regular,,,,,,False,,,
13472766,,,,,75,,,16,,,card,123642544.0,False,yellow,,Argument,False,,,,,,
13472766,,,,,75,,,16,,,card,123642543.0,True,yellow,José Martínez,Argument,False,979325.0,José Martínez,,,,
13472766,,,,,75,,,16,,,substitution,124185578.0,False,regular,,,,,,False,,,
13472766,,,,,74,,,17,,,substitution,124185577.0,True,regular,,,,,,False,,,
13472766,,,,,74,,,17,,,substitution,124185576.0,True,regular,,,,,,False,,,
13472766,,,,,64,,,27,,,substitution,124185543.0,False,regular,,,,,,False,,,
13472766,,,,,64,,,27,,,substitution,124185542.0,False,regular,,,,,,False,,,
13472766,,,,,63,,,28,,,card,123642518.0,False,yellow,Lucão,Argument,False,981586.0,Lucão,,,,
13472766,,,,,60,,,31,,,card,123642514.0,False,yellow,Agustin Sant'Anna,Time wasting,False,869726.0,Agustin Sant'Anna,,,,
13472766,,1.0,1.0,,52,,,39,,,goal,319019572.0,True,regular,,,,929200.0,Cacá,,,,
13472766,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13472766,,,,,45,3.0,,1,,,card,123642464.0,True,yellow,Matheus Bidu,Foul,False,981703.0,Matheus Bidu,,,,
13472766,,,,,45,2.0,,1,,,card,123642465.0,False,yellow,Isidro Pitta,Argument,False,979861.0,Isidro Pitta,,,,
13472766,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
13472766,,,,,41,,,5,,,card,123642433.0,True,yellow,Ángel Romero,Foul,False,1197041.0,Ángel Romero,,,,
13472766,,0.0,1.0,,31,,,15,,,goal,319018212.0,False,penalty,,,,143846.0,Eduardo Sasha,,,penalty,
13472766,,,,,28,,,18,,,varDecision,34661.0,False,penaltyNotAwarded,,,,1587965.0,Vinicinho,,,,False
13472766,,,,,21,,,25,,,card,123642383.0,True,yellow,Matheuzinho,Argument,False,931540.0,Matheuzinho,,,,
13472766,,,,,18,,,28,,,card,123642374.0,False,yellow,Vinicinho,Foul,False,1587965.0,Vinicinho,,,,
