match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,captain,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId
11369441,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2732,M,188107,EUR,815097600,G,1,1,False,32.0,11.0,28.0,7.0,6.0,8.0,5.0,24.0,1.0,11.0,2.0,2.0,5.0,1.0,90.0,42.0,7.3,21.0,0.00272592,0,0.1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369441,home,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175.0,319,M,590404,EUR,780019200,D,20,20,False,38.0,32.0,5.0,4.0,17.0,19.0,15.0,19.0,6.0,10.0,,,,,90.0,58.0,6.4,9.0,0.00928891,1,,3.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0381,1.0,,,,,,,,,,,,,,,,,,,
11369441,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186.0,793,M,807116,EUR,686880000,D,21,21,False,45.0,37.0,3.0,2.0,30.0,37.0,7.0,8.0,5.0,6.0,,,,,90.0,63.0,8.1,9.0,0.00155055,3,,6.0,14.0,7.0,16.0,,,,1.0,1.0,,,,0.1198,1.0,True,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.3031,,,,,,,,,
11369441,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188.0,481,M,98440,EUR,733276800,D,2,2,False,36.0,26.0,6.0,3.0,21.0,24.0,5.0,12.0,6.0,5.0,,,,,90.0,48.0,7.3,10.0,0.00271079,1,,1.0,,2.0,2.0,,,,2.0,,,1.0,,0.1116,,,,,,1.0,1.0,,1.0,,0.3897,,,,,,,,,
11369441,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173.0,2206,M,788216,EUR,868665600,M,15,15,False,19.0,12.0,4.0,2.0,4.0,5.0,9.0,19.0,,7.0,,,,,90.0,54.0,7.4,22.0,0.0827554,1,,1.0,2.0,4.0,13.0,,5.0,,3.0,2.0,,1.0,,0.03,2.0,,2.0,,,1.0,,,,3.0,0.1326,1.0,5.0,1.0,5.0,1.0,6.0,,,
11369441,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183.0,1427,M,988351,EUR,975283200,M,12,12,False,32.0,23.0,2.0,2.0,13.0,16.0,10.0,17.0,4.0,4.0,,,,,90.0,46.0,6.7,11.0,0.00357789,0,,1.0,2.0,5.0,7.0,,,,2.0,1.0,,4.0,,,,,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,
11369441,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,8,8,False,30.0,27.0,2.0,1.0,14.0,17.0,13.0,13.0,1.0,6.0,,,,,71.0,36.0,6.5,6.0,0.0168928,0,,,,3.0,2.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,1.0,,1.0,,,
11369441,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171.0,89,M,44577,EUR,574646400,M,11,11,False,14.0,10.0,3.0,1.0,7.0,7.0,4.0,13.0,1.0,3.0,,,,,79.0,41.0,7.2,13.0,0.0961333,2,,1.0,1.0,3.0,6.0,,1.0,,4.0,4.0,,,,0.0799,2.0,,1.0,,1.0,1.0,,,,2.0,0.018,,6.0,1.0,,,,,,
11369441,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,F,18,18,False,28.0,18.0,1.0,,4.0,7.0,14.0,22.0,2.0,7.0,,,,,89.0,45.0,6.6,17.0,0.020013,2,,,1.0,3.0,2.0,,1.0,,1.0,1.0,,1.0,,0.4297,,,1.0,,,2.0,,,1.0,,0.0907,,1.0,,,1.0,3.0,,,
11369441,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177.0,524,M,349526,EUR,581558400,F,14,14,False,25.0,17.0,2.0,1.0,9.0,12.0,12.0,23.0,,7.0,,,,,89.0,45.0,9.1,17.0,0.324885,1,,5.0,,7.0,1.0,2.0,,,,,,,,0.1045,5.0,,,2.0,,1.0,1.0,,2.0,1.0,0.305,2.0,10.0,4.0,,,2.0,,,
