match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_fouls,captain,stat_shotOffTarget,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside
10411496,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,44.0,37.0,20.0,13.0,35.0,36.0,2.0,8.0,6.0,1.0,1.0,2.0,1.0,1.0,90.0,51.0,6.5,7.0,0.0,0.0,0.00033781,0,0.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411496,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,49.0,42.0,1.0,,22.0,27.0,20.0,22.0,6.0,,,,,,90.0,62.0,6.5,9.0,0.0,0.0,0.0167533,0,,22,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10411496,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,28,28,False,36.0,33.0,8.0,7.0,25.0,28.0,8.0,8.0,6.0,,,,,,82.0,43.0,6.5,4.0,0.0,0.0,0.00171041,0,,6,3.0,5.0,2.0,1.0,,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411496,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,False,62.0,53.0,10.0,7.0,31.0,34.0,22.0,28.0,2.0,,,,,,89.0,70.0,6.9,9.0,0.0781,0.0,0.0061216,1,,,1.0,3.0,6.0,,,,2.0,2.0,,2.0,,4.0,,2.0,True,1.0,,,,,,,,,,,,,,,
10411496,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,False,74.0,63.0,12.0,3.0,40.0,43.0,26.0,39.0,7.0,,,,,,90.0,96.0,7.1,18.0,0.0,0.0,0.228227,0,,13,2.0,3.0,3.0,,,,1.0,,2.0,1.0,2.0,2.0,2.0,,,,,,1.0,8.0,3.0,1.0,1.0,,,,,,,,
10411496,home,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,178,5601,M,835600,EUR,937958400,M,16,16,False,31.0,25.0,5.0,2.0,8.0,9.0,17.0,23.0,2.0,,,,,,82.0,48.0,6.9,13.0,0.5493,0.4082,0.0417247,3,,16,,8.0,5.0,3.0,3.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,,1.0,,,,1.0,,1.0,,davidefrrattesi_22,2.0,1.0,1.0,1.0,,,
10411496,home,Sassuolo,Maxime López,maxime-lopez,M. López,M,167,1284,M,352802,EUR,881193600,M,27,27,False,71.0,67.0,5.0,5.0,18.0,19.0,49.0,52.0,1.0,,,,,,90.0,80.0,6.6,6.0,0.0,0.0,0.0702928,0,,21,,4.0,1.0,,2.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,
10411496,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,36.0,31.0,3.0,3.0,9.0,9.0,22.0,27.0,4.0,,,,,,71.0,46.0,6.5,7.0,0.136,0.0,0.0170965,2,,42,1.0,5.0,3.0,2.0,,,1.0,,,3.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,2.0,,
10411496,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,False,15.0,10.0,,,3.0,4.0,8.0,12.0,,,,,,,71.0,23.0,6.9,8.0,0.0872,0.0,0.106302,1,,35,,,2.0,,1.0,1.0,,,3.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
10411496,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,15.0,10.0,,,4.0,5.0,6.0,10.0,,,,,,,90.0,22.0,6.4,7.0,0.0944,0.0,0.160626,2,,99,2.0,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
