match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,captain,stat_shotOffTarget,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_totalOffside,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon
11453163,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Bono,bono,Bono,G,37,195.0,54623,M,360938,EUR,670809600,G,37,37,False,16.0,14.0,4.0,2.0,13.0,14.0,1.0,2.0,,5.0,,,,90.0,19.0,6.8,2.0,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,BonoY,,,,,,,,
11453163,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8457,M,966849,EUR,932256000,D,66,66,False,67.0,58.0,4.0,1.0,18.0,21.0,42.0,53.0,,8.0,,,,90.0,101.0,8.1,22.0,0,7.0,2.0,1.0,3.0,7.0,1.0,,,3.0,4.0,,,1.0,1.0,,,,,4.0,1.0,2.0,,,,,s.abdulhamed66,,,1.0,,,,,
11453163,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,126071,EUR,677376000,D,3,3,False,79.0,70.0,10.0,4.0,36.0,38.0,34.0,41.0,,12.0,,,,90.0,90.0,7.7,11.0,0,,,,3.0,4.0,,1.0,3.0,,,1.0,1.0,3.0,3.0,,2.0,,,1.0,1.0,1.0,,,,,kkoulibaly26,,,,,,,,
11453163,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,70.0,65.0,,,43.0,43.0,22.0,27.0,,14.0,,,,90.0,76.0,7.7,6.0,1,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,
11453163,away,Al-Hilal,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000,D,12,12,False,38.0,33.0,3.0,,15.0,16.0,18.0,24.0,1.0,4.0,,,,57.0,46.0,7.0,7.0,0,2.0,,,4.0,3.0,1.0,,,,1.0,2.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,53.0,45.0,3.0,2.0,18.0,20.0,27.0,33.0,1.0,1.0,,,,57.0,59.0,7.0,10.0,2,,,6.0,2.0,7.0,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,
11453163,away,Al-Hilal,Rúben Neves,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200,M,8,8,False,110.0,98.0,10.0,5.0,37.0,39.0,63.0,80.0,2.0,10.0,,,,90.0,129.0,7.6,21.0,0,9.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,rubenneves,,,,,,,,
11453163,away,Al-Hilal,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,331447,EUR,793843200,M,22,22,False,77.0,54.0,2.0,1.0,17.0,22.0,37.0,57.0,,7.0,,,,90.0,91.0,7.6,28.0,2,2.0,,4.0,5.0,8.0,2.0,,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,sms,,,,1.0,,,,
11453163,away,Al-Hilal,Michael,michael,Michael,M,96,166.0,9025,M,878084,EUR,826588800,F,96,96,False,33.0,26.0,2.0,,3.0,5.0,23.0,28.0,1.0,2.0,,,,76.0,50.0,6.4,17.0,1,,,,7.0,1.0,,,,,1.0,,,1.0,,,2.0,,,6.0,4.0,,,,,,Michael19,,,,1.0,,,,
11453163,away,Al-Hilal,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189.0,24095,M,192144,EUR,779673600,F,9,9,False,8.0,6.0,,,1.0,1.0,5.0,7.0,,1.0,,,,90.0,21.0,7.3,6.0,4,,,1.0,4.0,3.0,,3.0,,1.0,,,,1.0,1.0,,1.0,,2.0,,1.0,,3.0,,,1.0,AleksMitrović,,,,1.0,1.0,1.0,,
11453163,away,Al-Hilal,Salem Al-Dawsari,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,160893,EUR,682560000,F,29,29,False,28.0,23.0,,,2.0,2.0,21.0,27.0,,4.0,,,,89.0,49.0,7.0,13.0,4,1.0,,,7.0,3.0,,2.0,,2.0,2.0,,,,,,3.0,True,2.0,3.0,3.0,1.0,,,,,29salem,,,,2.0,,,1.0,
11453163,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173.0,281,M,804096,EUR,716515200,D,2,2,True,27.0,27.0,,,9.0,9.0,18.0,19.0,1.0,2.0,,,,33.0,40.0,7.5,4.0,1,1.0,,,,3.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0
11453163,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,915991,EUR,937094400,F,14,14,True,25.0,21.0,1.0,,2.0,3.0,20.0,23.0,,2.0,,,,33.0,32.0,6.6,8.0,0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,1134261,EUR,1027382400,M,56,56,True,7.0,7.0,,,2.0,2.0,5.0,6.0,,,,,,14.0,11.0,6.5,2.0,0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,Mohammed Al-Qahtani,,,,,,,,,,,
11453163,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,872607,EUR,914025600,M,16,16,True,9.0,9.0,,,,,9.0,9.0,,,,,,13.0,9.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Habib Al-Wutaian,habib-al-wutaian,H. Al-Wutaian,G,31,183.0,101,M,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Musab Fahz Aljuwayr,,,,,,,,,,,
11453163,away,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453163,away,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
