match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_keyPass,stat_totalCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,captain,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside
10407273,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,38.0,18.0,30.0,10.0,10.0,14.0,8.0,24.0,1.0,2.0,7.0,2.0,3.0,3.0,90.0,45.0,7.6,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,25.0,14.0,13.0,7.0,8.0,13.0,6.0,12.0,2.0,4.0,4.0,1.0,,,90.0,36.0,7.3,13.0,0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,51.0,30.0,13.0,3.0,25.0,36.0,5.0,15.0,2.0,6.0,12.0,,,,90.0,62.0,7.2,21.0,0,2.0,2.0,3.0,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Martin Wasinski,Martin Wasinski,,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,21,21,False,37.0,28.0,10.0,5.0,18.0,22.0,10.0,15.0,1.0,9.0,6.0,1.0,,,90.0,48.0,7.6,9.0,0,2.0,4.0,1.0,1.0,1.0,7.0,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,23,23,False,24.0,18.0,3.0,,4.0,6.0,14.0,20.0,1.0,5.0,11.0,,,,90.0,60.0,6.8,21.0,0,,3.0,1.0,,1.0,4.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Stjepan Lončar,,,stjepan-loncar,S. Lončar,M,10,187,317,M,842571,EUR,847584000,M,33,33,False,36.0,31.0,4.0,2.0,9.0,11.0,22.0,26.0,3.0,4.0,4.0,1.0,,,90.0,50.0,6.9,10.0,1,,2.0,2.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,25,25,False,32.0,24.0,5.0,2.0,10.0,11.0,14.0,22.0,,2.0,4.0,,,,90.0,46.0,6.5,13.0,1,2.0,3.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Kristof D'Haene,,,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,M,30,30,False,22.0,15.0,2.0,,6.0,8.0,10.0,15.0,,2.0,7.0,,,,57.0,42.0,6.8,13.0,0,,4.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,True,1.0,1.0,,,,,,,,,,
10407273,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,F,70,70,False,39.0,27.0,6.0,2.0,7.0,9.0,22.0,34.0,,5.0,8.0,2.0,,,89.0,59.0,7.4,18.0,1,1.0,4.0,,,2.0,2.0,2.0,3.0,,2.0,3.0,4.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
10407273,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,37.0,23.0,2.0,,8.0,9.0,15.0,28.0,10.0,10.0,3.0,,,,84.0,57.0,6.8,25.0,3,7.0,14.0,2.0,,,,,6.0,3.0,,,,3.0,2.0,,,1.0,,,,,2.0,,,,,,,,,
10407273,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,F,18,18,False,42.0,30.0,2.0,1.0,12.0,15.0,18.0,27.0,3.0,11.0,6.0,,,,84.0,66.0,7.7,16.0,3,,7.0,1.0,,3.0,4.0,1.0,2.0,2.0,3.0,,,2.0,4.0,,4.0,1.0,,,,,2.0,1.0,,,,,,,,
10407273,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,2.0,,,,33.0,13.0,6.6,5.0,1,,4.0,,,,2.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
10407273,home,KV Kortrijk,Pape Habib Gueye,,,pape-habib-gueye,P. H. Gueye,F,77,188,365,M,880778,EUR,937785600,F,17,17,True,2.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,12.0,5.0,6.5,1.0,0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Satoshi Tanaka,,,tanaka-satoshi,S. Tanaka,M,16,175,416,M,981067,EUR,1029196800,M,32,32,True,3.0,,1.0,,,1.0,,2.0,1.0,3.0,1.0,1.0,,,12.0,6.0,6.7,3.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Christalino Atemona,,,christalino-atemona,C. Atemona,D,3,178,13,M,1010140,EUR,1019779200,D,5,5,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Maxim Deman,,,maxim-de-man,M. D. Man,G,16,194,40,M,966476,EUR,1003795200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407273,home,KV Kortrijk,Martin Regáli,,,martin-regali,M. Regáli,F,9,176,46,M,798790,EUR,750384000,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
