match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_penaltyConceded,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goals,stat_penaltyWon
12117012,home,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,True,20.0,12.0,10.0,2.0,0.0,11.0,12.0,1.0,8.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,90.0,26.0,6.3,8.0,0.00017163,0,0.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117012,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,,27.0,24.0,1.0,,0.0,13.0,13.0,11.0,15.0,,4.0,,,,,,90.0,45.0,6.4,6.0,0.00401403,0,,,,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12117012,home,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,,38.0,33.0,7.0,5.0,0.0,21.0,23.0,12.0,15.0,5.0,1.0,,,,,,90.0,49.0,6.1,5.0,0.00796106,0,,,,,,2.0,3.0,4.0,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117012,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,,38.0,38.0,2.0,2.0,0.0,27.0,27.0,11.0,11.0,2.0,2.0,,,,,,90.0,47.0,6.8,1.0,0.00563148,0,,,,,,1.0,,3.0,1.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
12117012,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,,46.0,37.0,12.0,6.0,0.0,20.0,21.0,18.0,26.0,4.0,1.0,,,,,,90.0,56.0,6.7,11.0,0.112004,0,,,,1.0,,1.0,,3.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12117012,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184.0,260,M,1102383,EUR,1058313600,D,20,20,False,,14.0,10.0,3.0,1.0,0.0,7.0,10.0,3.0,7.0,1.0,3.0,,,,,,90.0,37.0,6.4,12.0,0.00615839,1,,,,3.0,,,3.0,3.0,,2.0,1.0,1.0,2.0,,,3.0,,,,1.0,1.0,1.0,1.0,0.0262,,,,,,,,,,
12117012,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,M,22,22,False,,11.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,,2.0,,,,,,79.0,24.0,6.7,5.0,0.025582,0,,,,,2.0,,5.0,8.0,,,,1.0,1.0,,,,,,,2.0,,6.0,,,2.0,2.0,,,,,,,,
12117012,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,False,,16.0,12.0,1.0,,0.0,8.0,9.0,4.0,11.0,,2.0,,,,,,56.0,28.0,6.7,9.0,0.00139469,0,,,,4.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,
12117012,home,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,False,,20.0,17.0,2.0,,0.0,10.0,10.0,7.0,10.0,,4.0,,,,,,67.0,24.0,6.2,5.0,0.00302321,0,,Denilson,,,,,3.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,
12117012,home,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,False,,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,,,,,,,,45.0,10.0,6.3,4.0,0.00089913,1,,,,,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,2.0,,0.0118,1.0,,1.0,,,,,,,
