match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_hitWoodwork
12499429,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,33.0,25.0,16.0,8.0,0.0,18.0,19.0,7.0,14.0,9.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,42.0,6.9,8.0,0.00546669,0,0.1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499429,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,35.0,22.0,12.0,6.0,0.0,11.0,13.0,11.0,23.0,4.0,,,,,,,89.0,52.0,6.8,17.0,0.00761752,1,,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0921,,,,,,,,,,,,,,,,,,,
12499429,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,39.0,30.0,5.0,,0.0,21.0,24.0,9.0,15.0,4.0,,,,,,,90.0,63.0,7.7,9.0,0.0624932,1,,,6.0,3.0,10.0,1.0,1.0,1.0,,10.0,3.0,3.0,1.0,,,0.0156,True,2.0,1.0,4.0,,,,,,,,,,,,,,,
12499429,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,27.0,18.0,6.0,,0.0,12.0,12.0,6.0,15.0,1.0,,,,,,,90.0,37.0,6.0,10.0,0.00136384,0,,,1.0,11.0,3.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,4.0,,,1.0,4.0,,,,,,,,,,,,,
12499429,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,M,23,23,False,24.0,14.0,1.0,,0.0,7.0,9.0,9.0,21.0,8.0,,,,,,,90.0,45.0,7.0,15.0,0.341899,0,,6.0,,3.0,5.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,4.0,2.0,,,2.0,1.0,,,,,,,,,
12499429,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,29.0,27.0,4.0,3.0,0.0,12.0,12.0,17.0,21.0,2.0,,,,,,,80.0,44.0,6.9,6.0,0.451017,0,,4.0,2.0,4.0,6.0,2.0,1.0,,,2.0,,2.0,1.0,,1.0,,,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,
12499429,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,36.0,23.0,3.0,2.0,0.0,8.0,9.0,15.0,28.0,6.0,,,,,,,90.0,59.0,6.9,19.0,0.142715,2,,1.0,2.0,8.0,5.0,1.0,1.0,,1.0,5.0,,2.0,2.0,,1.0,0.0724,,2.0,1.0,1.0,1.0,1.0,,,,2.0,3.0,1.0,,,,,,,
12499429,home,1. FC Heidenheim,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,13,13,False,29.0,25.0,6.0,4.0,1.0,7.0,8.0,19.0,23.0,2.0,,,,,,,90.0,54.0,7.6,13.0,0.145649,0,,2.0,1.0,3.0,5.0,1.0,,,,4.0,1.0,4.0,3.0,,1.0,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,
12499429,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,F,21,21,False,26.0,21.0,3.0,2.0,0.0,5.0,6.0,16.0,20.0,4.0,,,,,,,89.0,46.0,7.4,9.0,0.126612,3,,,3.0,5.0,12.0,,4.0,3.0,2.0,,,5.0,2.0,,2.0,0.122,,,,,1.0,3.0,,,,,1.0,,1.0,0.0773,,,,,
12499429,home,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,12,12,False,23.0,17.0,,,1.0,7.0,7.0,10.0,16.0,3.0,,,,,,,90.0,41.0,9.0,11.0,0.189517,1,,,2.0,3.0,10.0,,1.0,1.0,,1.0,,4.0,2.0,,3.0,0.0811,,,,,3.0,1.0,,,,3.0,2.0,1.0,1.0,0.5301,1.0,,,,
