match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goalsPrevented,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11067414,home,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,13.0,11.0,1.0,,3.0,3.0,9.0,11.0,2.0,,,90.0,23.0,6.5,8.0,0.0387516,0,1.0,1.0,2.0,6.0,3.0,,3.0,,1.0,,,,4.0,,,,1.0,,2.0,,,1.0,1.0,,,,marcosleonardo09,,,,
11067414,home,Santos,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,7,7,True,40.0,37.0,2.0,2.0,13.0,13.0,24.0,28.0,5.0,,,45.0,50.0,6.8,5.0,0.0232902,0,1.0,,,3.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,
11067414,home,Santos,Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,11,176,573,M,1121489,EUR,873417600,F,17,17,True,24.0,16.0,2.0,,8.0,10.0,8.0,14.0,5.0,,,45.0,32.0,6.5,11.0,0.00523965,0,,,,2.0,2.0,,2.0,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,
11067414,home,Santos,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,21.0,18.0,1.0,1.0,6.0,7.0,12.0,20.0,1.0,,,22.0,38.0,6.6,9.0,0.00881627,0,6.0,1.0,1.0,3.0,1.0,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11067414,home,Santos,Julio Furch,julio-furch,J. Furch,F,,189,570,M,787551,EUR,617673600,F,11,11,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,,,12.0,10.0,6.8,3.0,0.0182307,0,,1.0,1.0,1.0,3.0,,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,
11067414,home,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,True,,,,,,,,,1.0,,,8.0,1.0,6.6,,,1,,2.0,,3.0,,,,,,,,,,0.0177,,,,,1.0,,,,,,1.0,,,,,,
11067414,home,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,home,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Gabriel Inocêncio,,,,,,,,,,,,,,,,
11067414,home,Santos,Jair,jair-paula,Jair,D,23,198,2965,M,1170722,EUR,1110153600,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,home,Santos,Guilherme Camacho,guilherme-camacho,G. Camacho,M,5,180,154,M,76444,EUR,636336000,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,home,Santos,Rodrigo Fernández,rodrigo-fernandez,R. Fernández,M,5,172,285,M,877599,EUR,820627200,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,home,Santos,Miguelito,miguel-terceros,Miguelito,M,30,177,8050,M,1159656,EUR,1082851200,M,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Miguel,Terceros,,,,,,,,,,,,,,,
11067414,home,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,27.0,13.0,20.0,6.0,10.0,13.0,3.0,14.0,9.0,,2.0,90.0,35.0,7.2,14.0,0.00020782,0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,True,,,,0.0513,,,
11067414,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,30.0,18.0,2.0,,6.0,8.0,12.0,23.0,6.0,,,90.0,68.0,6.5,23.0,0.0100013,1,1.0,2.0,2.0,6.0,4.0,,2.0,,2.0,,1.0,,2.0,0.0299,,,2.0,,1.0,,,,1.0,,,1.0,,,1.0,,
11067414,away,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,23.0,16.0,5.0,2.0,11.0,16.0,5.0,7.0,7.0,,,90.0,31.0,6.8,8.0,0.00162885,0,,,2.0,3.0,4.0,,,,4.0,,2.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,
11067414,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,False,21.0,17.0,1.0,,11.0,13.0,6.0,8.0,3.0,,,90.0,32.0,7.1,5.0,0.00934309,0,,,1.0,,5.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,
11067414,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,44.0,39.0,10.0,7.0,21.0,24.0,18.0,20.0,2.0,,,90.0,56.0,7.4,5.0,0.0158035,1,,1.0,,1.0,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,,0.0397,,,,,,,,,1.0,,,,,,,,
11067414,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,16.0,11.0,2.0,,6.0,6.0,6.0,15.0,3.0,,,76.0,45.0,6.8,11.0,0.0935104,0,5.0,,2.0,1.0,4.0,,1.0,,3.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,
11067414,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,M,7,7,False,14.0,9.0,2.0,,2.0,2.0,7.0,13.0,2.0,,,67.0,33.0,6.6,12.0,0.00256011,1,1.0,2.0,2.0,6.0,7.0,1.0,3.0,,,,2.0,2.0,4.0,0.0559,,,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,
11067414,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,41.0,28.0,9.0,4.0,11.0,18.0,18.0,25.0,5.0,,,90.0,58.0,7.5,16.0,0.074157,0,2.0,,1.0,5.0,9.0,1.0,,,,2.0,7.0,3.0,1.0,,,,3.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,
11067414,away,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,34.0,31.0,3.0,3.0,16.0,18.0,15.0,16.0,9.0,,,75.0,49.0,6.8,7.0,0.01905,0,,1.0,1.0,3.0,4.0,2.0,,,,,2.0,1.0,1.0,,Denilson,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11067414,away,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,29,29,False,19.0,10.0,1.0,,6.0,7.0,7.0,17.0,3.0,,,67.0,34.0,6.6,15.0,0.0843413,1,5.0,1.0,,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,,2.0,0.1337,,,2.0,,1.0,2.0,1.0,3.0,,,,,,,,,
11067414,away,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,19.0,13.0,1.0,1.0,3.0,4.0,10.0,16.0,1.0,,,75.0,29.0,6.5,14.0,0.0159098,0,1.0,3.0,2.0,6.0,2.0,1.0,2.0,,1.0,,,,4.0,,,,,,,,2.0,,,,,,,,,,
11067414,away,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,3.0,2.0,,,,,2.0,3.0,1.0,,,23.0,8.0,6.7,2.0,0.003412,0,,1.0,1.0,1.0,4.0,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,
11067414,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,23.0,14.0,6.6,1.0,0.00158293,2,,1.0,1.0,2.0,5.0,,3.0,2.0,,,,,,0.2829,,,,,,2.0,,,2.0,,,,,,,,1.0
11067414,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,9.0,9.0,1.0,1.0,4.0,4.0,5.0,7.0,2.0,,,15.0,12.0,6.6,2.0,0.00258312,0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,1.0,,,,,,1.0,2.0,1.0,,,15.0,6.0,6.8,3.0,0.0624563,1,1.0,,2.0,2.0,3.0,,2.0,1.0,,,,,1.0,0.0428,,,,,1.0,,1.0,1.0,1.0,,,,,,,,
11067414,away,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,8.0,4.0,1.0,,2.0,4.0,2.0,5.0,,,,14.0,13.0,6.6,6.0,0.00080697,0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Vinicius Barreta,vinicius-barreta,Vinicius Barreta,G,12,188,20,M,875177,EUR,924220800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Uendel,uendel,Uendel,D,,179,34,,123357,EUR,592272000,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Emerson Ramon,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067414,away,Cuiabá,Calebe Costa,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
