match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,stat_challengeLost,stat_dispossessed,stat_goals,stat_interceptionWon,stat_goalAssist,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
11409175,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,20.0,14.0,12.0,6.0,10.0,11.0,4.0,9.0,2.0,3.0,2.0,5.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,90.0,35.0,8.0,6.0,0.0,0.0,0.00334755,0,1.7325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,False,26.0,22.0,2.0,1.0,13.0,15.0,10.0,14.0,1.0,4.0,,4.0,1.0,,,,,,,,65.0,41.0,6.9,7.0,0.0069,0.1349,0.0450066,1,,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,38.0,30.0,4.0,3.0,23.0,27.0,7.0,11.0,3.0,3.0,2.0,5.0,,,,,,,,,57.0,44.0,5.8,9.0,0.0,0.0,0.00342002,0,,,,,2.0,,,,2.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Otávio,,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,13,13,False,43.0,34.0,17.0,11.0,26.0,28.0,8.0,15.0,3.0,6.0,7.0,6.0,1.0,,,,,,,,90.0,59.0,8.2,10.0,0.0677,0.3762,0.00413464,1,,,,1.0,5.0,1.0,2.0,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11409175,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,30.0,23.0,6.0,4.0,16.0,19.0,10.0,19.0,1.0,3.0,1.0,5.0,1.0,,,,,,,,90.0,53.0,7.4,14.0,0.0,0.0,0.208885,0,,8.0,3.0,,3.0,,1.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11409175,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,42.0,35.0,8.0,6.0,24.0,28.0,11.0,14.0,,4.0,,5.0,1.0,,,,,,,,90.0,50.0,6.9,9.0,0.0055,0.0,0.00878578,1,,,,,3.0,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,
11409175,home,Famalicão,Tom Lacoux,,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,False,26.0,18.0,3.0,1.0,16.0,18.0,2.0,8.0,,2.0,,4.0,,,,,,,,,59.0,32.0,6.7,8.0,0.0155,0.0,0.00098719,1,,,,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
11409175,home,Famalicão,José Luis Rodríguez,,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,M,7,7,False,12.0,8.0,3.0,1.0,5.0,6.0,6.0,12.0,,5.0,,4.0,3.0,,,,,,,,90.0,36.0,6.9,14.0,0.0,0.0,0.059071,0,,6.0,3.0,3.0,7.0,,1.0,1.0,1.0,,1.0,5.0,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,
11409175,home,Famalicão,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,7.0,,,,,2.0,,6.0,,7.0,,7.0,3.0,,,,,,,,83.0,33.0,6.8,17.0,0.0,0.0,0.00039777,0,,1.0,,1.0,9.0,,2.0,2.0,1.0,,,3.0,,1.0,3.0,,3.0,,,5.0,,2.0,1.0,,,,,,,
11409175,home,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,14.0,11.0,,,2.0,3.0,9.0,13.0,,6.0,1.0,5.0,5.0,,,,,,,,59.0,29.0,6.8,10.0,0.0339,0.0,0.0515249,1,,2.0,,,3.0,,,,1.0,,,3.0,,,,,,,,3.0,1.0,1.0,,,,,,,,
11409175,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,11.0,7.0,1.0,1.0,2.0,3.0,5.0,8.0,2.0,5.0,1.0,2.0,3.0,,,,,,,,65.0,20.0,6.7,8.0,0.0,0.0,0.00734018,0,,,,2.0,6.0,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,True,9.0,6.0,2.0,2.0,5.0,7.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,31.0,12.0,6.5,4.0,0.0,0.0,0.00087837,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11409175,home,Famalicão,Mirko Topić,,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,True,14.0,9.0,1.0,,6.0,7.0,3.0,7.0,2.0,2.0,4.0,3.0,,,,,,,,,31.0,19.0,6.7,5.0,0.0082,0.0,0.00420275,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11409175,home,Famalicão,Nathan,,,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,True,7.0,4.0,3.0,2.0,3.0,6.0,1.0,1.0,,5.0,,2.0,1.0,,,,,,,,25.0,17.0,7.0,4.0,0.0,0.0,0.00432856,0,,,,,1.0,,3.0,3.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,
11409175,home,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,11.0,8.0,,,4.0,6.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,25.0,18.0,6.5,6.0,0.0,0.0,0.00334669,0,,,,3.0,5.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
11409175,home,Famalicão,Afonso Rodrigues,Afonso Rodrigues,,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,17,17,True,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,16.0,6.0,6.6,2.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11409175,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,away,FC Arouca,Ignacio de Arruabarrena,,,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,16.0,11.0,9.0,4.0,7.0,8.0,4.0,8.0,,,1.0,8.0,,1.0,,,1.0,,,,90.0,24.0,6.5,5.0,0.0,0.0,0.00046959,0,-0.4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,away,FC Arouca,Rafael Fernandes,,,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,False,52.0,46.0,7.0,4.0,27.0,28.0,19.0,24.0,5.0,8.0,3.0,6.0,1.0,,,,,,,,90.0,65.0,7.3,7.0,0.0824,0.3163,0.00788847,1,,,,4.0,7.0,1.0,,,4.0,,,,,,,,3.0,,,3.0,,2.0,1.0,,,,,,,
11409175,away,FC Arouca,Nino Galović,,,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,39.0,39.0,3.0,3.0,31.0,31.0,8.0,8.0,,4.0,2.0,6.0,3.0,,,,,,,,75.0,47.0,6.9,,0.0869,0.0,0.00251621,1,,,,2.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,
11409175,away,FC Arouca,Francisco Montero,,,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,54.0,41.0,8.0,3.0,24.0,25.0,17.0,30.0,3.0,7.0,8.0,4.0,1.0,,,,,,,,90.0,73.0,7.3,14.0,0.2707,0.0,0.0430905,2,,1.0,,,3.0,,3.0,3.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,
11409175,away,FC Arouca,Jason,,,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,34.0,24.0,4.0,1.0,10.0,14.0,17.0,27.0,1.0,8.0,,5.0,3.0,,,,,,,,90.0,66.0,7.0,18.0,0.0116,0.0,0.364873,1,,7.0,3.0,1.0,8.0,,2.0,2.0,4.0,,,1.0,,1.0,1.0,,2.0,,2.0,3.0,1.0,2.0,,,,,,,,
11409175,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,42.0,33.0,3.0,,15.0,20.0,18.0,22.0,,1.0,1.0,9.0,1.0,,,,,,,,75.0,49.0,6.5,9.0,0.8029,0.0,0.0388677,2,,,,,3.0,,,,3.0,,,,,,,,2.0,,1.0,,2.0,,,,1.0,morlayesylla2,1.0,1.0,1.0,
11409175,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,52.0,45.0,2.0,,15.0,16.0,30.0,40.0,,2.0,,2.0,,,,,,,,,87.0,60.0,6.9,11.0,0.014,0.0,0.0989232,1,,4.0,,,2.0,,1.0,,1.0,True,,,,1.0,,,1.0,,2.0,1.0,,1.0,,1.0,,,,,,
11409175,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,M,28,28,False,11.0,7.0,3.0,3.0,4.0,6.0,3.0,5.0,1.0,1.0,1.0,3.0,,,,,,,,,44.0,22.0,6.6,5.0,0.0,0.0,0.00083201,0,,,,,3.0,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
11409175,away,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,False,11.0,7.0,,,3.0,3.0,4.0,8.0,,2.0,,3.0,2.0,,,,,,,,75.0,23.0,7.0,9.0,0.0853,0.0,0.00729325,1,,,,1.0,5.0,,,,1.0,,,3.0,,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0
11409175,away,FC Arouca,Rafa Mújica,,,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,9.0,7.0,,,2.0,3.0,5.0,6.0,,5.0,2.0,2.0,2.0,,,,,,,,77.0,24.0,6.2,8.0,0.3014,0.7083,0.0242423,2,,,,3.0,8.0,1.0,2.0,2.0,1.0,,,2.0,,,2.0,,,,,3.0,1.0,1.0,,,,,,1.0,,
11409175,away,FC Arouca,Cristo González,,,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,F,23,23,False,23.0,15.0,,,4.0,5.0,11.0,19.0,,3.0,,2.0,1.0,,,,,,,,90.0,41.0,7.0,13.0,0.5865,0.7079,0.10335,5,,1.0,,2.0,4.0,2.0,1.0,1.0,,,,2.0,,,1.0,,2.0,,1.0,2.0,2.0,1.0,,1.0,,,,1.0,,
11409175,away,FC Arouca,Bogdan Milovanov,,,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,True,22.0,17.0,2.0,,5.0,6.0,12.0,18.0,2.0,7.0,,5.0,1.0,,,,,,,,46.0,39.0,6.9,11.0,0.0,0.0,0.00684183,0,,2.0,,1.0,3.0,,4.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11409175,away,FC Arouca,André Bukia,,,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,30,30,True,5.0,5.0,,,,,7.0,8.0,,2.0,,1.0,1.0,,,,,,,,15.0,15.0,6.5,4.0,0.0,0.0,0.0398734,0,,3.0,2.0,,4.0,,,,2.0,,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,
11409175,away,FC Arouca,Pedro Santos,,,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,19.0,18.0,3.0,2.0,5.0,5.0,13.0,16.0,,1.0,,1.0,,,,,,,,,15.0,26.0,6.6,5.0,0.0,0.0,0.00652956,0,,2.0,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,
11409175,away,FC Arouca,Miguel Puche,,,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,5.0,4.0,,,,,4.0,7.0,,,,1.0,,,,,,,,,15.0,10.0,6.6,4.0,0.0,0.0,0.0313106,0,,2.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
11409175,away,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,11.0,10.0,4.0,3.0,1.0,1.0,9.0,10.0,,,,,,,,,,,,,12.0,11.0,6.7,1.0,0.0,0.0,0.00866379,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,away,FC Arouca,Matías Rocha,,,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,away,FC Arouca,Kouassi Eboue,,,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409175,away,FC Arouca,Yusuf Lawal,,,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
