match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11368646,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186.0,9808,M,35612,EUR,600566400,D,20,20,False,,66.0,64.0,3.0,2.0,51.0,52.0,13.0,14.0,5.0,2.0,,,,90.0,76.0,7.2,2.0,0.00295468,0,,,,,3.0,6.0,,,,,,,1.0,,,2.0,1.0,2.0,3.0,,,,,,,axelwitsel28,,,,,,,1.0,,,,
11368646,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185.0,5874,M,325355,EUR,790560000,D,2,2,False,,52.0,49.0,6.0,4.0,43.0,44.0,6.0,8.0,10.0,2.0,,,,90.0,67.0,7.6,3.0,0.00125861,0,,,,,3.0,8.0,1.0,,,,2.0,,2.0,1.0,,1.0,1.0,2.0,5.0,,,,,,,JoseMaGimenez13,,,,,,,,,,,
11368646,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184.0,2630,M,353130,EUR,803433600,D,22,22,False,,70.0,60.0,11.0,9.0,37.0,43.0,23.0,27.0,3.0,4.0,,,,90.0,88.0,7.0,14.0,0.0116137,0,,,,,4.0,1.0,1.0,1.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11368646,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178.0,22125,M,874705,EUR,945907200,D,12,12,False,,36.0,29.0,2.0,2.0,19.0,23.0,10.0,14.0,,2.0,,,,76.0,52.0,7.9,12.0,0.0777405,2,,,,1.0,4.0,6.0,1.0,1.0,3.0,2.0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,0.7406,2.0,,,osamuellino,,,1.0,,,,,2.0,1.0,1.0,
11368646,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181.0,6589,M,1142588,EUR,1055635200,M,24,24,False,,22.0,20.0,,,8.0,8.0,12.0,15.0,1.0,1.0,,,,45.0,31.0,7.1,5.0,0.0404723,0,,,,1.0,2.0,6.0,,,2.0,1.0,,,2.0,2.0,,2.0,,1.0,1.0,,,,1.0,,,PBarrios,,,,,,,,,,,
11368646,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180.0,54582,M,249399,EUR,769737600,M,5,5,False,,61.0,49.0,7.0,3.0,27.0,28.0,23.0,35.0,,5.0,,,,90.0,82.0,7.3,22.0,0.228793,0,,,,2.0,6.0,4.0,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,2.0,,,RodridePaul,1.0,,,,,,,1.0,1.0,,
11368646,away,Atlético Madrid,Koke,koke,Koke,M,6,177.0,5822,M,84539,EUR,694828800,M,6,6,False,True,68.0,66.0,4.0,3.0,38.0,40.0,28.0,28.0,3.0,8.0,,,,90.0,76.0,7.1,2.0,0.0272377,0,,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,Koke6,,,,,,,,,,,
11368646,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176.0,100258,M,85859,EUR,669513600,M,7,7,False,,53.0,47.0,3.0,2.0,25.0,27.0,22.0,29.0,1.0,4.0,,,,87.0,64.0,9.3,10.0,0.130337,3,,,,3.0,4.0,2.0,4.0,,,,,,1.0,1.0,,,,,1.0,,,0.5171,,3.0,1.7165,AGriez,,,,,,,,,,,3.0
11368646,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171.0,16959,M,316152,EUR,794707200,F,10,10,False,,17.0,14.0,,,7.0,7.0,7.0,11.0,,3.0,,,,67.0,36.0,7.0,10.0,0.0339866,1,,,,1.0,2.0,7.0,,1.0,3.0,2.0,,1.0,3.0,2.0,4.0,2.0,,,,,1.0,0.0649,,,,angelcorrea32,,,3.0,,,,,,,,
11368646,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178.0,4642,M,21555,EUR,620265600,D,3,3,True,,23.0,19.0,,,12.0,14.0,7.0,9.0,,2.0,,,,45.0,31.0,6.8,5.0,0.00179822,0,,,,,2.0,3.0,1.0,,,,,2.0,1.0,,,,,1.0,2.0,,,,1.0,,,Dave,,,,,,,,,,,
11368646,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,True,,5.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,,23.0,9.0,6.6,3.0,0.0009145,0,,,,,1.0,2.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
11368646,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184.0,13421,M,116955,EUR,785376000,M,8,8,True,,8.0,7.0,1.0,1.0,7.0,8.0,,,2.0,,,,,14.0,12.0,6.7,1.0,9.513e-05,0,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,Saul,,,,,,,,,,,
11368646,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180.0,11835,M,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,3.0,3.0,,1.0,,0,,,,,1.0,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,ReinildoMandava,,,,,,,,,,,
11368646,away,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176.0,76320,M,138833,EUR,761097600,F,9,9,True,,4.0,3.0,,,3.0,3.0,,1.0,,3.0,,,,3.0,6.0,,1.0,0.00010296,0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,Memphis,,,,,,,,,,,
11368646,away,Atlético Madrid,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186.0,2538,M,857065,EUR,885254400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368646,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191.0,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368646,away,Atlético Madrid,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187.0,5224,M,124737,EUR,659577600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368646,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186.0,1712,M,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368646,away,Atlético Madrid,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4706,M,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,arthurvermeeren,,,,,,,,,,,
11368646,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189.0,28279,M,125407,EUR,719798400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ÁMorata,,,,,,,,,,,
