match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_totalCross,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals
14053809,home,SC Telstar,Soufiane Hetli,soufiane-hetli,S. Hetli,F,7,186.0,113,M,1548838,EUR,991180800,F,7,7,False,22.0,18.0,6.0,4.0,0.0,9.0,11.0,9.0,11.0,6.0,4.0,3.0,,,76.0,39.0,7.1,11.0,0.133638,194.96083180116,15.0,46.83,34.755,60.822259602024,2.0,,0,,0.09,0.15,0.13,,Soufiane Hetli,1.0,,5.0,,2.0,2.0,1.0,,1.0,2.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,
14053809,home,SC Telstar,Dylan Mertens,dylan-mertens,D. Mertens,M,16,187.0,48,M,995365,EUR,806198400,M,16,16,True,11.0,10.0,,,0.0,5.0,6.0,5.0,5.0,4.0,4.0,,,,25.0,19.0,6.5,4.0,0.00438519,18.330328310007,3.0,-6.195,1.785,,,,0,,0.01,0.02,-0.1,,,2.0,1.0,4.0,1.0,1.0,3.0,3.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,
14053809,home,SC Telstar,Adil Lechkar,adil-lechkar,A. Lechkar,M,15,171.0,59,M,1594488,EUR,999388800,D,15,15,True,9.0,5.0,3.0,1.0,0.0,2.0,5.0,3.0,4.0,2.0,1.0,1.0,,,25.0,27.0,6.7,11.0,0.198176,63.275193669381,6.0,43.68,20.895,8.6988847561052,1.0,,0,,0.25,0.13,-0.27,,Adil,,,,,,,,1.0,1.0,1.0,1.0,1.0,,Lechkar,6.0,,,,,,,,,,2.0,2.0,,,1.0,,
14053809,home,SC Telstar,Mohamed Hamdaoui,mohamed-hamdaoui,M. Hamdaoui,F,10,168.0,64,M,581080,EUR,739670400,F,10,10,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,14.0,7.0,6.6,2.0,0.0006528,,,,,,,,1,,0.01,-0.16,0.13,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,0.1603,,-0.04,,,,,1.0,,,,
14053809,home,SC Telstar,Kay Tejan,kay-tejan,K. Tejan,F,30,187.0,182,M,860158,EUR,854928000,F,30,30,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,14.0,3.0,6.2,2.0,1.532e-05,,,,,,,,0,,0.02,-0.59,0.0,,,2.0,,4.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14053809,home,SC Telstar,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184.0,64,M,916942,EUR,992822400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,home,SC Telstar,Tyrick Bodak,bodak-tyrick,T. Bodak,G,13,190.0,51,M,1049270,EUR,1013731200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrick Bodak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,home,SC Telstar,Dion Malone,dion-malone,D. Malone,D,29,185.0,127,M,73557,EUR,603331200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,home,SC Telstar,Rojendro Oudsten,rojendro-oudsten,R. Oudsten,M,28,,29,M,1469273,EUR,1194825600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rojendro Oudsten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186.0,197,M,40963,EUR,663120000,G,41,41,False,40.0,20.0,29.0,11.0,0.0,12.0,20.0,8.0,20.0,2.0,7.0,1.0,2.0,3.0,90.0,49.0,6.6,20.0,0.00252261,54.663397171224,9.0,21.525,6.825,,,0.1076,0,0.3309,0.02,-0.06,-0.24,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
14053809,away,AZ Alkmaar,Elijah Dijkstra,elijah-dijkstra,E. Dijkstra,D,22,172.0,312,M,1386461,EUR,1154736000,D,22,22,False,20.0,16.0,1.0,1.0,0.0,11.0,13.0,5.0,7.0,6.0,7.0,3.0,,,58.0,36.0,7.0,7.0,0.00668657,71.878310665558,8.0,48.09,19.005,22.035360877462,1.0,,0,,0.0,0.02,-0.02,,Elijah Dijkstra,,1.0,4.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187.0,709,M,1145982,EUR,1086825600,D,3,3,False,58.0,50.0,10.0,5.0,0.0,33.0,34.0,17.0,24.0,4.0,7.0,1.0,,,90.0,74.0,7.3,8.0,0.0192291,226.37077418058,25.0,134.61,22.575,69.277368368042,3.0,,1,,0.16,0.14,0.31,,,2.0,2.0,3.0,,,,,6.0,2.0,1.0,,,1.0,,,1.0,,,,0.2653,,-0.1,,,,,1.0,,,1.0,
14053809,away,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184.0,386,M,1004278,EUR,999993600,D,5,5,False,56.0,50.0,7.0,2.0,0.0,37.0,40.0,13.0,16.0,2.0,5.0,,,,90.0,73.0,7.3,12.0,0.0109625,71.846821839475,10.0,39.165,15.225,,,,0,,0.2,0.05,0.32,,,1.0,2.0,1.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178.0,170,M,893559,EUR,892771200,D,34,34,False,40.0,32.0,4.0,2.0,0.0,19.0,23.0,13.0,17.0,4.0,2.0,,,,90.0,62.0,6.8,10.0,0.0579458,104.79060772898,15.0,50.925,9.66,,,,1,,0.34,0.04,-0.14,,,1.0,2.0,5.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,,,,,,,0.0244,,-0.03,,,1.0,,1.0,,,,
14053809,away,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,6,6,False,30.0,18.0,6.0,1.0,0.0,10.0,11.0,8.0,19.0,9.0,2.0,,,,90.0,54.0,6.6,19.0,0.0101608,46.887031437305,6.0,17.22,11.025,,,,2,,0.02,0.01,0.21,,,1.0,3.0,6.0,,2.0,1.0,,4.0,1.0,6.0,5.0,2.0,2.0,,2.0,,True,,,0.1102,,-0.07,,,,,1.0,1.0,,1.0,
14053809,away,AZ Alkmaar,Kasper Boogaard,boogaard-kasper,K. Boogaard,M,74,183.0,122,M,1590941,EUR,1138492800,M,20,20,False,38.0,27.0,6.0,2.0,0.0,16.0,18.0,11.0,20.0,6.0,4.0,2.0,,,90.0,52.0,6.6,12.0,0.0185202,75.761803544979,10.0,49.665,15.435,,,,1,,0.03,0.11,-0.09,,,3.0,2.0,9.0,4.0,,1.0,1.0,3.0,,1.0,1.0,,3.0,,1.0,,,,,0.0619,,0.01,,,1.0,,1.0,,,,
14053809,away,AZ Alkmaar,Weslley Patati,weslley-patati,W. Patati,M,7,167.0,1129,M,1148468,EUR,1064966400,M,7,7,False,12.0,6.0,1.0,,0.0,4.0,5.0,2.0,7.0,5.0,2.0,1.0,,,45.0,27.0,6.4,13.0,0.00079182,52.254997898947,5.0,9.03,9.345,11.017760253336,1.0,,1,,-0.08,0.07,0.14,,,2.0,,6.0,,2.0,,,,,4.0,3.0,3.0,2.0,,1.0,,,,1.0,0.134,0.3701,-0.41,,,1.0,,,,,,
14053809,away,AZ Alkmaar,Matěj Šín,matej-sin,M. Šín,M,33,180.0,384,M,1170900,EUR,1086134400,M,33,33,False,15.0,14.0,1.0,1.0,0.0,11.0,11.0,3.0,4.0,2.0,2.0,,,,45.0,22.0,6.3,4.0,0.00273129,33.424438102664,4.0,10.29,9.555,,,,0,,-0.16,-0.04,-0.08,,,,,7.0,2.0,3.0,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Ro-Zangelo Daal,ro-zangelo-daal,R. Daal,M,27,173.0,437,M,1145989,EUR,1096675200,M,27,27,False,19.0,16.0,,,0.0,7.0,8.0,9.0,11.0,5.0,3.0,1.0,,,81.0,35.0,7.0,9.0,0.102724,154.64032224991,14.0,11.865,23.31,56.032937848247,3.0,,3,,0.18,0.1,0.17,,,,,3.0,,1.0,4.0,2.0,,,2.0,1.0,2.0,,,2.0,,,,2.0,0.1273,0.2098,-0.34,1.0,,1.0,,1.0,,,,
14053809,away,AZ Alkmaar,Troy Parrott,troy-parrott,T. Parrott,F,9,185.0,10474,M,966555,EUR,1012780800,F,9,9,False,18.0,9.0,,,1.0,3.0,8.0,6.0,10.0,9.0,4.0,2.0,,,90.0,36.0,6.8,17.0,0.0234117,77.783014238623,13.0,32.97,15.75,,,,2,,-0.34,0.24,-0.16,,,5.0,3.0,7.0,1.0,1.0,,,,,4.0,1.0,6.0,,,1.0,,,,,0.0911,,-0.45,,,1.0,1.0,1.0,1.0,1.0,,
14053809,away,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192.0,201,M,1119294,EUR,1082505600,D,4,4,True,30.0,26.0,3.0,2.0,0.0,15.0,17.0,11.0,13.0,3.0,3.0,,,,45.0,39.0,6.9,7.0,0.0110146,69.148928964948,9.0,8.505,15.12,,,,0,,-0.01,-0.18,0.29,,Maxim Dekker,4.0,1.0,5.0,1.0,,,,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Isak Steiner Jensen,isak-steiner-jensen,I. S. Jensen,F,17,185.0,422,M,1087931,EUR,1072137600,F,17,17,True,12.0,9.0,,,0.0,1.0,1.0,8.0,11.0,4.0,,1.0,,,45.0,23.0,7.6,8.0,0.0349044,58.603220163494,8.0,12.81,9.135,8.0577009127914,1.0,,1,,-0.17,0.3,-0.01,,Isak Jensen,2.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,3.0,,,,1.0,0.2617,0.6253,0.51,,,,,,,,,1.0
14053809,away,AZ Alkmaar,Seiya Maikuma,seiya-maikuma,S. Maikuma,D,2,179.0,896,M,1028330,EUR,876960000,D,2,2,True,11.0,6.0,,,0.0,1.0,2.0,5.0,9.0,4.0,1.0,1.0,,,32.0,15.0,6.8,5.0,0.107576,20.767691299212,2.0,12.6,14.595,,,,0,,-0.08,0.0,-0.01,,,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,
14053809,away,AZ Alkmaar,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170.0,550,M,1648756,EUR,1136332800,F,24,24,True,3.0,1.0,2.0,,0.0,1.0,2.0,,1.0,,2.0,,,,9.0,6.0,6.4,3.0,6.28e-06,12.407486580395,2.0,5.67,8.19,,,,0,,0.01,0.04,0.15,,Ayoub,,,1.0,,1.0,,,2.0,,,,,,Oufkir,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189.0,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,31,188.0,46,M,1066470,EUR,1045094400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Billy van Duijl,billy-van-duijl,B. v. Duijl,D,23,184.0,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Billy van Duijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Rio Robbemond,robbemond-rio,R. Robbemond,M,56,179.0,34,M,1590944,EUR,1104883200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166.0,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053809,away,AZ Alkmaar,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180.0,683,M,914392,EUR,889228800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
