match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_outfielderBlock
11206242,home,Chicago Fire,Spencer Richey,,,spencer-richey,S. Richey,G,185.0,18,M,845679,EUR,707184000.0,G,18,18,False,True,19.0,13.0,9.0,4.0,12.0,17.0,1.0,2.0,6.0,1.0,1.0,2.0,90.0,26.0,7.4,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11206242,home,Chicago Fire,Jonathan Dean,,,jonathan-dean,J. Dean,D,173.0,39,M,1025232,EUR,863654400.0,D,24,24,False,,66.0,57.0,4.0,3.0,22.0,24.0,35.0,43.0,6.0,,,,90.0,91.0,7.4,14.0,0,24,1.0,1.0,3.0,3.0,8.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
11206242,home,Chicago Fire,Wyatt Omsberg,,,omsberg-wyatt,W. Omsberg,D,193.0,13,M,930419,EUR,811641600.0,D,16,16,False,,65.0,53.0,10.0,3.0,35.0,42.0,18.0,23.0,6.0,,,,90.0,69.0,7.3,12.0,0,16,,,3.0,1.0,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11206242,home,Chicago Fire,Kendall Burks,Kendall Burks,,kendall-burks,K. Burks,D,188.0,13,,1172435,EUR,939340800.0,D,27,27,False,,54.0,47.0,2.0,2.0,35.0,39.0,12.0,15.0,8.0,,,,90.0,61.0,9.1,9.0,3,5,,,4.0,2.0,4.0,,,,,,2.0,2.0,,1.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,,
11206242,home,Chicago Fire,Miguel Navarro,Miguel,Navarro,miguel-navarro,M. Navarro,D,175.0,857,M,946472,EUR,919987200.0,D,6,6,False,,45.0,37.0,4.0,2.0,21.0,24.0,18.0,25.0,2.0,,,,90.0,82.0,8.3,14.0,1,16,4.0,1.0,1.0,3.0,7.0,2.0,,,3.0,1.0,2.0,,1.0,2.0,3.0,3.0,3.0,1.0,,,1.0,2.0,,,,,,
11206242,home,Chicago Fire,Federico Navarro,,,navarro-federico,F. Navarro,M,171.0,144,M,963280,EUR,952560000.0,M,31,31,False,,34.0,30.0,1.0,1.0,15.0,18.0,15.0,17.0,4.0,,,,45.0,44.0,7.3,7.0,0,31,1.0,,1.0,2.0,8.0,1.0,2.0,1.0,5.0,4.0,,,,,,1.0,1.0,,,,,,,,,,,
11206242,home,Chicago Fire,Mauricio Pineda,,,mauricio-pineda,M. Pineda,M,185.0,58,M,1017171,EUR,877046400.0,M,22,22,False,,36.0,30.0,2.0,,11.0,12.0,20.0,25.0,7.0,,,,61.0,47.0,6.8,8.0,1,22,1.0,1.0,2.0,3.0,4.0,,,,1.0,,2.0,1.0,,,,1.0,,1.0,,,2.0,1.0,1.0,,,,,
11206242,home,Chicago Fire,Alex Monis,,,monis-alex,A. Monis,M,170.0,40,M,1133133,EUR,1048118400.0,M,38,38,False,,43.0,35.0,2.0,2.0,13.0,15.0,26.0,34.0,10.0,,,,90.0,75.0,7.4,18.0,4,49,6.0,3.0,2.0,14.0,11.0,3.0,6.0,3.0,5.0,4.0,2.0,3.0,,,,1.0,5.0,3.0,,,,4.0,2.0,1.0,1.0,2.0,,
11206242,home,Chicago Fire,Maren Haile-Selassie,,,maren-haile-selassie,M. Haile-Selassie,M,176.0,179,M,888735,EUR,921283200.0,M,7,7,False,,15.0,13.0,,,2.0,3.0,12.0,16.0,3.0,,,,45.0,31.0,7.1,9.0,3,7,4.0,2.0,,4.0,2.0,,2.0,1.0,,,3.0,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,1.0,
11206242,home,Chicago Fire,Alonso Aceves,Daniel Alonso,Aceves Patiño,aceves-patino-daniel-alonso,D. Aceves,D,179.0,270,M,1089135,EUR,985737600.0,M,3,3,False,,26.0,22.0,,,5.0,5.0,26.0,37.0,3.0,,,,78.0,59.0,8.2,17.0,2,19,16.0,1.0,,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,7.0,,1.0,,,9.0,,,1.0,,,1.0
11206242,home,Chicago Fire,Kacper Przybyłko,,,kacper-przybylko,K. Przybyłko,F,192.0,409,M,95358,EUR,733017600.0,F,11,11,False,,39.0,29.0,1.0,,12.0,16.0,18.0,25.0,2.0,,,,61.0,50.0,7.6,13.0,4,19,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,,1.0,,,
11206242,home,Chicago Fire,Sergio Oregel,Sergio Oregel,,sergio-oregel,S. Oregel,M,175.0,71,M,1155347,EUR,1116201600.0,M,35,35,True,,20.0,17.0,,,5.0,5.0,12.0,15.0,5.0,,,,45.0,23.0,6.8,4.0,0,35,,,,1.0,2.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
11206242,home,Chicago Fire,Javier Casas,,,javier-casas,J. Casas,M,162.0,23,,1023157,EUR,1052870400.0,M,37,37,True,,35.0,26.0,1.0,,16.0,18.0,11.0,18.0,7.0,,,,45.0,40.0,6.7,10.0,1,,1.0,,2.0,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,
11206242,home,Chicago Fire,Gastón Giménez,,,gaston-gimenez,G. Giménez,M,180.0,157,M,789415,EUR,680572800.0,M,30,30,True,,19.0,17.0,1.0,,10.0,10.0,9.0,11.0,4.0,,,,29.0,26.0,7.1,3.0,1,30,2.0,,,,1.0,,1.0,1.0,,,,,,,2.0,,2.0,,,,,2.0,,,1.0,,,
11206242,home,Chicago Fire,Georgios Koutsias,,,georgios-koutsias,G. Koutsias,F,178.0,642,M,999237,EUR,1076198400.0,F,19,19,True,,13.0,10.0,,,2.0,2.0,9.0,12.0,,,,,29.0,24.0,6.7,5.0,6,9,1.0,,1.0,3.0,3.0,1.0,3.0,2.0,,,,1.0,,,,,1.0,,3.0,,,1.0,,1.0,3.0,1.0,,
11206242,home,Chicago Fire,Missael Rodriguez,Missael Rodriguez,,rodriguez-missael,M. Rodriguez,F,175.0,16,M,1150904,EUR,1044748800.0,F,32,32,True,,5.0,4.0,,,1.0,1.0,3.0,5.0,2.0,,,,12.0,10.0,6.7,3.0,1,,1.0,,,2.0,2.0,,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,
11206242,home,Chicago Fire,Jeffrey Gal,,,jeffrey-gal,J. Gal,G,187.0,20,M,949576,EUR,734054400.0,G,25,25,True,,,,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11206242,home,Chicago Fire,Rafael Czichos,,,rafael-czichos,R. Czichos,D,188.0,61,M,120302,EUR,642643200.0,D,5,5,True,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11206242,away,Chicago House AC,Tony Halterman,Tony Halterman,,tony-halterman,T. Halterman,G,,3,M,1479746,EUR,,G,18,18,False,,33.0,20.0,24.0,11.0,17.0,22.0,3.0,11.0,9.0,1.0,6.0,6.0,90.0,42.0,7.0,13.0,0,17,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
