match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_punches
12763938,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15470,M,MMaignan,191210,EUR,804729600,G,16,16,False,True,42.0,33.0,15.0,6.0,0.0,32.0,33.0,1.0,9.0,1.0,6.0,1.0,4.0,4.0,90.0,49.0,7.7,10.0,0.00090592,0,1.2759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763938,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,False,,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,,,4.0,7.0,,3.0,0.00130178,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763938,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3413,M,,826195,EUR,940464000,D,46,46,False,,57.0,53.0,3.0,1.0,0.0,39.0,40.0,14.0,17.0,2.0,1.0,1.0,,,90.0,70.0,7.3,4.0,0.00478441,0,,2.0,,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12763938,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8736,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,False,,58.0,53.0,6.0,3.0,0.0,35.0,37.0,18.0,21.0,6.0,4.0,,,,90.0,73.0,7.5,5.0,0.00842918,1,,4.0,,,1.0,5.0,,2.0,3.0,3.0,1.0,3.0,3.0,0.0151,,,,,,,,,,,,,,,,,
12763938,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26472,M,TheoHdez,788027,EUR,876096000,D,19,19,False,,28.0,25.0,2.0,2.0,0.0,15.0,15.0,11.0,17.0,2.0,3.0,,,,90.0,51.0,6.8,13.0,0.0448297,2,,5.0,2.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,1.0,0.3952,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12763938,home,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31816,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,,41.0,38.0,2.0,1.0,1.0,18.0,18.0,20.0,23.0,5.0,6.0,2.0,,,75.0,51.0,7.6,4.0,0.0479823,1,,2.0,2.0,,,,,,2.0,,1.0,2.0,1.0,0.0446,,,,,,2.0,1.0,1.0,,,,,,,,,
12763938,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6195,M,YFofana19_,945062,EUR,915926400,M,29,29,False,,31.0,28.0,1.0,1.0,0.0,17.0,19.0,11.0,12.0,4.0,7.0,3.0,,,90.0,44.0,7.2,4.0,0.0384917,1,,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,0.0262,,,,,,3.0,,,1.0,,,,,,,,
12763938,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4201,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,,21.0,19.0,,,0.0,9.0,9.0,10.0,13.0,4.0,2.0,1.0,,,90.0,36.0,6.9,8.0,0.0195647,2,,7.0,1.0,,,,,,2.0,,1.0,2.0,3.0,0.0887,1.0,,,1.0,,1.0,1.0,,1.0,4.0,,,,,,,
12763938,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,,25.0,22.0,2.0,2.0,0.0,8.0,8.0,14.0,18.0,3.0,5.0,1.0,,,75.0,37.0,6.7,8.0,0.0463884,1,,7.0,3.0,2.0,1.0,,,1.0,1.0,,,,,0.0484,1.0,,,,,1.0,1.0,,,2.0,1.0,0.3179,,,,,
12763938,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75257,M,RLeão,851284,EUR,928972800,M,10,10,False,,24.0,19.0,3.0,3.0,0.0,9.0,11.0,10.0,14.0,4.0,2.0,1.0,,,90.0,43.0,8.5,10.0,0.176584,5,,4.0,3.0,3.0,,,,3.0,,1.0,2.0,,,0.5552,1.0,,,,2.0,2.0,2.0,1.0,,,3.0,1.1081,,,1.0,,
