match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_outfielderBlock,stat_fouls,player_lastName,stat_shotOffTarget,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_penaltyConceded,player_sofascoreId,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12528350,home,Seattle Sounders FC,Andrew Thomas,Andrew Thomas,andrew-thomas,A. Thomas,G,26,188,73,M,1126470,EUR,904608000,G,26,26,False,18.0,11.0,16.0,9.0,0.0,4.0,4.0,7.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,21.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Alex Roldán,,alex-roldan,A. Roldán,D,16,178,276,M,882537,EUR,838512000,D,16,16,False,37.0,28.0,7.0,3.0,0.0,9.0,11.0,19.0,30.0,,5.0,1.0,1.0,,,,84.0,57.0,6.9,14.0,1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Yeimar Gómez,,yeimar-gomez-andrade,Y. Gómez,D,28,187,295,M,754136,EUR,709862400,D,28,28,False,41.0,31.0,12.0,7.0,0.0,16.0,19.0,15.0,22.0,5.0,8.0,6.0,4.0,,,,90.0,56.0,7.5,10.0,0,,4.0,1.0,,,,3.0,3.0,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Jackson Ragen,Jackson Ragen,jackson-ragen,J. Ragen,D,25,198,136,M,1133416,EUR,906595200,D,25,25,False,56.0,40.0,15.0,5.0,0.0,28.0,32.0,12.0,24.0,1.0,6.0,4.0,5.0,,,,90.0,68.0,7.4,16.0,1,,2.0,,,,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Nouhou Tolo,,nouhou-tolo,N. Tolo,D,5,178,3697,M,869038,EUR,867024000,D,5,5,False,31.0,25.0,5.0,2.0,0.0,17.0,19.0,8.0,12.0,1.0,5.0,2.0,9.0,,,,90.0,51.0,7.1,10.0,1,,1.0,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Obed Vargas,Obed Vargas,obed-vargas,O. Vargas,M,21,175,4614,M,1119345,EUR,1123200000,M,18,18,False,37.0,25.0,2.0,1.0,0.0,10.0,13.0,15.0,24.0,,5.0,,1.0,,,,90.0,50.0,7.1,15.0,0,,6.0,1.0,1.0,,,4.0,5.0,5.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
12528350,home,Seattle Sounders FC,João Paulo,,joao-paulo,J. Paulo,M,6,171,294,M,158557,EUR,668390400,M,6,6,False,42.0,34.0,8.0,3.0,0.0,11.0,12.0,24.0,32.0,,7.0,1.0,4.0,,,,79.0,57.0,7.3,10.0,1,2.0,3.0,,2.0,1.0,1.0,,3.0,3.0,3.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,
12528350,home,Seattle Sounders FC,Cristian Roldán,,cristian-roldan,C. Roldán,M,7,172,510,M,790171,EUR,802137600,M,7,7,False,36.0,26.0,4.0,3.0,0.0,6.0,7.0,20.0,32.0,1.0,11.0,2.0,1.0,,,,90.0,69.0,6.9,24.0,1,3.0,11.0,2.0,3.0,,,,5.0,4.0,5.0,2.0,,2.0,,,,3.0,2.0,,,True,1.0,,,,,,,
12528350,home,Seattle Sounders FC,Albert Rusnák,,albert-rusnak,A. Rusnák,M,11,180,800,M,134903,EUR,773539200,M,11,11,False,42.0,36.0,3.0,2.0,0.0,9.0,9.0,28.0,40.0,1.0,3.0,,2.0,,,,90.0,58.0,7.1,14.0,1,7.0,2.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,
12528350,home,Seattle Sounders FC,Paul Rothrock,Paul Rothrock,paul-rothrock,P. Rothrock,M,,173,160,M,1122223,EUR,915840000,M,14,14,False,15.0,9.0,,,0.0,4.0,6.0,5.0,10.0,1.0,6.0,,7.0,,,,75.0,34.0,6.7,13.0,0,1.0,10.0,,2.0,,,3.0,4.0,2.0,1.0,3.0,,4.0,,,,2.0,1.0,1.0,,,,,,,,,,
12528350,home,Seattle Sounders FC,Jordan Morris,,jordan-morris,J. Morris,F,13,181,585,M,772421,EUR,783129600,F,13,13,False,18.0,9.0,2.0,1.0,0.0,,,9.0,18.0,2.0,2.0,,,,,,90.0,23.0,6.7,11.0,1,,3.0,,,,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,
12528350,home,Seattle Sounders FC,Pedro de la Vega,,pedro-de-la-vega,P. De la Vega,M,10,177,1326,M,953844,EUR,981504000,F,10,10,True,6.0,4.0,,,0.0,1.0,2.0,3.0,5.0,,,,,,,,15.0,10.0,4.9,5.0,1,1.0,4.0,,2.0,,1.0,,,,,1.0,,2.0,,,,,,,,,,,1.0,,,,,
12528350,home,Seattle Sounders FC,Raúl Ruidíaz,,raul-ruidiaz,R. Ruidíaz,F,9,169,1304,M,107625,EUR,648864000,F,9,9,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,11.0,6.0,6.5,1.0,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Georgi Minoungou,Georgi Minoungou,georgi-minoungou,G. Minoungou,M,93,178,7896,M,1492520,EUR,1027555200,F,93,93,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,14.0,10.0,6.2,5.0,0,,4.0,,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Stefan Frei,,stefan-frei,S. Frei,G,24,190,177,M,48774,EUR,514339200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Nathan Cardoso,,nathan-cardoso,N. Cardoso,D,3,188,86,M,1126701,EUR,800323200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Reed Baker-Whiting,Reed Baker-Whiting,reed-baker-whiting,R. Baker-Whiting,D,21,180,142,M,1035473,EUR,1112227200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528350,home,Seattle Sounders FC,Josh Atencio,,josh-atencio,J. Atencio,M,12,185,104,M,986393,EUR,1012435200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528350,away,Los Angeles FC,Hugo Lloris,,hugo-lloris,H. Lloris,G,1,188,5078,M,9048,EUR,535939200,G,1,1,False,24.0,12.0,17.0,5.0,0.0,9.0,13.0,3.0,11.0,,1.0,,5.0,,,,90.0,28.0,6.7,12.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,LlorisH,1.0,1.0,1.0,
