match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine
11453134,home,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,17.0,15.0,2.0,1.0,3.0,3.0,13.0,17.0,1.0,,,,,73.0,33.0,7.4,6.0,2,3.0,1.0,4.0,6.0,,,,1.0,,,2.0,1.0,1.0,,,,2.0,1.0,,3.0,,,,3.0,1.0,,,,,,,
11453134,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,14.0,12.0,5.0,3.0,8.0,8.0,4.0,6.0,1.0,,,,,18.0,16.0,6.7,2.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,77,77,True,7.0,4.0,1.0,,3.0,3.0,1.0,4.0,3.0,,,,,17.0,13.0,6.8,4.0,0,,,,3.0,,2.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,20,20,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,12.0,4.0,6.5,,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Abdulrahman Alobud,,,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Majed Dawran,Majed Dawran,,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,home,Al-Ettifaq,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,141967,EUR,610761600,G,1,1,False,34.0,20.0,30.0,16.0,12.0,14.0,8.0,20.0,9.0,3.0,3.0,1.0,1.0,90.0,47.0,7.8,15.0,0,,,,,,,,,1.0,,,,,,,,,,,,,Munir,,,,,,,2.0,1.0,,
11453134,away,Al Wehda,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,40.0,29.0,5.0,4.0,20.0,23.0,11.0,21.0,4.0,,,,,90.0,65.0,7.7,17.0,1,4.0,2.0,2.0,,,,,1.0,3.0,,,2.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,
11453134,away,Al Wehda,Ali Makki,Ali Makki,,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,False,28.0,22.0,8.0,3.0,17.0,18.0,5.0,10.0,2.0,,,,,90.0,47.0,7.0,8.0,1,,,6.0,6.0,,,,1.0,6.0,2.0,2.0,,3.0,1.0,1.0,,2.0,1.0,1.0,3.0,2.0,,,2.0,,,,,,,1.0,
11453134,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,26.0,19.0,7.0,2.0,16.0,17.0,3.0,9.0,,,,,,90.0,40.0,7.3,10.0,0,,,4.0,3.0,,1.0,,,6.0,1.0,,,3.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,1.0
11453134,away,Al Wehda,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,31.0,24.0,3.0,,17.0,20.0,8.0,12.0,4.0,,,,,90.0,48.0,6.8,11.0,0,1.0,1.0,2.0,5.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,2.0,2.0,,,2.0,,,,,,,,
11453134,away,Al Wehda,Waleed Bakshween,,,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,35.0,28.0,3.0,,20.0,21.0,8.0,14.0,3.0,,,,,90.0,42.0,6.5,10.0,1,,,4.0,3.0,1.0,,,1.0,2.0,,2.0,,,2.0,,,,3.0,,,,,,1.0,,True,,,,,,
11453134,away,Al Wehda,Fayçal Fajr,,,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,54.0,47.0,16.0,12.0,30.0,32.0,17.0,26.0,6.0,,,,,90.0,67.0,7.6,11.0,1,4.0,,1.0,4.0,,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,
11453134,away,Al Wehda,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,False,19.0,14.0,1.0,1.0,6.0,7.0,8.0,14.0,3.0,,,,,79.0,40.0,6.3,18.0,3,2.0,,10.0,3.0,3.0,3.0,1.0,1.0,,,6.0,,3.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,
11453134,away,Al Wehda,Anselmo,,,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,M,87,87,False,24.0,19.0,2.0,1.0,8.0,10.0,11.0,15.0,3.0,,,,,74.0,34.0,6.3,11.0,1,1.0,,8.0,2.0,2.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,1.0,,1.0,,,,,
11453134,away,Al Wehda,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172.0,214,M,385708,EUR,822873600,M,7,7,False,23.0,19.0,4.0,2.0,12.0,14.0,7.0,10.0,3.0,,,,,90.0,38.0,6.6,9.0,2,1.0,,7.0,4.0,1.0,1.0,,2.0,,,2.0,,2.0,1.0,,,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,
11453134,away,Al Wehda,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,18.0,15.0,,,5.0,5.0,10.0,13.0,1.0,,,,,90.0,24.0,6.6,5.0,1,,,2.0,2.0,,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,
11453134,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,88,88,True,15.0,13.0,,,5.0,6.0,8.0,9.0,3.0,,,,,16.0,17.0,6.9,2.0,0,,,3.0,,,,,,,,,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,
11453134,away,Al Wehda,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,True,7.0,5.0,,,2.0,2.0,4.0,6.0,1.0,,,,,11.0,13.0,6.6,6.0,0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Abdulquddus Atiah,,,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Abdullah Bukhari,,,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Yousef Alharbi,,,yousef-alharbi,Y. Alharbi,M,35,169.0,6,M,881833,EUR,858470400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Nawaf Alazizi,,,nawaf-al-azizi,N. Alazizi,M,,170.0,7,M,979394,EUR,934243200,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Mohammed Al-Qarni,,,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453134,away,Al Wehda,Yahya Naji,,,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
