match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_shotOffTarget,stat_expectedGoals,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_blockedScoringAttempt,stat_dispossessed,stat_punches,stat_bigChanceMissed,stat_penaltyMiss,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_penaltyWon
11409053,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,34.0,15.0,26.0,7.0,10.0,13.0,5.0,21.0,1.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,90.0,43.0,7.1,19.0,0.00687162,0,-0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409053,home,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,28.0,19.0,4.0,1.0,3.0,8.0,19.0,25.0,3.0,1.0,,,,,,,90.0,60.0,7.3,11.0,0.112456,0,,5.0,3.0,3.0,5.0,10.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
11409053,home,Vizela,Jota Gonçalves,,,jota-goncalves,J. Gonçalves,D,6,186,40,M,987565,EUR,961200000,D,4,4,False,51.0,38.0,6.0,,29.0,35.0,9.0,16.0,10.0,,,,,,,,90.0,69.0,7.1,13.0,0.0032285,0,,,,4.0,5.0,4.0,,,,2.0,,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,
11409053,home,Vizela,Rodrigo Escoval,,,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600,D,25,25,False,41.0,31.0,9.0,3.0,18.0,21.0,13.0,20.0,7.0,3.0,,,,,,,89.0,52.0,6.9,10.0,0.0177215,1,,,,3.0,4.0,3.0,1.0,,,1.0,,,,,1.0,3.0,,1.0,0.0371,,,,,,,,,,,,,,,
11409053,home,Vizela,Orest Lebedenko,,,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,19,19,False,25.0,18.0,2.0,,11.0,14.0,7.0,12.0,3.0,4.0,,,,,,,90.0,59.0,6.9,14.0,0.0112064,0,,1.0,,2.0,5.0,9.0,,3.0,1.0,,4.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
11409053,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,41.0,30.0,2.0,,11.0,14.0,19.0,30.0,1.0,4.0,,,,,,,90.0,59.0,7.0,15.0,0.0123708,3,,3.0,,2.0,6.0,7.0,2.0,4.0,3.0,1.0,2.0,1.0,,1.0,,2.0,,2.0,0.0474,,True,1.0,0.016,,,,,,,,,,,
11409053,home,Vizela,Bruno Costa,,,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,28,28,False,34.0,31.0,1.0,,15.0,16.0,16.0,20.0,,6.0,,,,,,,82.0,43.0,6.6,5.0,0.00948074,0,,2.0,,,3.0,3.0,1.0,,,,,,3.0,2.0,,,4.0,,,,,,,1.0,,,,,,,,,,
11409053,home,Vizela,Jason Lokilo,,,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,75,75,False,21.0,17.0,,,4.0,5.0,14.0,20.0,2.0,2.0,,,,,,,90.0,39.0,6.6,11.0,0.10362,2,,4.0,1.0,1.0,5.0,4.0,2.0,2.0,,,1.0,,2.0,,1.0,1.0,,1.0,0.0566,2.0,,,,,1.0,,,,,,,,,
11409053,home,Vizela,Diogo Nascimento,,,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,False,37.0,33.0,1.0,,14.0,14.0,19.0,23.0,1.0,3.0,,,,,,,82.0,45.0,6.5,7.0,0.0290652,0,,,,,6.0,2.0,,2.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,
11409053,home,Vizela,Domingos Quina,,,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,10,10,False,18.0,16.0,,,11.0,11.0,5.0,8.0,,3.0,,,,,,,67.0,31.0,6.6,9.0,0.00249629,1,,1.0,,1.0,5.0,2.0,,3.0,1.0,,,,,1.0,,,1.0,,0.0063,1.0,,1.0,0.3845,,,2.0,,,,,,,,
11409053,home,Vizela,Sava Petrov,,,sava-petrov,S. Petrov,F,9,191,73,M,869693,EUR,898128000,F,9,9,False,18.0,10.0,1.0,,,,10.0,18.0,2.0,1.0,,,,,,,90.0,33.0,6.8,15.0,0.0557182,2,,,,5.0,13.0,8.0,,2.0,,,,,3.0,1.0,1.0,9.0,,,0.1035,3.0,,1.0,0.1926,,1.0,1.0,,,,,,,,
