match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_accurateCross,stat_aerialLost,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10407053,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,HKoffi,867299,EUR,845424000,G,16,16,False,34.0,22.0,23.0,11.0,15.0,16.0,7.0,18.0,1.0,13.0,1.0,3.0,6.0,90.0,45.0,7.7,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407053,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,,842160,EUR,846633600,D,3,3,False,35.0,26.0,7.0,3.0,16.0,20.0,10.0,15.0,5.0,4.0,2.0,,,87.0,51.0,6.7,10.0,0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10407053,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,337,M,,994282,EUR,1027468800,D,21,21,False,24.0,18.0,7.0,3.0,14.0,17.0,4.0,7.0,2.0,3.0,1.0,,,90.0,29.0,6.4,6.0,0,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10407053,home,RC Sporting Charleroi,Loic Bessile,loic-bessile,L. Bessile,D,29,183,82,M,,826213,EUR,919382400,D,5,5,False,29.0,24.0,6.0,4.0,12.0,14.0,12.0,16.0,4.0,5.0,,,,90.0,45.0,8.0,7.0,2,2.0,,,4.0,6.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10407053,home,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180,165,M,,961902,EUR,1011571200,M,28,28,False,14.0,10.0,2.0,2.0,7.0,8.0,3.0,7.0,9.0,1.0,1.0,,,68.0,44.0,7.4,9.0,0,2.0,3.0,1.0,,3.0,6.0,5.0,1.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,
10407053,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6542,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,59.0,50.0,11.0,7.0,21.0,24.0,29.0,35.0,6.0,6.0,,,,75.0,70.0,7.6,10.0,1,,4.0,2.0,,,3.0,3.0,1.0,,,,,,,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,
10407053,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,499,M,,358198,EUR,806716800,M,26,26,False,44.0,36.0,5.0,3.0,17.0,19.0,19.0,25.0,7.0,12.0,3.0,,,90.0,65.0,7.5,11.0,3,,2.0,,1.0,3.0,3.0,3.0,1.0,,,,2.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,True,,,,,,,
10407053,home,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180,229,M,,109376,EUR,671414400,M,44,44,False,52.0,41.0,11.0,7.0,17.0,19.0,25.0,36.0,3.0,8.0,2.0,,,90.0,66.0,7.7,15.0,1,,2.0,,,1.0,1.0,,1.0,,,3.0,,,,,1.0,1.0,,,1.0,1.0,3.0,,1.0,,,,,,
10407053,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4983,M,joriskayembe23,354046,EUR,776304000,M,12,12,False,27.0,23.0,4.0,2.0,10.0,10.0,13.0,20.0,4.0,2.0,,,,75.0,46.0,7.0,10.0,0,1.0,2.0,,,2.0,2.0,1.0,,,,3.0,,,,1.0,,,3.0,1.0,,,1.0,,,,,,,,
10407053,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,350,M,,982334,EUR,1008806400,F,10,10,False,26.0,14.0,,,10.0,14.0,4.0,12.0,8.0,2.0,,,,90.0,36.0,6.6,15.0,1,7.0,9.0,1.0,,1.0,1.0,,1.0,,,,,,,3.0,,,,,,1.0,,,,7.0,,,,,
10407053,home,RC Sporting Charleroi,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,zaroury,877036,EUR,973555200,F,70,70,False,28.0,22.0,3.0,3.0,10.0,12.0,12.0,17.0,2.0,4.0,2.0,,,68.0,40.0,7.4,13.0,2,,5.0,2.0,,,,,,,,1.0,,2.0,1.0,3.0,2.0,,1.0,,,,1.0,,,,,,,,
10407053,home,RC Sporting Charleroi,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,M,38,38,True,7.0,7.0,,,3.0,3.0,4.0,4.0,2.0,2.0,,,,22.0,10.0,6.7,,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
10407053,home,RC Sporting Charleroi,Ali Gholizadeh,ali-gholizadeh,A. Gholizadeh,M,8,172,1497,M,,359350,EUR,826416000,M,8,8,True,18.0,14.0,3.0,2.0,3.0,5.0,11.0,14.0,2.0,1.0,,,,22.0,22.0,7.4,6.0,1,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,
