match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goalAssist
11067326,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,False,29.0,16.0,15.0,2.0,14.0,19.0,2.0,10.0,7.0,1.0,2.0,90.0,35.0,6.1,13.0,0.0,0.0,0.00048601,0,-1.1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,15.0,11.0,4.0,1.0,1.0,2.0,10.0,15.0,1.0,,,27.0,23.0,4.5,7.0,0.0,0.0,0.00584531,0,,True,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,26,26,False,54.0,42.0,7.0,1.0,29.0,31.0,13.0,23.0,1.0,,,90.0,67.0,6.7,13.0,0.0486,0.1029,0.00506537,1,,,,2.0,2.0,4.0,,,1.0,,,,,3.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Natan,natan,Natan,D,4,188,3280,M,1015287,EUR,981417600,D,4,4,False,46.0,37.0,9.0,5.0,23.0,24.0,14.0,22.0,4.0,,,90.0,54.0,6.2,11.0,0.0,0.0,0.00563436,0,,,,2.0,5.0,3.0,,,,2.0,,,,3.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,38.0,31.0,1.0,1.0,11.0,13.0,22.0,27.0,6.0,,,90.0,67.0,6.7,13.0,0.0436,0.0746,0.141216,1,,,2.0,2.0,8.0,6.0,2.0,2.0,2.0,2.0,5.0,,,2.0,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,,,,,,,
11067326,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,40.0,30.0,4.0,1.0,14.0,16.0,16.0,27.0,12.0,,,90.0,57.0,6.0,18.0,0.0,0.0,0.0172747,0,,,3.0,1.0,8.0,2.0,1.0,,1.0,4.0,,,,,,1.0,,,3.0,3.0,,1.0,,1.0,,,,,,,
11067326,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,44.0,37.0,2.0,1.0,18.0,21.0,19.0,24.0,5.0,,,71.0,56.0,7.0,8.0,0.0,0.0,0.2312,0,,,1.0,,1.0,3.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,
11067326,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,M,11,11,False,20.0,15.0,1.0,1.0,2.0,3.0,14.0,23.0,3.0,,,45.0,47.0,6.2,22.0,0.3466,0.0353,0.454009,2,,,6.0,,12.0,4.0,9.0,,,3.0,2.0,,,,1.0,,,,3.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,
11067326,home,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,M,17,17,False,10.0,9.0,2.0,1.0,1.0,1.0,8.0,10.0,1.0,,,45.0,15.0,6.4,4.0,0.0,0.0,0.0222763,0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,M,27,27,False,11.0,10.0,,,2.0,2.0,8.0,11.0,3.0,,,32.0,20.0,6.6,5.0,0.1169,0.3866,0.0139276,3,,,2.0,,1.0,2.0,1.0,,,,,Sorriso,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,2.0,,,,
11067326,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,45.0,18.0,6.1,5.0,0.462,0.0,0.0389892,1,,,,1.0,5.0,3.0,2.0,,,,1.0,,,,,,,,,,,3.0,2.0,1.0,,1.0,,1.0,,,
11067326,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,True,28.0,22.0,2.0,1.0,9.0,12.0,13.0,19.0,4.0,,,58.0,58.0,6.3,13.0,0.0,0.0,0.0307232,0,,,3.0,,8.0,5.0,3.0,1.0,3.0,1.0,,,,2.0,,2.0,1.0,,,3.0,,1.0,,,,,,,,,
11067326,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,True,10.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,,,45.0,16.0,6.5,4.0,0.0,0.0,0.00089502,0,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,45.0,14.0,6.3,5.0,0.4613,0.0993,0.01666,3,,,1.0,2.0,4.0,1.0,,,,1.0,,,,1.0,1.0,,,,2.0,,,1.0,,,,2.0,,1.0,,,
11067326,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,M,16,16,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,45.0,10.0,5.9,4.0,0.0,0.0,0.00292563,0,,,,1.0,7.0,1.0,1.0,,,3.0,,Henry Mosquera,,1.0,,,,,,,,2.0,,,,,,,1.0,,
11067326,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,19.0,10.0,6.8,1.0,0.0173,0.0,0.00161433,1,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
11067326,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Talisson,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,home,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,away,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,41.0,31.0,20.0,10.0,29.0,32.0,2.0,9.0,12.0,3.0,5.0,90.0,55.0,7.9,11.0,0.0,0.0,0.00077608,0,0.6987,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067326,away,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,49.0,40.0,9.0,3.0,26.0,30.0,14.0,21.0,7.0,,,90.0,72.0,7.0,14.0,0.0521,0.0,0.0111456,1,,,2.0,2.0,6.0,5.0,1.0,1.0,3.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,,
11067326,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,False,24.0,19.0,6.0,4.0,15.0,18.0,4.0,6.0,3.0,,,81.0,30.0,7.1,5.0,0.0933,0.1181,0.00093357,1,,,,,1.0,4.0,,1.0,2.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,
11067326,away,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,31.0,24.0,8.0,4.0,19.0,22.0,5.0,9.0,3.0,,,75.0,43.0,7.1,7.0,0.0,0.0,0.00181679,0,,,,3.0,3.0,6.0,,1.0,2.0,,,,,2.0,,5.0,,1.0,,,,,2.0,,,,,,,,
11067326,away,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,61.0,47.0,9.0,4.0,23.0,28.0,25.0,35.0,6.0,,,90.0,101.0,8.2,18.0,0.0,0.0,0.0565847,0,,,2.0,3.0,6.0,14.0,2.0,4.0,11.0,1.0,1.0,,,,,3.0,,7.0,2.0,2.0,1.0,,1.0,2.0,,,,,,,
11067326,away,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,29.0,24.0,1.0,1.0,17.0,19.0,7.0,10.0,4.0,,,61.0,35.0,7.1,8.0,0.1425,0.1056,0.0136123,1,,,,,2.0,,1.0,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,1.0,
11067326,away,Cruzeiro,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,51.0,43.0,12.0,7.0,28.0,30.0,15.0,21.0,7.0,,,90.0,64.0,7.5,9.0,0.1189,0.0,0.0120978,2,,,,,1.0,7.0,,2.0,3.0,1.0,,,,3.0,,2.0,,2.0,,,,,1.0,,,2.0,,,,,
11067326,away,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,False,20.0,14.0,,,5.0,9.0,10.0,14.0,3.0,,,61.0,29.0,7.0,9.0,0.0451,0.0,0.0659398,1,,,3.0,1.0,2.0,4.0,1.0,,1.0,1.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,2.0,,
11067326,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,False,33.0,27.0,2.0,1.0,12.0,14.0,15.0,20.0,10.0,,,75.0,43.0,7.6,9.0,0.0,0.0,0.233293,0,,,1.0,,1.0,5.0,1.0,,1.0,,2.0,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,1.0
11067326,away,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,M,9,9,False,37.0,30.0,4.0,2.0,8.0,11.0,23.0,30.0,6.0,,,90.0,77.0,7.9,19.0,0.343,0.8556,0.112502,5,,,4.0,,7.0,12.0,7.0,,3.0,,3.0,,,3.0,2.0,,,2.0,2.0,1.0,1.0,2.0,3.0,3.0,,2.0,1.0,,1.0,1.0,
11067326,away,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,False,19.0,13.0,,,5.0,6.0,8.0,13.0,1.0,,,90.0,31.0,7.0,10.0,1.1649,0.812,0.0157637,5,,,,3.0,7.0,4.0,1.0,,1.0,3.0,1.0,,,2.0,1.0,1.0,,1.0,4.0,1.0,,,,1.0,,1.0,3.0,1.0,,1.0,
11067326,away,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,13.0,12.0,5.0,5.0,3.0,3.0,10.0,11.0,1.0,,,29.0,17.0,7.5,2.0,0.0,0.0,0.0423371,0,,,1.0,1.0,1.0,1.0,,1.0,,,3.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0
11067326,away,Cruzeiro,Rafael Bilú,rafael-bilu,Rafael Bilú,F,99,174,313,M,959005,EUR,924652800,F,31,31,True,10.0,9.0,,,4.0,4.0,5.0,6.0,6.0,,,29.0,19.0,7.0,3.0,0.0432,0.0,0.595742,1,,,,,1.0,5.0,2.0,,1.0,,1.0,,,,,,,,1.0,,,,3.0,1.0,1.0,,1.0,,1.0,,
11067326,away,Cruzeiro,Matheus Jussa,matheus-jussa,Matheus Jussa,M,22,183,183,M,794849,EUR,827452800,D,18,18,True,20.0,19.0,4.0,3.0,15.0,15.0,4.0,5.0,,,,15.0,21.0,6.6,1.0,0.0,0.0,0.00166201,0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11067326,away,Cruzeiro,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,8,8,True,15.0,13.0,3.0,3.0,3.0,4.0,10.0,11.0,,,,15.0,18.0,6.7,3.0,0.0243,0.0,0.0131617,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11067326,away,Cruzeiro,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,29,29,True,18.0,17.0,1.0,,10.0,10.0,7.0,8.0,,,,9.0,18.0,6.5,1.0,0.0,0.0,0.00117561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
