match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_penaltyWon,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_ownGoals,stat_penaltyConceded,stat_errorLeadToAShot
14787853,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,27.0,23.0,8.0,4.0,0.0,22.0,24.0,1.0,3.0,5.0,90.0,29.0,6.6,4.0,37.279578362511,7.0,5.145,6.405,0,0.02,-0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6757,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,82.0,76.0,4.0,4.0,0.0,43.0,45.0,33.0,37.0,2.0,90.0,86.0,7.3,7.0,270.73516627211,33.0,78.645,20.265,0,0.33,0.03,-0.04,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4989,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,39.0,37.0,,,0.0,22.0,23.0,15.0,16.0,2.0,56.0,46.0,6.7,3.0,152.20765425376,20.0,90.09,11.655,0,0.02,0.07,0.15,,1.0,4.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3168,M,,865167,EUR,907632000,D,6,6,False,53.0,47.0,9.0,4.0,0.0,38.0,39.0,9.0,14.0,3.0,90.0,61.0,6.9,7.0,146.98182681861,20.0,61.845,14.595,2,0.19,0.06,0.16,1.0,2.0,2.0,2.0,,,,1.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,0.01,,,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7434,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,50.0,45.0,1.0,1.0,0.0,22.0,22.0,23.0,28.0,3.0,90.0,68.0,6.7,9.0,162.45812919437,23.0,46.095,20.055,1,-0.21,0.0,-0.05,3.0,,3.0,6.0,2.0,2.0,,,,1.0,3.0,1.0,1.0,,1.0,,1.0,-0.27,1.0,1.0,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179,3302,M,,1010223,EUR,1059868800,M,21,21,False,56.0,54.0,2.0,2.0,0.0,25.0,25.0,29.0,31.0,7.0,74.0,68.0,7.1,6.0,129.58413987152,23.0,15.12,7.14,0,0.1,0.34,-0.03,1.0,1.0,4.0,5.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,False,62.0,55.0,9.0,7.0,0.0,19.0,21.0,36.0,41.0,1.0,90.0,69.0,7.1,10.0,202.80408786782,21.0,118.65,40.635,0,0.25,0.16,-0.08,3.0,,4.0,,3.0,,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
14787853,home,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4563,M,,988037,EUR,978912000,M,32,32,False,34.0,24.0,6.0,1.0,0.0,6.0,10.0,18.0,24.0,2.0,74.0,48.0,7.0,12.0,69.134229800114,9.0,43.26,17.43,0,0.26,0.02,-0.01,1.0,3.0,6.0,4.0,,2.0,1.0,,,2.0,1.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
14787853,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7748,M,west.mckennie,881931,EUR,904262400,F,22,22,False,45.0,38.0,3.0,3.0,0.0,14.0,16.0,24.0,29.0,4.0,90.0,62.0,7.4,11.0,105.79130206162,13.0,48.3,26.67,0,0.31,0.26,0.14,1.0,1.0,4.0,5.0,,,3.0,2.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14787853,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,84063,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,38.0,33.0,,,0.0,16.0,16.0,17.0,22.0,2.0,84.0,55.0,6.5,14.0,180.81121967381,22.0,57.015,29.4,3,-0.21,0.36,0.13,6.0,,2.0,2.0,,,,,1.0,,2.0,2.0,,,,,1.0,-0.51,1.0,,,,True,2.0,1.0,,,,,,,,,,,,
14787853,home,Juventus,Jonathan David,,,jonathan-david,J. David,F,30,180,21029,M,jodavid,935564,EUR,947808000,F,30,30,False,21.0,21.0,1.0,1.0,0.0,3.0,3.0,18.0,18.0,2.0,74.0,28.0,7.5,5.0,82.22505247443,9.0,20.895,23.415,0,0.02,0.11,-0.04,,,4.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,
14787853,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8636,M,locamanuel73,363860,EUR,884217600,M,5,5,True,21.0,19.0,3.0,2.0,0.0,10.0,11.0,9.0,10.0,1.0,34.0,28.0,7.2,4.0,27.826635498215,5.0,2.835,5.145,1,0.14,0.01,0.14,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,0.32,1.0,,,,,,1.0,,1.0,,,,,,,,,,
14787853,home,Juventus,João Mário,,,joao-mario,J. Mário,D,17,178,3130,M,,902031,EUR,946857600,D,25,25,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,,16.0,12.0,6.7,3.0,15.156089993168,3.0,-9.87,-1.365,1,-0.01,-0.33,0.21,,,,2.0,,,,,,,2.0,1.0,1.0,,,2.0,1.0,-0.27,,,,,,1.0,,1.0,,,,,,,,,,,
14787853,home,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19962,M,FConceicao_7,979222,EUR,1039824000,F,7,7,True,11.0,9.0,,,0.0,2.0,3.0,7.0,8.0,,16.0,15.0,6.6,3.0,53.795591939175,5.0,14.175,19.215,1,0.12,0.31,-0.05,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,-0.42,,,,,,,,,,,,,,,,,,,
