match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_interceptionWon,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_penaltyConceded,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal,stat_accurateCross,stat_penaltyMiss,stat_penaltyWon,stat_hitWoodwork
14083171,home,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,13,13,False,26.0,17.0,14.0,5.0,0.0,14.0,16.0,3.0,10.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,90.0,36.0,8.2,9.0,0.00089603,23.568318018168,4.0,-3.045,1.26,0.8068,0,1.1115,0.04,-0.01,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Manu Fernández,manu-fernandez,M. Fernández,D,12,185,116,M,1630975,EUR,987984000,D,12,12,False,59.0,53.0,3.0,,0.0,45.0,50.0,8.0,9.0,5.0,4.0,,,,,,90.0,73.0,6.9,8.0,0.0050953,122.03415593314,16.0,10.185,16.065,,0,,0.06,0.06,0.31,,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,58.0,54.0,5.0,4.0,0.0,52.0,54.0,2.0,4.0,5.0,1.0,,,,,,90.0,65.0,7.3,4.0,0.00069727,74.587404286854,13.0,-0.735,6.825,,0,,0.04,0.0,0.44,,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,78.0,66.0,11.0,7.0,0.0,52.0,59.0,14.0,19.0,3.0,7.0,,,,,,90.0,89.0,7.4,12.0,0.00292634,98.991290127913,14.0,6.195,9.03,,0,,0.06,0.04,0.42,,,1.0,,2.0,,1.0,1.0,,1.0,,marcosalonso28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Javier Rueda,javier-rueda,J. Rueda,D,17,176,386,M,1008259,EUR,1020816000,M,17,17,False,27.0,18.0,2.0,,1.0,12.0,15.0,6.0,12.0,1.0,2.0,,,,,,61.0,53.0,7.5,16.0,0.604064,29.718935504337,4.0,11.445,9.24,,0,,0.56,0.01,-0.1,,1.0,1.0,6.0,6.0,,1.0,1.0,1.0,,1.0,,,2.0,2.0,5.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,22,22,False,39.0,35.0,2.0,2.0,0.0,24.0,27.0,11.0,12.0,2.0,6.0,,,,,,61.0,46.0,6.8,5.0,0.00880514,56.519956889804,6.0,-2.73,3.885,,0,,0.05,0.05,0.19,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,1.0,,,,,Hugo Sotelo,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,16,16,False,49.0,43.0,12.0,8.0,0.0,27.0,29.0,16.0,20.0,,3.0,,,,,,90.0,60.0,7.0,7.0,0.158839,31.938312381281,5.0,-0.21,6.615,,0,,0.06,0.01,0.3,,2.0,1.0,4.0,2.0,,,,2.0,3.0,1.0,,2.0,,,,,1.0,1.0,1.0,Miguel Román,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,68.0,51.0,7.0,1.0,0.0,30.0,36.0,21.0,32.0,,5.0,,,,,,90.0,93.0,7.4,23.0,0.0459443,112.27666479728,15.0,34.755,17.535,,0,,0.15,0.03,0.23,,,1.0,2.0,10.0,1.0,5.0,3.0,,,2.0,,,,,3.0,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083171,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,F,19,19,False,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,,3.0,,,,,,76.0,25.0,7.4,8.0,0.0130417,143.35541942459,8.0,63.84,18.69,,2,,-0.09,0.28,-0.1,,1.0,,6.0,5.0,1.0,2.0,1.0,,,2.0,,,1.0,3.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,0.5901,0.8531,0.37,,,,,,,,,,,,
14083171,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,33.0,26.0,5.0,3.0,0.0,7.0,8.0,19.0,25.0,,4.0,,,,,,80.0,43.0,6.9,13.0,0.353686,129.73908698868,13.0,30.03,22.365,,0,,0.38,0.08,0.16,,1.0,,4.0,1.0,2.0,,,,,,i.aspas10,1.0,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,True,,,,,,,,,,,
