match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,player_firstName,player_lastName,stat_dispossessed,stat_wonTackle,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_penaltyWon,stat_goals,stat_penaltyMiss,stat_errorLeadToAGoal,stat_penaltySave,stat_blockedScoringAttempt,stat_totalOffside
10389860,home,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,19.0,11.0,,6.0,7.0,12.0,3.0,,,,,76.0,34.0,7.4,13.0,0.4281,0.0567,0.416353,3,,,5.0,,1.0,2.0,6.0,1.0,,,1.0,,5.0,,2.0,,2.0,,3.0,,,,1.0,,l_openda,,,,,2.0,1.0,,,,,,,,
10389860,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,7.0,5.0,1.0,4.0,4.0,3.0,,,,,,22.0,7.0,6.5,2.0,0.0,0.0,0.00867929,0,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,home,RC Lens,Jimmy Cabot,jimmy-cabot,J. Cabot,M,,164,72,M,308130,EUR,766627200,M,19,19,True,4.0,3.0,1.0,2.0,3.0,2.0,3.0,,,,,14.0,11.0,6.2,6.0,0.0,0.0,0.106277,0,,,2.0,,,4.0,,2.0,,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
10389860,home,RC Lens,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,9,9,True,1.0,1.0,,1.0,1.0,,,,,,,14.0,4.0,6.2,2.0,0.0,0.0,1.959e-05,0,,,,2.0,1.0,5.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10389860,home,RC Lens,Patrick Berg,patrick-berg,P. Berg,M,7,180,1564,M,355174,EUR,880329600,M,6,6,True,11.0,10.0,1.0,7.0,8.0,3.0,,,,,,13.0,13.0,6.5,2.0,0.0,0.0,0.00191583,0,,1.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10389860,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,4.0,4.0,,4.0,4.0,,2.0,,,,,14.0,7.0,6.6,,0.0,0.0,0.00030261,0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,home,RC Lens,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,,,,,,,,,,,,
10389860,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,home,RC Lens,Ibrahima Baldé,ibrahima-balde,I. Baldé,F,18,185,179,M,1130573,EUR,1042761600,F,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Ibrahima Baldé,,,,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,23.0,9.0,15.0,8.0,10.0,13.0,5.0,,4.0,1.0,4.0,90.0,33.0,6.5,14.0,0.0,0.0,0.00015238,0,-0.4981,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10389860,away,Stade Brestois,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,699,M,960437,EUR,944179200,D,99,99,False,7.0,5.0,1.0,4.0,6.0,1.0,1.0,,,,,40.0,13.0,6.1,4.0,0.0,0.0,0.00035648,0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10389860,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,36.0,25.0,7.0,19.0,23.0,13.0,6.0,,,,,90.0,43.0,6.4,11.0,0.0,0.0,0.0726572,0,,2.0,6.0,3.0,2.0,6.0,4.0,,,1.0,3.0,2.0,,3.0,,,,,,,,,,2.0,,,,,,,,True,,,,,,,
10389860,away,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,False,20.0,16.0,3.0,13.0,16.0,4.0,6.0,,,,,74.0,32.0,6.6,5.0,0.0,0.0,0.0016408,0,,2.0,3.0,,,1.0,4.0,,,3.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,28.0,17.0,4.0,8.0,13.0,17.0,4.0,,,,,90.0,56.0,6.1,20.0,0.0,0.0,0.00807802,0,,,9.0,1.0,1.0,5.0,6.0,5.0,2.0,1.0,,1.0,2.0,1.0,,,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,
10389860,away,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,16.0,11.0,2.0,4.0,5.0,14.0,3.0,,,,,90.0,30.0,6.4,10.0,0.1038,0.151,0.0800203,2,,,8.0,1.0,,8.0,5.0,4.0,2.0,,1.0,1.0,2.0,3.0,2.0,,,,,1.0,,,,,,1.0,3.0,1.0,2.0,,1.0,,,,,,,1.0,
10389860,away,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,36.0,33.0,4.0,19.0,20.0,16.0,8.0,,,,,87.0,43.0,6.5,5.0,0.0,0.0,0.0971891,0,,3.0,14.0,,1.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
10389860,away,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,33.0,27.0,2.0,15.0,17.0,16.0,4.0,,,,,90.0,42.0,7.0,7.0,0.0367,0.2079,0.0318057,1,,1.0,12.0,1.0,,3.0,3.0,,,,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,2.0,,1.0,,,1.0,,,,,
10389860,away,Stade Brestois,Youcef Belaïli,youcef-belaili,Y. Belaïli,M,11,178,24608,M,901827,EUR,700531200,M,31,31,False,18.0,12.0,2.0,3.0,4.0,16.0,2.0,,,,,74.0,30.0,6.0,13.0,0.0,0.0,0.159269,0,,,10.0,,,5.0,1.0,2.0,1.0,,,,,3.0,,,,,5.0,,,,,,belaili_youcef,,2.0,1.0,1.0,,,,,,,,,,
10389860,away,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,F,29,29,False,24.0,15.0,1.0,6.0,7.0,19.0,,,,,,90.0,39.0,6.6,16.0,0.2077,0.3404,0.00696781,1,,1.0,9.0,1.0,3.0,5.0,6.0,,,,,1.0,2.0,1.0,,1.0,,,3.0,,,,2.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,
10389860,away,Stade Brestois,Irvin Cardona,irvin-cardona,I. Cardona,F,7,185,565,M,605552,EUR,870998400,F,14,14,False,13.0,7.0,1.0,7.0,7.0,6.0,1.0,,,,,74.0,22.0,6.6,8.0,0.0835,0.0,0.00012837,1,,,,3.0,1.0,6.0,3.0,,,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,2.0
10389860,away,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,20.0,12.0,3.0,6.0,9.0,11.0,2.0,,,,,50.0,28.0,6.4,9.0,0.0,0.0,0.00942974,0,,2.0,6.0,,3.0,1.0,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,7.0,6.0,1.0,4.0,4.0,3.0,3.0,,,,,16.0,10.0,7.3,1.0,0.0,0.0,0.00318593,0,,1.0,2.0,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,,,1.0,dari_achraf,,,,,,,,1.0,,,,,,
10389860,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,5.0,5.0,,3.0,3.0,2.0,3.0,,,,,16.0,9.0,7.0,,0.0,0.0,0.00176284,0,,,2.0,,,,4.0,,,,,3.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,True,8.0,6.0,2.0,2.0,2.0,8.0,,,,,,16.0,17.0,7.2,5.0,0.7884,0.9955,0.1549,1,,1.0,6.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,
10389860,away,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,True,3.0,2.0,,,,3.0,,,,,,10.0,4.0,6.5,1.0,0.0,0.0,0.00129809,0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Hianga'a M'Bock,hiangaa-mbock,H. M'Bock,M,80,186,122,M,990820,EUR,946339200,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389860,away,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,F,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,,,
