match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_goals,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_ownGoals
11453142,home,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,40.0,37.0,13.0,10.0,35.0,36.0,2.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,90.0,53.0,7.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453142,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,59.0,52.0,3.0,2.0,31.0,32.0,21.0,28.0,,5.0,,2.0,,,,,89.0,76.0,6.8,11.0,0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453142,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,72.0,65.0,3.0,1.0,55.0,59.0,10.0,13.0,1.0,5.0,3.0,6.0,,,,,90.0,80.0,6.9,7.0,0,,3.0,2.0,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453142,home,Al-Khaleej,Lisandro López,lisandro-lopez,L. López,D,17,187.0,201,M,174377,EUR,620611200,D,4,4,False,73.0,69.0,7.0,7.0,50.0,50.0,19.0,23.0,2.0,4.0,4.0,3.0,,,,,88.0,84.0,7.2,6.0,1,,3.0,1.0,,2.0,1.0,1.0,,,,1.0,,Lisandro,López,1.0,1.0,,,,,,,,,,,,,,,,
11453142,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,68.0,62.0,5.0,3.0,26.0,28.0,37.0,47.0,1.0,4.0,,1.0,,,,,90.0,91.0,7.7,18.0,0,7.0,2.0,1.0,1.0,,,1.0,3.0,,4.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,
11453142,home,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,M,7,7,False,35.0,32.0,2.0,2.0,8.0,8.0,26.0,33.0,,7.0,2.0,2.0,,,,,90.0,63.0,8.1,12.0,2,6.0,7.0,4.0,,2.0,1.0,2.0,1.0,,4.0,5.0,,,,2.0,2.0,2.0,,5.0,1.0,1.0,,,,,,,,,,,
11453142,home,Al-Khaleej,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,18,18,False,25.0,21.0,2.0,1.0,11.0,11.0,10.0,15.0,,5.0,1.0,3.0,,,,,72.0,38.0,7.2,6.0,2,1.0,4.0,1.0,,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,Abduleallah Hawsawi,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,
11453142,home,Al-Khaleej,Woo-Young Jung,woo-young-jung,W. Jung,M,5,186.0,181,M,147128,EUR,629596800,M,55,55,False,94.0,88.0,15.0,10.0,40.0,42.0,48.0,52.0,1.0,2.0,1.0,6.0,,,,,90.0,102.0,8.2,6.0,3,,5.0,3.0,,,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,
11453142,home,Al-Khaleej,Ivo Rodrigues,ivo-rodrigues,I. Rodrigues,M,7,182.0,204,M,190171,EUR,796521600,M,8,8,False,63.0,55.0,5.0,5.0,24.0,26.0,31.0,37.0,,4.0,1.0,10.0,,,,,90.0,71.0,7.2,9.0,1,,5.0,2.0,,3.0,2.0,,,,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
11453142,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,43.0,41.0,3.0,2.0,12.0,12.0,29.0,32.0,,6.0,,4.0,,,,,89.0,60.0,7.8,7.0,3,1.0,9.0,2.0,1.0,3.0,1.0,,2.0,2.0,1.0,3.0,1.0,,,2.0,3.0,,,,,,,True,1.0,1.0,,,,,,,
