match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_lastName,stat_goals,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_errorLeadToAShot
14064499,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,37.0,22.0,24.0,9.0,0.0,20.0,25.0,2.0,12.0,1.0,1.0,1.0,13.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,90.0,56.0,9.4,16.0,0.00035513,23.330254265921,6.0,6.1194303014008,0.0,1.5938,0,1.1376,0.06,0.01,0.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064499,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,1545409,EUR,1119916800,D,18,18,False,40.0,29.0,9.0,5.0,0.0,18.0,22.0,11.0,18.0,1.0,4.0,6.0,3.0,,,,,,,,90.0,65.0,6.8,17.0,0.00527667,110.98560741408,10.0,85.083383581692,0.0,,1,,0.29,0.08,-0.03,,Mahamadou Nagida,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0154,0.0,,,,,,,,,,,,,,,,,,,,
14064499,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,False,24.0,19.0,4.0,1.0,0.0,15.0,16.0,4.0,8.0,1.0,1.0,8.0,,,,,,,,,90.0,39.0,7.2,6.0,0.00506766,47.891056079212,6.0,27.901840158567,0.0,,0,,0.16,0.02,0.53,,,,4.0,,,,,,,1.0,,,,1.0,3.0,4.0,1.0,2.0,,,,,,,,,,,,,,,
14064499,home,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184.0,576,M,988907,EUR,941500800,D,3,3,False,23.0,18.0,3.0,,0.0,12.0,15.0,6.0,8.0,1.0,6.0,4.0,1.0,2.0,,,,,,,90.0,40.0,7.2,6.0,0.00497115,72.305156035064,6.0,28.781893420254,1.0,,0,,0.07,0.03,0.52,,,,3.0,1.0,,,,3.0,2.0,,1.0,,,1.0,,3.0,3.0,2.0,20.990910198314,23.848752608889,,,,,,,,,,,,,
14064499,home,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,D,26,26,False,25.0,13.0,6.0,,0.0,9.0,12.0,4.0,13.0,,3.0,4.0,3.0,,,,,,,,90.0,48.0,6.7,16.0,0.00117964,44.710580437356,5.0,31.42121324784,2.0,,2,,-0.12,0.28,0.47,,Quentin Merlin,1.0,6.0,1.0,,,1.0,3.0,2.0,,2.0,0.0631,-0.23,1.0,2.0,1.0,1.0,,15.154952728221,27.694635557794,1.0,0.0531,,,,,,,,,,,
14064499,home,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,44.0,41.0,2.0,,0.0,25.0,25.0,16.0,19.0,,3.0,2.0,4.0,,,,,,,,90.0,55.0,6.7,4.0,0.0185013,20.635567480614,3.0,-7.0218643740412,0.0,,0,,0.13,-0.39,-0.08,,,,4.0,,1.0,,,3.0,2.0,,,,,,3.0,,,1.0,,,,,True,,,,,,,,,,
14064499,home,Stade Rennais,Mahdi Camara,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,27.0,24.0,2.0,1.0,0.0,12.0,14.0,12.0,13.0,,1.0,3.0,1.0,,,,,,,,90.0,37.0,6.6,6.0,0.0182317,33.156501413049,3.0,28.631508960431,1.0,,0,,0.16,0.11,0.15,,,,3.0,1.0,3.0,1.0,,,,,,,,,,,,1.0,10.033297457697,10.638363783966,,,,,,,,,,,,,
14064499,home,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,M,11,11,False,25.0,17.0,1.0,,0.0,8.0,11.0,9.0,14.0,,4.0,1.0,12.0,1.0,,,,,,,89.0,52.0,7.3,21.0,0.00921736,165.44141351091,13.0,68.078560222803,2.0,,2,,-0.03,0.28,-0.1,,,1.0,9.0,2.0,8.0,3.0,1.0,,,5.0,,0.0902,0.52,,2.0,,1.0,,11.824290406114,24.048472516335,1.0,0.769,,,1.0,1.0,,,,,,,
14064499,home,Stade Rennais,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10963,M,847983,EUR,926294400,M,17,17,False,15.0,10.0,1.0,,1.0,5.0,7.0,5.0,8.0,,3.0,,1.0,1.0,,,,,,,74.0,27.0,6.4,11.0,0.0648564,8.4739292074028,2.0,-1.7472305740277,0.0,,0,,-0.02,-0.17,-0.06,,,3.0,6.0,,2.0,,,2.0,1.0,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,szymanski_11,1.0,,,,,
14064499,home,Stade Rennais,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170.0,384,M,848458,EUR,900633600,M,70,70,False,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,2.0,1.0,3.0,2.0,,,,,,,65.0,21.0,6.6,7.0,0.00021283,70.677584931441,6.0,56.626217727057,3.0,,3,,-0.03,0.31,-0.01,,,1.0,3.0,2.0,,,1.0,,,4.0,1.0,0.1284,-0.33,,,,,,22.131025310348,59.980419850333,,,,,,1.0,,,1.0,2.0,,,
