match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_accurateCross,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId
11067652,home,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,False,5.0,3.0,,,1.0,1.0,2.0,4.0,,1.0,,,,,,62.0,9.0,7.3,2.0,0.5572,0.8595,0.00666669,1,,,1.0,1.0,3.0,,,,,,,,,,1.0,,,,,,3.0,,1.0,1.0,,,,,,,1.0,
11067652,home,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178,394,M,1019652,EUR,940723200,F,29,29,True,11.0,8.0,1.0,1.0,1.0,2.0,7.0,9.0,,2.0,,,,,,28.0,16.0,6.4,5.0,0.0,0.0,0.00647289,0,,,,4.0,1.0,3.0,,,,,,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,
11067652,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,14.0,10.0,1.0,,5.0,8.0,5.0,6.0,1.0,4.0,,,,,,25.0,23.0,6.6,5.0,0.0,0.0,0.00179541,0,,,,3.0,4.0,2.0,1.0,,,,,2.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11067652,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,10.0,6.0,1.0,1.0,,1.0,6.0,9.0,1.0,2.0,,,,,,25.0,16.0,6.8,6.0,0.0,0.0,0.00858086,0,,,,1.0,7.0,,2.0,1.0,,,,1.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,
11067652,home,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,11.0,3.0,6.3,,0.0,0.0,0.00036693,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,11.0,4.0,6.0,3.0,0.0,0.0,0.00027663,0,,,,4.0,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,
11067652,home,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriel,,,
11067652,home,Bahia,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,1047422,EUR,924912000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,
11067652,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,home,Bahia,Patrick Verhon,patrick-verhon,Patrick Verhon,M,28,174,73,M,1392679,EUR,1094601600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Verhon,,,
11067652,home,Bahia,Léo Cittadini,leo-cittadini,L. Cittadini,M,20,178,378,M,332171,EUR,762307200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,19.0,9.0,12.0,2.0,8.0,9.0,1.0,10.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,90.0,29.0,5.7,12.0,0.0,0.0,0.00018018,0,-1.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,away,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,24.0,18.0,7.0,3.0,8.0,10.0,10.0,15.0,1.0,,,,,,,45.0,49.0,6.9,12.0,0.0,0.0,0.0259572,0,,1.0,,1.0,5.0,,,,,,1.0,4.0,3.0,3.0,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,
11067652,away,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,False,45.0,41.0,7.0,5.0,28.0,30.0,13.0,15.0,,5.0,,,,,,90.0,49.0,6.1,4.0,0.0,0.0,0.00363314,0,,,1.0,4.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,
11067652,away,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,25.0,20.0,4.0,2.0,13.0,14.0,7.0,11.0,1.0,3.0,,,,,,45.0,27.0,6.2,6.0,0.0,0.0,0.183667,0,,,,1.0,1.0,,1.0,,,,,,,,,True,1.0,,,,,,,,,,,,,,,leortiz33
11067652,away,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,25.0,18.0,5.0,2.0,8.0,9.0,10.0,17.0,,6.0,,,,,,90.0,51.0,6.4,10.0,0.0726,0.0,0.00847761,1,,1.0,1.0,4.0,3.0,,2.0,2.0,,,2.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
11067652,away,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,44.0,37.0,1.0,,14.0,17.0,23.0,27.0,,9.0,,,,,,90.0,64.0,7.4,8.0,0.0,0.0,0.03435,0,,,2.0,4.0,10.0,,1.0,1.0,,,1.0,6.0,4.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,,,,,,,,,,
11067652,away,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,31.0,24.0,3.0,2.0,16.0,17.0,8.0,14.0,1.0,3.0,,,,,,64.0,44.0,6.4,8.0,0.0111,0.0,0.00399477,1,,,1.0,4.0,4.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,2.0,2.0,2.0,,,,,,,,,,
11067652,away,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,M,27,27,False,31.0,20.0,3.0,,8.0,11.0,14.0,30.0,,9.0,,,,,,90.0,70.0,6.3,30.0,0.0346,0.3709,0.12931,1,,10.0,3.0,12.0,9.0,1.0,7.0,4.0,,,,1.0,1.0,2.0,2.0,,1.0,5.0,,2.0,3.0,,1.0,,,,,2.0,Sorriso,,2.0,
11067652,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,False,43.0,34.0,10.0,7.0,11.0,14.0,23.0,30.0,,9.0,,,,,,90.0,63.0,6.1,20.0,0.016,0.0339,0.0405494,1,,1.0,2.0,13.0,6.0,3.0,6.0,4.0,,,,1.0,,1.0,2.0,,1.0,4.0,,,,2.0,1.0,,,,,,,,,
11067652,away,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,M,17,17,False,10.0,9.0,,,4.0,5.0,6.0,6.0,,1.0,,,,,,45.0,19.0,6.3,7.0,0.0,0.0,0.00685691,0,,1.0,1.0,2.0,,,,,,,,,,4.0,,,,1.0,,1.0,,,,,,,,1.0,,,,
11067652,away,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,False,13.0,11.0,,,2.0,2.0,9.0,12.0,1.0,1.0,,,,,,63.0,26.0,6.7,7.0,0.1198,0.0501,0.0418825,2,,1.0,3.0,7.0,4.0,1.0,,,,,,1.0,,2.0,,,3.0,2.0,,,,1.0,2.0,,,,,,,,1.0,
11067652,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,True,19.0,12.0,3.0,1.0,4.0,6.0,8.0,16.0,,4.0,,,,,,45.0,31.0,6.2,13.0,0.0,0.0,0.00542778,0,,3.0,1.0,3.0,4.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,
11067652,away,Red Bull Bragantino,Lucão,lucao,Lucão,D,13,188,26,M,1467004,EUR,890784000,D,45,45,True,18.0,14.0,2.0,,11.0,14.0,3.0,4.0,3.0,4.0,,,,,,45.0,25.0,6.4,6.0,0.0244,0.0608,0.00665332,1,,,3.0,3.0,1.0,,,,,,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,Lucão,,,
11067652,away,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,True,18.0,12.0,1.0,1.0,3.0,4.0,9.0,14.0,,3.0,,,,,,45.0,31.0,6.5,13.0,0.1001,0.071,0.00782091,2,,,,5.0,4.0,,4.0,2.0,,,,,,2.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,
11067652,away,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,27.0,9.0,6.6,4.0,0.1697,0.0688,0.0069641,1,,,1.0,3.0,1.0,,1.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,
11067652,away,Red Bull Bragantino,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,25,25,True,16.0,11.0,1.0,1.0,,,11.0,17.0,,5.0,,,,,,26.0,26.0,6.3,11.0,0.1378,0.0,0.0413477,1,,1.0,1.0,6.0,3.0,,3.0,2.0,,1.0,,,,1.0,1.0,,,3.0,,,1.0,1.0,,,1.0,,,,Matheus Gonçalves,,,
11067652,away,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,away,Red Bull Bragantino,Maycon Cleiton,maycon-cleiton,Maycon Cleiton,G,26,191,86,M,1017233,EUR,910483200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,away,Red Bull Bragantino,Yani Quintero,yani-quintero,Yani Quintero,M,13,182,72,M,1000298,EUR,1013904000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067652,away,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talisson,,,
11067652,away,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
