match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork,stat_totalOffside
11401900,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,30.0,15.0,20.0,6.0,11.0,16.0,4.0,14.0,10.0,4.0,6.0,1.0,1.0,90.0,39.0,8.4,15.0,0.00214249,0,1.3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,46.0,40.0,3.0,1.0,20.0,24.0,20.0,26.0,5.0,,,,,90.0,71.0,7.6,15.0,0.091324,0,,,,4.0,1.0,3.0,3.0,9.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,35.0,27.0,4.0,,16.0,19.0,11.0,16.0,4.0,,,,,79.0,46.0,6.9,8.0,0.0137891,0,,,,,2.0,2.0,4.0,2.0,2.0,5.0,,,,,,,,2.0,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,41.0,32.0,2.0,,24.0,27.0,8.0,14.0,8.0,,,,,90.0,52.0,7.3,9.0,0.0107936,0,,,,,6.0,6.0,6.0,6.0,,5.0,1.0,,,,,,,3.0,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,29.0,24.0,3.0,1.0,9.0,10.0,15.0,20.0,6.0,,,,,90.0,58.0,6.9,9.0,0.0826086,0,,,,1.0,1.0,,6.0,3.0,2.0,3.0,,1.0,,,1.0,,,2.0,True,4.0,1.0,,,,,,,,,
11401900,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,18.0,13.0,2.0,1.0,4.0,7.0,9.0,14.0,1.0,,,,,78.0,35.0,7.0,13.0,0.0125889,4,,,,3.0,,,5.0,3.0,1.0,,,1.0,,3.0,,2.0,1.0,,,4.0,2.0,2.0,2.0,0.325,0.2859,,,,,
11401900,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,48.0,40.0,8.0,4.0,16.0,16.0,24.0,33.0,10.0,,,,,90.0,66.0,7.3,12.0,0.0617788,3,,,,1.0,1.0,1.0,4.0,6.0,,3.0,,3.0,1.0,,1.0,,1.0,,,1.0,1.0,2.0,,0.0871,,3.0,1.0,,,
11401900,home,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,46.0,38.0,4.0,2.0,10.0,15.0,30.0,35.0,9.0,,,,,90.0,57.0,7.8,12.0,0.188901,0,,,,4.0,,1.0,1.0,4.0,,1.0,,2.0,2.0,1.0,1.0,,6.0,,,,,,,,,1.0,,2.0,,
11401900,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,28.0,20.0,1.0,,3.0,3.0,17.0,28.0,7.0,,,,,89.0,55.0,7.2,18.0,0.0428311,2,,,,3.0,,,6.0,7.0,1.0,2.0,3.0,3.0,,2.0,2.0,,1.0,,,5.0,2.0,1.0,1.0,0.0675,0.0259,2.0,,,,
11401900,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,F,18,18,False,33.0,24.0,2.0,2.0,1.0,3.0,23.0,30.0,4.0,,,,,90.0,47.0,7.5,11.0,0.0820445,3,,,,,3.0,4.0,4.0,7.0,,,,,,1.0,2.0,,3.0,,,1.0,1.0,1.0,1.0,0.1568,0.1467,1.0,1.0,,,
11401900,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,22.0,15.0,,,4.0,5.0,11.0,19.0,4.0,,,,,90.0,37.0,6.8,16.0,0.445577,1,,,,2.0,4.0,,8.0,1.0,1.0,1.0,,,,5.0,,1.0,,,,1.0,1.0,,1.0,0.0503,0.292,2.0,,,,
11401900,home,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,9,9,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,,,,,12.0,11.0,6.6,3.0,0.00727888,0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
11401900,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,True,12.0,10.0,3.0,2.0,2.0,3.0,8.0,9.0,1.0,,,,,11.0,13.0,6.7,2.0,0.0133182,1,,Jamal Amofa,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,0.0448,,,,,,
11401900,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,29,29,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,6.0,,,0.00259138,2,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,0.1087,0.1127,,1.0,,,
11401900,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401900,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
