match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goodHighClaim,stat_clearanceOffLine
12320556,home,Los Angeles FC,Abraham Romero,abraham-romero,A. Romero,G,190.0,65,M,822904,EUR,887760000,G,22,22,False,42.0,34.0,12.0,4.0,0.0,32.0,36.0,2.0,6.0,12.0,2.0,6.0,1.0,1.0,90.0,55.0,7.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320556,home,Los Angeles FC,Sergi Palencia,sergi-palencia,S. Palencia,D,170.0,292,M,793323,EUR,827539200,D,14,14,False,56.0,44.0,5.0,2.0,0.0,23.0,28.0,21.0,28.0,6.0,,,,,79.0,75.0,7.2,14.0,0,14,1.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12320556,home,Los Angeles FC,Maxime Chanot,maxime-chanot,M. Chanot,D,186.0,112,M,182951,EUR,627609600,D,25,25,False,85.0,82.0,4.0,3.0,0.0,73.0,75.0,9.0,10.0,6.0,,,,,90.0,96.0,7.4,4.0,0,25,3.0,,3.0,3.0,,5.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
12320556,home,Los Angeles FC,Eddie Segura,eddie-segura,E. Segura,D,178.0,268,M,869993,EUR,854841600,D,4,4,False,99.0,91.0,6.0,2.0,0.0,63.0,66.0,28.0,33.0,5.0,,,,,90.0,106.0,7.0,9.0,0,4,1.0,,4.0,,,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12320556,home,Los Angeles FC,Omar Campos,omar-campos,O. Campos,D,174.0,375,M,1097747,EUR,1027123200,D,2,2,False,46.0,41.0,4.0,4.0,0.0,14.0,16.0,27.0,34.0,2.0,,,,,90.0,69.0,7.3,13.0,0,3,,,3.0,3.0,,3.0,,1.0,2.0,2.0,,1.0,1.0,1.0,Omar Campos,,,2.0,4.0,,,,,,,,,,,
12320556,home,Los Angeles FC,Timothy Tillman,timothy-tillman,T. Tillman,M,182.0,422,M,844670,EUR,915408000,M,11,11,False,32.0,29.0,3.0,3.0,0.0,12.0,13.0,17.0,19.0,3.0,,,,,65.0,41.0,7.9,4.0,3,11,,,,4.0,,,1.0,,2.0,2.0,,1.0,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,
12320556,home,Los Angeles FC,Ilie Sánchez,ilie-sanchez,I. Sánchez,M,180.0,132,M,128613,EUR,659145600,M,6,6,False,14.0,13.0,2.0,1.0,0.0,8.0,8.0,5.0,6.0,1.0,,,,,23.0,15.0,6.7,1.0,0,6,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,
12320556,home,Los Angeles FC,Mateusz Bogusz,mateusz-bogusz,M. Bogusz,F,175.0,3341,M,928455,EUR,998438400,M,19,19,False,65.0,61.0,2.0,2.0,0.0,23.0,23.0,39.0,43.0,5.0,,,,,90.0,74.0,7.5,5.0,3,19,,,2.0,4.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,1.0,,,,
12320556,home,Los Angeles FC,Cristian Olivera,cristian-olivera,C. Olivera,M,170.0,1981,M,1068987,EUR,1019001600,F,13,13,False,16.0,13.0,1.0,,1.0,2.0,3.0,12.0,16.0,5.0,,,,,65.0,34.0,8.5,10.0,4,99,,,5.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,3.0,Cristian Olivera,,,5.0,3.0,2.0,2.0,,1.0,1.0,,1.0,1.0,2.0,,
12320556,home,Los Angeles FC,Tomás Ángel,tomas-angel,T. Ángel,F,175.0,421,M,1098316,EUR,1045699200,F,21,21,False,10.0,7.0,,,0.0,4.0,6.0,3.0,4.0,,,,,,90.0,15.0,7.2,4.0,2,9,,,3.0,1.0,,,,,,,1.0,1.0,1.0,,Tomás Ángel,,2.0,,,,1.0,,1.0,1.0,,,,1.0,,
