match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117340,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,True,20.0,17.0,8.0,5.0,0.0,15.0,15.0,2.0,5.0,8.0,2.0,90.0,28.0,7.1,3.0,0.00021243,0,0.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117340,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,2,2,False,,50.0,46.0,3.0,2.0,0.0,22.0,23.0,24.0,29.0,5.0,,90.0,72.0,7.6,9.0,0.0964429,1,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0133,0.0093,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117340,home,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,,148155,EUR,698198400,D,5,5,False,,66.0,64.0,6.0,5.0,0.0,44.0,44.0,20.0,22.0,5.0,,90.0,75.0,7.4,2.0,0.00965399,0,,,4.0,,2.0,4.0,2.0,,,,,,,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12117340,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,,47.0,44.0,10.0,7.0,0.0,33.0,34.0,11.0,13.0,4.0,,90.0,57.0,7.2,4.0,0.00706098,0,,,1.0,,3.0,,,,,,,,,1.0,2.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,
12117340,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,False,,43.0,38.0,6.0,4.0,0.0,19.0,22.0,20.0,22.0,5.0,,90.0,63.0,7.4,8.0,0.0374658,2,,1.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,,0.1275,0.401,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12117340,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,18andrecarrillo,115182,EUR,676857600,M,19,19,False,,52.0,50.0,,,1.0,20.0,20.0,31.0,34.0,4.0,,76.0,65.0,8.3,5.0,0.335991,0,,2.0,5.0,,1.0,3.0,2.0,1.0,,,,,3.0,,1.0,,,1.0,1.0,,,1.0,,2.0,2.0,3.0,,,,,,,,,,
12117340,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,M,14,14,False,,30.0,28.0,5.0,5.0,0.0,14.0,14.0,14.0,17.0,1.0,,88.0,41.0,7.0,5.0,0.0163782,0,,1.0,3.0,,3.0,2.0,1.0,1.0,,,,,1.0,,2.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,
12117340,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,False,,33.0,30.0,2.0,1.0,0.0,13.0,14.0,17.0,19.0,7.0,,76.0,48.0,7.5,3.0,0.0358493,1,,,11.0,,,5.0,3.0,,2.0,,0.2222,,1.0,,1.0,1.0,,,,,,,,4.0,4.0,,,,1.0,1.0,,,,,,
12117340,home,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,M,10,10,False,,61.0,52.0,7.0,5.0,0.0,15.0,16.0,39.0,48.0,9.0,,88.0,81.0,7.3,16.0,0.047703,1,,3.0,9.0,,,3.0,1.0,2.0,4.0,,0.3617,,4.0,,3.0,,,,,,,2.0,,5.0,2.0,,,,1.0,1.0,,,,,,
12117340,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,,14.0,10.0,,,1.0,1.0,1.0,9.0,13.0,3.0,,76.0,23.0,8.1,6.0,0.0309295,4,,,,1.0,,,,1.0,,1.0,0.4592,0.2806,2.0,1.0,5.0,,,2.0,4.0,,1.0,,2.0,,,,,,,1.0,1.0,,,,,
