match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_lastName,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,captain,stat_goals
12624931,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184,1784,M,355152,EUR,835920000,F,11,11,False,18.0,15.0,1.0,,0.0,2.0,4.0,13.0,15.0,,6.0,6.0,3.0,,3.0,,,,,,89.0,39.0,7.0,13.0,1,,1.0,,5.0,,,1.0,1.0,5.0,2.0,1.0,,,,,3.0,1.0,1.0,,,,1.0,,,,
12624931,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178,623,M,1397478,EUR,1111968000,F,18,18,True,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,3.0,2.0,2.0,,,,,,,,21.0,16.0,6.6,6.0,0,,,2.0,5.0,,,1.0,,2.0,,2.0,,,,,,1.0,,,,,,,,,
12624931,home,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182,344,M,1067777,EUR,1076457600,F,46,46,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,,,,8.0,2.0,6.5,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177,40,M,1156413,EUR,986947200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Meshal Ali Khayrallah,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181,80,M,949218,EUR,854841600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173,38,M,920498,EUR,794966400,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170,28,M,963642,EUR,960768000,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,818840,EUR,781833600,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,home,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Majed Dawran,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19839,M,845074,EUR,699408000,G,16,16,False,30.0,29.0,9.0,8.0,0.0,25.0,25.0,4.0,5.0,,1.0,,,1.0,11.0,,1.0,4.0,4.0,1.0,90.0,41.0,7.7,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,edou_mendy,,
12624931,away,Al-Ahli,Ali Majrashi,ali-majrashi,A. Majrashi,D,27,177,404,M,917035,EUR,938736000,D,27,27,False,26.0,18.0,4.0,2.0,0.0,9.0,12.0,9.0,17.0,2.0,11.0,1.0,1.0,2.0,5.0,,,,,,90.0,56.0,7.5,15.0,3,,3.0,1.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,,,1.0,,,,,,2.0,,1.0,,,,
12624931,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185,2314,M,888949,EUR,911779200,D,3,3,False,56.0,45.0,17.0,8.0,0.0,29.0,31.0,16.0,25.0,4.0,6.0,,,7.0,6.0,,,,,,90.0,70.0,7.0,13.0,0,,,,1.0,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,
12624931,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183,43381,M,359226,EUR,850953600,D,79,79,False,53.0,46.0,8.0,4.0,0.0,34.0,35.0,12.0,18.0,1.0,2.0,,,3.0,6.0,,,,,,90.0,63.0,6.9,10.0,0,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,franckkessie,,
12624931,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168,155,M,1066588,EUR,948931200,D,31,31,False,36.0,25.0,6.0,3.0,1.0,13.0,16.0,13.0,22.0,5.0,12.0,1.0,,2.0,2.0,,,,,,90.0,57.0,7.4,14.0,1,Saad Yaslam Balobaid,2.0,1.0,5.0,2.0,,5.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,
12624931,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,1048372,EUR,1005436800,M,30,30,False,40.0,35.0,2.0,1.0,0.0,17.0,19.0,18.0,21.0,2.0,9.0,1.0,1.0,1.0,5.0,,,,,,90.0,57.0,7.6,6.0,1,Ziyad Aljohani,,1.0,3.0,,1.0,3.0,3.0,,4.0,2.0,,2.0,,,,,,,1.0,,,,,,
12624931,away,Al-Ahli,Alexsander,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,11,11,False,50.0,44.0,7.0,3.0,0.0,23.0,24.0,21.0,26.0,,5.0,2.0,1.0,1.0,10.0,,,,,,78.0,63.0,7.2,8.0,0,Alexsander,,,5.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,
12624931,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70718,M,158213,EUR,667094400,M,7,7,False,29.0,26.0,6.0,4.0,1.0,10.0,10.0,17.0,25.0,,2.0,3.0,2.0,,3.0,,,,,,79.0,47.0,6.8,15.0,1,,6.0,,10.0,2.0,,,,1.0,,3.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,1.0,,,RMahrez,,
12624931,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,30860,M,143697,EUR,686361600,M,10,10,False,18.0,15.0,,,0.0,6.0,6.0,9.0,14.0,,4.0,3.0,2.0,,3.0,,,,,,89.0,32.0,7.5,9.0,2,,2.0,,6.0,2.0,,2.0,1.0,1.0,,1.0,,,3.0,,2.0,2.0,1.0,,,1.0,1.0,,BobbyFirmino,True,1.0
12624931,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5191,M,1010505,EUR,1022457600,M,24,24,False,26.0,21.0,3.0,2.0,0.0,8.0,8.0,13.0,20.0,,3.0,2.0,,1.0,7.0,,,,,,90.0,48.0,7.4,15.0,2,,2.0,2.0,9.0,,,3.0,3.0,,,2.0,,,,,1.0,3.0,,,1.0,1.0,,,,,1.0
12624931,away,Al-Ahli,Ivan Toney,ivan-toney,I. Toney,F,17,185,12718,M,290927,EUR,826934400,F,99,99,False,26.0,20.0,3.0,1.0,0.0,11.0,12.0,9.0,15.0,1.0,4.0,,,,3.0,,,,,,90.0,42.0,6.9,14.0,3,,1.0,1.0,5.0,1.0,,2.0,2.0,6.0,1.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,ivantoney,,
12624931,away,Al-Ahli,Mohammed Al-Majhad,mohammed-al-majhad,M. Al-Majhad,M,29,177,80,M,893260,EUR,900547200,M,29,29,True,6.0,4.0,2.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,12.0,8.0,6.2,3.0,0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181,1082,M,893307,EUR,958262400,F,9,9,True,,,,,0.0,,,,,,,,,,,,,,,,11.0,,6.3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175,231,M,974517,EUR,863740800,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,9.0,1.0,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Al Sanbi,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177,110,M,817911,EUR,762480000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Mohammed Sulaiman,sulaiman-mohammed,M. Sulaiman,D,5,180,243,M,1854314,EUR,1081382400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185,72,M,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174,111,M,893167,EUR,827884800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624931,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184,469,M,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
