match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_totalContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_aerialLost,stat_wonContest,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox
10438072,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,39.0,34.0,7.0,3.0,34.0,37.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,90.0,47.0,7.4,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438072,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,76.0,69.0,6.0,5.0,51.0,54.0,22.0,1.0,2.0,1.0,6.0,,,,90.0,82.0,7.2,7.0,0,Gonçalo,Inácio,goncaloinacio_25,18.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10438072,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,86.0,76.0,12.0,6.0,52.0,55.0,31.0,1.0,2.0,2.0,8.0,,,,90.0,91.0,7.1,11.0,0,Sebastián,Coates,,24.0,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,
10438072,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,77.0,72.0,5.0,5.0,51.0,53.0,24.0,1.0,1.0,2.0,4.0,,,,90.0,87.0,7.1,7.0,1,,,,21.0,6.0,,,,5.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10438072,home,Sporting CP,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,M,24,24,False,31.0,23.0,6.0,4.0,14.0,16.0,23.0,,7.0,,2.0,,,,90.0,64.0,8.2,19.0,1,,,pedroporro29,10.0,7.0,1.0,3.0,3.0,2.0,,2.0,1.0,2.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,
10438072,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,28,28,False,36.0,29.0,2.0,,11.0,12.0,25.0,,3.0,,5.0,,,,79.0,45.0,6.8,9.0,2,,,pedroogoncalves28,18.0,2.0,,3.0,3.0,1.0,,,,1.0,2.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,
10438072,home,Sporting CP,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,84,84,False,44.0,38.0,1.0,1.0,16.0,17.0,27.0,,5.0,,6.0,,,,82.0,52.0,6.3,8.0,0,,,,22.0,10.0,,5.0,2.0,5.0,,1.0,,,1.0,,,,3.0,,,,,,1.0,,,,,,,
10438072,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,43.0,33.0,4.0,4.0,23.0,26.0,23.0,1.0,5.0,,9.0,,,,71.0,62.0,8.9,13.0,1,Nuno,Santos,,14.0,,,1.0,,,,1.0,1.0,,3.0,1.0,6.0,4.0,,2.0,1.0,2.0,,,,1.0,,,,,,
10438072,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,35.0,31.0,,,11.0,11.0,25.0,,5.0,,3.0,,,,85.0,49.0,7.1,8.0,1,Francisco,Trincão,trincao,20.0,6.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,,1.0,,1.0,,,2.0,,1.0,2.0,2.0,1.0,1.0,,,,
10438072,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,26.0,21.0,1.0,1.0,7.0,8.0,19.0,,2.0,,2.0,,,,71.0,39.0,6.7,12.0,3,,,,14.0,5.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,,4.0,,1.0,,,
