match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside
13472830,home,Internacional,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195.0,673,M,795029,EUR,855273600,G,12,12,False,21.0,11.0,16.0,6.0,0.0,5.0,5.0,6.0,16.0,3.0,7.0,1.0,1.0,2.0,3.0,90.0,30.0,7.3,10.0,0.00239389,0,0.1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174.0,797,M,1084963,EUR,964742400,D,35,35,False,24.0,18.0,1.0,,0.0,11.0,14.0,7.0,10.0,4.0,3.0,,,,,59.0,39.0,7.0,10.0,0.00939685,0,,Brian Aguirre,,1.0,1.0,3.0,5.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187.0,354,M,1394242,EUR,954806400,D,20,20,False,27.0,20.0,4.0,1.0,0.0,15.0,18.0,5.0,9.0,5.0,1.0,,,,,90.0,41.0,7.2,8.0,0.00273069,0,,,,,3.0,4.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Vitão,vitao,Vitão,D,44,185.0,3503,M,876625,EUR,949449600,D,4,4,False,21.0,19.0,,,0.0,16.0,17.0,3.0,4.0,7.0,2.0,,,,,90.0,30.0,7.0,2.0,0.00088589,1,,,,,1.0,1.0,2.0,,,,,,,,,,2.0,1.0,1.0,0.0426,,,,,,,,,,,,,
13472830,home,Internacional,Juninho,juninho,Juninho,D,18,186.0,513,M,799947,EUR,791596800,D,18,18,False,26.0,19.0,6.0,,0.0,15.0,16.0,4.0,10.0,6.0,2.0,,,,,90.0,37.0,7.2,8.0,0.00360047,0,,,,,,1.0,1.0,,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
13472830,home,Internacional,Vitinho,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,M,28,28,False,14.0,9.0,,,1.0,2.0,3.0,7.0,11.0,,,,,,,59.0,27.0,7.4,8.0,0.39347,0,,,,1.0,2.0,3.0,6.0,1.0,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
13472830,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175.0,903,M,995071,EUR,986342400,M,15,15,False,30.0,24.0,2.0,1.0,0.0,10.0,10.0,14.0,20.0,,5.0,,,,,66.0,41.0,6.7,10.0,0.0566206,0,,,,2.0,,5.0,4.0,,,2.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,
13472830,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179.0,1392,M,358550,EUR,859075200,M,29,29,False,27.0,26.0,4.0,4.0,0.0,11.0,11.0,15.0,16.0,1.0,5.0,,,,,65.0,39.0,6.7,5.0,0.0480281,0,,,,1.0,1.0,6.0,4.0,,,3.0,1.0,2.0,,,2.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,
13472830,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169.0,2144,M,989200,EUR,969753600,M,26,26,False,33.0,23.0,4.0,1.0,0.0,4.0,10.0,19.0,23.0,1.0,11.0,,,,,90.0,68.0,7.3,20.0,0.0876312,2,,,,4.0,,10.0,10.0,4.0,2.0,4.0,2.0,3.0,,,,4.0,,,3.0,0.2813,3.0,1.0,,3.0,2.0,1.0,1.0,0.0205,,,,,
13472830,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174.0,5874,M,560116,EUR,811123200,F,19,19,False,17.0,14.0,,,0.0,5.0,5.0,9.0,12.0,1.0,5.0,,,,,84.0,25.0,7.6,4.0,0.012153,2,,,,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0046,1.0,,,2.0,1.0,1.0,1.0,0.9676,rafaelsantosborre,True,1.0,1.0,2.0
13472830,home,Internacional,Johan Carbonero,carbonero-johan,J. Carbonero,F,7,170.0,2389,M,925125,EUR,932428800,F,7,7,False,20.0,18.0,1.0,1.0,1.0,3.0,3.0,15.0,17.0,1.0,6.0,,,,,90.0,43.0,8.3,12.0,0.607834,4,,,,,2.0,10.0,9.0,5.0,3.0,1.0,,4.0,1.0,,5.0,3.0,2.0,1.0,,0.1567,,,2.0,5.0,2.0,2.0,1.0,0.012,,,,,1.0
13472830,home,Internacional,Alan Benítez,alan-benitez,A. Benítez,D,23,177.0,440,M,312824,EUR,759456000,D,23,23,True,9.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,4.0,3.0,1.0,,,,,31.0,19.0,6.9,3.0,0.119241,1,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,0.0657,1.0,,,1.0,,,,,,,,,
13472830,home,Internacional,Alan Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170.0,557,M,874576,EUR,948758400,M,14,14,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,,1.0,,,,,31.0,16.0,6.7,5.0,0.00304806,0,,Alan,Rodríguez,,,2.0,3.0,1.0,,3.0,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0
13472830,home,Internacional,Ronaldo,ronaldo,Ronaldo,M,16,175.0,619,M,824152,EUR,846028800,M,16,16,True,10.0,7.0,2.0,,0.0,6.0,8.0,1.0,2.0,,3.0,,,,,25.0,12.0,6.6,3.0,0.00031986,0,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
13472830,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,8,8,True,9.0,8.0,1.0,,0.0,4.0,4.0,4.0,5.0,1.0,2.0,,,,,24.0,14.0,7.5,1.0,0.00244284,1,,,,,,,2.0,,,2.0,2.0,,,,,,,,,0.6352,,,,,,,1.0,0.69,,,,1.0,
13472830,home,Internacional,Raykkonen Pereira Soares,raykkonen-pereira-soares,Raykkonen,F,48,187.0,260,M,1888163,EUR,1215907200,F,48,48,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,11.0,3.0,6.9,,0.00337986,2,,Raykkonen,Pereira Soares,,1.0,1.0,1.0,,,,,,,,,,1.0,,,0.1337,,,,,,1.0,1.0,0.6429,,,,,
13472830,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191.0,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,Anthoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Pedro Kauã,rodrigues-pedro-kaua,P. Kauã,D,46,193.0,101,M,2111055,EUR,1143590400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,Pedro,Kauã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180.0,995,M,128376,EUR,543024000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Alisson Rodrigues de Melo,alisson-rodrigues-de-melo,A. R. d. Melo,M,30,,146,,1890696,EUR,1217462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Alisson,Rodrigues de Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175.0,1114,M,845433,EUR,859680000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179.0,743,M,1485220,EUR,1118016000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,home,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192.0,1826,M,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,Ricardo Mathias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,away,Sport Recife,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,30.0,24.0,12.0,6.0,0.0,21.0,23.0,3.0,7.0,1.0,10.0,1.0,1.0,3.0,1.0,90.0,43.0,6.9,7.0,0.0004078,0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472830,away,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,33,33,False,59.0,55.0,3.0,2.0,0.0,30.0,33.0,25.0,26.0,4.0,2.0,,,,,81.0,95.0,7.1,13.0,0.10318,0,,,,3.0,,6.0,12.0,2.0,2.0,4.0,1.0,2.0,1.0,,4.0,4.0,2.0,,1.0,,1.0,1.0,,1.0,3.0,,,,,,,,
13472830,away,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,False,82.0,78.0,8.0,5.0,0.0,56.0,58.0,22.0,24.0,3.0,6.0,,,,,90.0,91.0,6.6,6.0,0.00611132,0,,,,2.0,2.0,3.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,True,,,
13472830,away,Sport Recife,Ramon Menezes,ramon,R. Menezes,D,40,186.0,242,M,839516,EUR,799459200,D,40,40,False,69.0,67.0,10.0,8.0,0.0,51.0,51.0,16.0,18.0,2.0,4.0,,,,,90.0,77.0,6.9,4.0,0.14736,0,,,,,,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,
13472830,away,Sport Recife,Luan Cândido,luan-candido,L. Cândido,D,36,187.0,716,M,905459,EUR,981072000,D,36,36,False,49.0,36.0,1.0,,0.0,13.0,16.0,23.0,33.0,4.0,1.0,,,,,90.0,83.0,7.0,19.0,0.0875579,1,,,,3.0,1.0,4.0,6.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,4.0,,1.0,0.0388,,1.0,,1.0,1.0,,1.0,0.0967,,,,,
13472830,away,Sport Recife,Matheusinho,matheusinho,Matheusinho,M,98,164.0,482,M,822523,EUR,887155200,M,17,17,False,43.0,34.0,2.0,1.0,0.0,9.0,12.0,25.0,31.0,,6.0,,,,,90.0,62.0,6.7,16.0,0.440346,2,,,,,,7.0,6.0,7.0,4.0,1.0,,2.0,,,2.0,,1.0,2.0,2.0,0.112,1.0,,,1.0,2.0,,,,,,,,
