match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateLongBalls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalKeeperSweeper,player_sofascoreId,stat_goals,stat_totalOffside
12624452,home,Al-Kholood,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,True,17.0,14.0,3.0,0.0,14.0,15.0,2.0,1.0,1.0,1.0,7.0,3.0,3.0,1.0,90.0,24.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624452,home,Al-Kholood,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,24,24,False,,27.0,23.0,1.0,0.0,11.0,12.0,15.0,,4.0,3.0,6.0,,,,90.0,50.0,6.7,8.0,1,Abdullah Al-Hawsawi,,12.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12624452,home,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600.0,D,5,5,False,,20.0,16.0,4.0,0.0,9.0,11.0,9.0,1.0,3.0,5.0,,,,,90.0,35.0,7.4,4.0,1,,,7.0,2.0,,,,,1.0,,2.0,,,2.0,2.0,1.0,6.0,,,,,,,,,,,,,
12624452,home,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,,32.0,28.0,5.0,0.0,21.0,24.0,8.0,1.0,3.0,5.0,8.0,,,,90.0,44.0,6.8,5.0,0,,,7.0,2.0,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12624452,home,Al-Kholood,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600.0,D,27,27,False,,28.0,24.0,6.0,0.0,8.0,10.0,20.0,,4.0,2.0,4.0,,,,90.0,52.0,6.7,8.0,0,,,16.0,6.0,1.0,,,,,,4.0,1.0,,3.0,5.0,2.0,,2.0,,2.0,,,,,,,,,,
12624452,home,Al-Kholood,Alex Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200.0,M,10,10,False,,39.0,33.0,3.0,0.0,10.0,10.0,31.0,,13.0,2.0,7.0,,,,90.0,63.0,8.1,10.0,3,Alex,Collado,24.0,6.0,4.0,1.0,7.0,6.0,1.0,,5.0,4.0,,,2.0,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,
12624452,home,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,,20.0,19.0,2.0,0.0,10.0,10.0,10.0,,1.0,,2.0,,,,90.0,29.0,6.5,4.0,1,,,9.0,3.0,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
12624452,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,M,11,11,False,,23.0,18.0,2.0,0.0,5.0,5.0,21.0,,3.0,1.0,1.0,,,,85.0,38.0,6.5,10.0,0,Muhammad Sawan,,15.0,9.0,3.0,2.0,3.0,1.0,,,2.0,,,1.0,1.0,1.0,,,,3.0,2.0,,2.0,,,,,,,
12624452,home,Al-Kholood,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800.0,F,22,22,False,,26.0,23.0,1.0,0.0,5.0,5.0,24.0,,9.0,,7.0,,,,89.0,64.0,5.7,22.0,1,Hammam Al-Hammami,,20.0,20.0,2.0,9.0,11.0,4.0,,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,3.0,3.0,2.0,,3.0,1.0,1.0,,,,,
12624452,home,Al-Kholood,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200.0,F,18,18,False,,15.0,10.0,,0.0,5.0,5.0,11.0,1.0,5.0,1.0,1.0,,,,90.0,34.0,6.7,15.0,1,,,5.0,6.0,,3.0,3.0,1.0,,,1.0,1.0,4.0,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,
12624452,home,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400.0,F,9,9,False,,22.0,18.0,2.0,0.0,7.0,7.0,16.0,,4.0,,4.0,,,,85.0,43.0,6.2,19.0,1,,,11.0,11.0,,6.0,9.0,4.0,,,,,3.0,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,,
