match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_totalOffside,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_errorLeadToAGoal
12499498,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,31.0,18.0,22.0,9.0,0.0,12.0,15.0,6.0,16.0,9.0,2.0,90.0,39.0,6.7,13.0,0.00209818,0,0.0282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,61.0,56.0,7.0,3.0,0.0,35.0,36.0,21.0,25.0,5.0,,89.0,73.0,7.1,5.0,0.00934809,0,,1.0,2.0,3.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,66.0,62.0,6.0,6.0,0.0,36.0,37.0,26.0,29.0,4.0,,90.0,79.0,7.4,4.0,0.0129515,0,,,,7.0,,,11.0,,1.0,1.0,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,,56.0,49.0,9.0,4.0,0.0,37.0,39.0,12.0,17.0,6.0,,90.0,66.0,7.0,7.0,0.0068751,1,,,,4.0,,,5.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,0.0167,,,,,,,,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,M,13,13,False,,38.0,29.0,4.0,,0.0,9.0,11.0,22.0,29.0,3.0,,90.0,56.0,7.1,12.0,0.273611,1,,,4.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,0.0405,2.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,38.0,34.0,1.0,,0.0,19.0,21.0,15.0,17.0,,,90.0,45.0,6.8,5.0,0.117226,0,,1.0,5.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,3.0,,1.0,1.0,ellyes_skhiri,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,,28.0,24.0,4.0,2.0,0.0,7.0,9.0,17.0,19.0,2.0,,90.0,40.0,7.5,6.0,0.161782,1,,,3.0,4.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,,,1.0,0.5337,,,,,,1.0,,Hugo Larsson,,1.0,1.0,1.0,0.8499,,,,,
12499498,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,M,29,29,False,,32.0,26.0,5.0,3.0,0.0,15.0,18.0,14.0,21.0,3.0,,80.0,56.0,7.1,14.0,0.344997,1,,2.0,4.0,3.0,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,0.0328,7.0,3.0,1.0,,2.0,2.0,,,,,,,,,,,,
12499498,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,,49.0,43.0,3.0,2.0,1.0,19.0,20.0,24.0,30.0,5.0,,79.0,57.0,7.6,8.0,0.106852,1,,,3.0,1.0,,,1.0,,1.0,1.0,,,,,,,0.1139,1.0,,3.0,,1.0,3.0,MarioGotze,,,,1.0,,0.3713,1.0,,,,
12499498,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,,26.0,24.0,1.0,1.0,1.0,7.0,7.0,18.0,20.0,3.0,,65.0,42.0,8.5,9.0,0.663,2,,4.0,10.0,5.0,7.0,2.0,,,1.0,,1.0,2.0,1.0,,1.0,,0.9873,1.0,1.0,,,2.0,5.0,hekitike,Hugo Ekitiké,,,1.0,1.0,0.9949,1.0,,,,
