match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_lastManTackle,stat_fouls,player_sofascoreId,captain,stat_challengeLost,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_wonContest,stat_shotOffTarget,stat_accurateCross
12448337,home,NEC Nijmegen,Bryan Linssen,bryan-linssen,B. Linssen,F,30,170,352,M,47753,EUR,655344000,F,30,30,False,9.0,5.0,1.0,,0.0,1.0,1.0,4.0,8.0,3.0,1.0,,,,,,,66.0,26.0,6.2,8.0,0.00806708,3,,,,,3.0,2.0,6.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,2.0,0.1737,,1.0,,,1.0,,,,1.0,
12448337,home,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,14.0,6.0,3.0,,0.0,6.0,7.0,,7.0,4.0,1.0,,,,,,,29.0,21.0,6.6,8.0,5.383e-05,0,,,,,2.0,4.0,3.0,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173,621,M,1193676,EUR,1089072000,F,11,11,True,6.0,6.0,,,1.0,4.0,4.0,4.0,5.0,1.0,,1.0,,,,,,24.0,14.0,6.8,4.0,0.0879075,0,,Basar Onal,,3.0,,,1.0,,1.0,,,,,2.0,,,,,,,2.0,,,,,,,1.0,,,,,2.0
12448337,home,NEC Nijmegen,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,F,9,9,True,4.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,24.0,8.0,6.6,4.0,0.0166197,0,,,,,2.0,,2.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184,243,M,798180,EUR,844041600,D,5,5,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,15.0,5.0,6.6,1.0,0.001684,0,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,2.0,,,,,,,15.0,9.0,6.5,1.0,0.0164452,0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Lefteris Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172,188,M,850774,EUR,951177600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,Lefteris,Lyratzis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,home,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,25.0,9.0,23.0,7.0,0.0,4.0,7.0,5.0,18.0,,6.0,,1.0,1.0,1.0,3.0,3.0,90.0,32.0,6.2,16.0,0.0013203,0,-1.2009,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,32.0,20.0,10.0,2.0,0.0,7.0,9.0,13.0,25.0,7.0,2.0,2.0,,,,,,90.0,61.0,7.7,17.0,0.0655476,1,,,,2.0,1.0,2.0,3.0,,2.0,6.0,1.0,3.0,2.0,1.0,1.0,,,,,,2.0,,0.0656,,,1.0,1.0,,0.7767,,,,
12448337,away,Almere City FC,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,4,4,False,39.0,31.0,11.0,5.0,0.0,18.0,19.0,13.0,21.0,7.0,7.0,1.0,,,,,,90.0,54.0,7.8,11.0,0.00870006,2,,Ricardo Visus,,1.0,3.0,3.0,4.0,,1.0,4.0,,3.0,3.0,,1.0,,,,,,,,0.1646,,,1.0,1.0,1.0,0.1936,,,1.0,
12448337,away,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,4,188,53,M,193462,EUR,714441600,D,15,15,False,39.0,31.0,6.0,3.0,0.0,21.0,23.0,10.0,16.0,9.0,2.0,,,,,,,90.0,53.0,6.9,9.0,0.00369142,0,,,,,2.0,8.0,3.0,1.0,,5.0,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,
12448337,away,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178,227,M,1064426,EUR,988934400,D,14,14,False,50.0,37.0,9.0,1.0,0.0,19.0,22.0,21.0,37.0,8.0,10.0,1.0,,,,,,89.0,86.0,6.4,26.0,0.182261,2,,,,9.0,,3.0,6.0,3.0,6.0,2.0,,,,1.0,,,1.0,,,,1.0,1.0,0.1377,,,,,,,,4.0,1.0,3.0
12448337,away,Almere City FC,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,19,19,False,42.0,32.0,14.0,9.0,1.0,6.0,9.0,28.0,40.0,2.0,7.0,,,,,,,86.0,67.0,7.1,20.0,0.155619,2,,,,7.0,1.0,,5.0,,3.0,1.0,1.0,2.0,1.0,,,,,thomhaye,,1.0,1.0,1.0,0.0334,,,1.0,,,0.168,,,,2.0
12448337,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,5,5,False,46.0,37.0,5.0,3.0,0.0,20.0,21.0,17.0,25.0,5.0,4.0,1.0,,,,,,90.0,61.0,6.6,11.0,0.0228018,2,,Jochem van de Kamp,,,3.0,1.0,5.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,1.0,0.0636,,,,,,,,1.0,1.0,
12448337,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,M,17,17,False,24.0,18.0,2.0,1.0,1.0,4.0,6.0,15.0,20.0,3.0,2.0,,,,,,,90.0,37.0,6.7,13.0,0.114261,0,,,,2.0,2.0,1.0,8.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,1.0
12448337,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,M,9,9,False,34.0,18.0,2.0,,0.0,9.0,11.0,9.0,23.0,5.0,4.0,,,,,,,90.0,52.0,6.6,23.0,0.110342,0,,,,,3.0,1.0,8.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,True,,1.0,,,,,,,,,,2.0,,
12448337,away,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182,132,M,999033,EUR,1039996800,M,11,11,False,31.0,22.0,2.0,,0.0,7.0,8.0,15.0,25.0,3.0,1.0,,,,,,,90.0,53.0,6.3,20.0,0.0666173,1,,,,2.0,2.0,1.0,12.0,1.0,2.0,4.0,1.0,2.0,1.0,6.0,,,7.0,,,,2.0,,0.0347,,,,,,,,,1.0,
12448337,away,Almere City FC,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,18,18,False,24.0,17.0,,,0.0,6.0,6.0,11.0,18.0,10.0,7.0,4.0,,,,,,86.0,44.0,7.4,12.0,0.0848887,3,,Charles-Andreas,Brym,,5.0,4.0,8.0,2.0,2.0,,,1.0,1.0,2.0,,,,,,,,1.0,0.2009,,,2.0,,1.0,0.2397,,1.0,,
12448337,away,Almere City FC,Marvin Martins,marvin-martins,Martins,D,,185,95,M,537854,EUR,792979200,D,27,27,True,2.0,,1.0,,0.0,,1.0,,1.0,3.0,,1.0,,,,,,9.0,8.0,6.7,3.0,,0,,,,,,2.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181,73,M,1167698,EUR,983836800,M,23,23,True,,,,,0.0,,,,,1.0,,1.0,,,,,,9.0,5.0,6.4,2.0,,0,,,,,,,1.0,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,2.0,,2.0,,0.0,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,,2.0,6.25e-06,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,875437,EUR,880934400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175,37,M,152418,EUR,680832000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8498,M,1066729,EUR,1074556800,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,Ali Jasim Elaibi,,,,,,,,,,,,,,,,ali_jasim.7,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Baptiste Guillaume,baptiste-guillaume,B. Guillaume,F,19,189,97,M,320919,EUR,803260800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448337,away,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172,5595,M,954066,EUR,994464000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
