match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_unsuccessfulTouch,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_punches
11408389,home,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,,187,15,M,61246,EUR,482284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,home,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,home,CF Estrela Amadora,Regis Ndo,regis-ndo,R. Ndo,F,77,181,274,M,1084705,EUR,990489600,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,37.0,17.0,26.0,13.0,19.0,18.0,,,3.0,16.0,5.0,3.0,,,90.0,56.0,7.5,20.0,0.00044531,0,0.7073,,,6.0,4.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
11408389,away,Rio Ave,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,24,24,False,19.0,16.0,3.0,10.0,11.0,8.0,4.0,2.0,6.0,1.0,,,,,74.0,30.0,6.7,3.0,0.00533195,0,,Cristian Castro,,1.0,6.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11408389,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,28.0,22.0,3.0,19.0,24.0,4.0,5.0,1.0,13.0,2.0,,,,,90.0,53.0,8.1,6.0,0.00154889,1,,,,1.0,3.0,,,3.0,6.0,,3.0,2.0,2.0,2.0,1.0,1.0,,True,,4.0,,,,,0.0558,,1.0,,1.0,,0.4672,,,
11408389,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,27.0,24.0,3.0,20.0,22.0,5.0,4.0,,1.0,5.0,,,,,90.0,31.0,6.2,3.0,0.00228706,0,,,,2.0,4.0,,,1.0,2.0,,,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,
11408389,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,35.0,28.0,1.0,10.0,14.0,22.0,7.0,2.0,1.0,1.0,,,,,90.0,61.0,7.2,12.0,0.0748477,0,,,,1.0,18.0,1.0,,1.0,5.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,
11408389,away,Rio Ave,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,5,5,False,45.0,42.0,3.0,26.0,29.0,16.0,2.0,1.0,,2.0,,,,,89.0,58.0,6.8,6.0,0.0238409,0,,Mateo Tanlongo,,2.0,16.0,,,,5.0,,,1.0,4.0,2.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,
11408389,away,Rio Ave,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,7,7,False,27.0,20.0,4.0,10.0,11.0,18.0,5.0,2.0,,1.0,,,,,73.0,44.0,7.1,13.0,0.150313,1,,,,1.0,11.0,2.0,1.0,,5.0,,,,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,0.0471,1.0,1.0,,,,0.1498,1.0,,
11408389,away,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,M,27,27,False,25.0,17.0,4.0,9.0,12.0,13.0,6.0,3.0,2.0,7.0,,,,,90.0,47.0,7.0,12.0,0.024033,3,,,,2.0,8.0,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,0.2525,1.0,2.0,1.0,1.0,,1.1133,,,
11408389,away,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,8,167,50,M,583834,EUR,822873600,F,14,14,False,13.0,11.0,,6.0,7.0,7.0,7.0,,,1.0,,,,,74.0,29.0,6.3,12.0,0.0544239,1,,,,,6.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,,2.0,,4.0,1.0,,1.0,0.0499,4.0,,,,,,,,
11408389,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,False,8.0,7.0,2.0,3.0,4.0,4.0,7.0,,,2.0,,,,,45.0,20.0,6.2,7.0,0.00256045,1,,,,2.0,4.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,5.0,,,,0.0541,,,1.0,,,,,,
11408389,away,Rio Ave,Aziz,aziz,Aziz,F,9,187,741,M,984147,EUR,910656000,F,81,81,False,21.0,16.0,2.0,7.0,9.0,13.0,9.0,1.0,4.0,1.0,,,,,90.0,38.0,7.0,14.0,0.175558,0,,,,1.0,9.0,1.0,,3.0,5.0,1.0,,,,,1.0,3.0,1.0,,7.0,4.0,2.0,1.0,,,,,,,,1.0,,1.0,,
11408389,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,True,3.0,3.0,,,,3.0,,,1.0,,,,,,45.0,9.0,6.6,2.0,0.0389836,0,,,,,3.0,,,,2.0,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
11408389,away,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,12.0,10.0,1.0,6.0,7.0,7.0,1.0,,1.0,,,,,,16.0,17.0,6.6,4.0,0.00394256,0,,,,,4.0,2.0,,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11408389,away,Rio Ave,Adrien Silva,adrien-silva,A. Silva,M,,175,380,,30127,EUR,605923200,M,15,15,True,14.0,11.0,2.0,5.0,5.0,9.0,1.0,1.0,1.0,1.0,,,,,17.0,19.0,6.4,4.0,0.00668134,0,,,,,6.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11408389,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,8.0,7.0,1.0,,,8.0,3.0,,,,,,,,16.0,11.0,6.5,3.0,0.00517868,0,,,,1.0,7.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,
11408389,away,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,70,181,50,M,141021,EUR,656640000,F,70,70,True,,,,,,,,,1.0,,,,,,12.0,3.0,6.6,1.0,,0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11408389,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,,,,0,,Magrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,away,Rio Ave,Helder Sá,helder-sa,H. Sá,D,28,184,56,M,1113073,EUR,1036886400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,Helder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,away,Rio Ave,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,334,M,901857,EUR,989107200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408389,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
