match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_hitWoodwork
11388386,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,True,27.0,16.0,18.0,7.0,12.0,12.0,4.0,15.0,1.0,1.0,1.0,1.0,8.0,4.0,90.0,36.0,6.8,11.0,0.00313277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388386,home,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,False,,41.0,31.0,4.0,2.0,7.0,11.0,25.0,32.0,2.0,,3.0,3.0,2.0,,90.0,68.0,7.1,15.0,0.0472702,0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11388386,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,,54.0,46.0,4.0,2.0,32.0,36.0,14.0,20.0,2.0,5.0,3.0,7.0,5.0,,90.0,70.0,7.1,12.0,0.0129141,2,2.0,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,0.2025,,,,,,,,,,,,,,,,,,,,,
11388386,home,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,,64.0,54.0,11.0,6.0,18.0,23.0,36.0,41.0,3.0,4.0,3.0,4.0,2.0,,90.0,74.0,7.4,10.0,0.0591245,0,,,,,,,,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
11388386,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,,67.0,62.0,8.0,4.0,29.0,33.0,33.0,36.0,1.0,,6.0,7.0,11.0,,90.0,91.0,7.6,11.0,0.0842961,0,2.0,,2.0,4.0,,2.0,,,1.0,,,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
11388386,home,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,10,10,False,,82.0,71.0,14.0,6.0,21.0,23.0,50.0,61.0,,,6.0,7.0,7.0,,90.0,103.0,7.2,18.0,0.0858029,3,2.0,,1.0,1.0,1.0,3.0,,1.0,,,0.078,1.0,6.0,3.0,,,,1.0,1.0,1.0,0.1283,,,,,,,,,,,
11388386,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,,53.0,49.0,7.0,4.0,17.0,17.0,34.0,45.0,2.0,,2.0,1.0,5.0,,90.0,66.0,7.7,11.0,0.2816,1,9.0,2.0,,1.0,,,,1.0,,,0.0159,,,,,,4.0,,,,,1.0,,,,,,,,,,
11388386,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,M,30,30,False,,21.0,17.0,1.0,,,,18.0,26.0,,,4.0,4.0,,,62.0,38.0,6.3,11.0,0.0507219,2,5.0,1.0,1.0,,,2.0,1.0,1.0,,,0.5532,,4.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,
11388386,home,Excelsior,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,23,23,False,,44.0,37.0,2.0,1.0,9.0,10.0,28.0,34.0,2.0,,3.0,4.0,5.0,,90.0,54.0,9.8,9.0,0.989144,3,,,1.0,1.0,1.0,1.0,,1.0,,,0.1277,,2.0,2.0,1.0,1.0,7.0,,1.0,1.0,0.0203,3.0,1.0,3.0,,,,,,,,
11388386,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,M,7,7,False,,24.0,21.0,2.0,,6.0,7.0,16.0,20.0,,1.0,4.0,5.0,1.0,,85.0,41.0,7.3,10.0,0.140014,3,3.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,0.4846,1.0,3.0,2.0,,,1.0,1.0,1.0,2.0,0.9347,1.0,,,,,,,,,,
