match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyConceded,stat_keyPass,stat_goals,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot,player_sofascoreId
10388518,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,23.0,13.0,21.0,11.0,2.0,3.0,11.0,20.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,90.0,29.0,6.6,10.0,0.0,0.0,0.0185285,0,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,48.0,35.0,9.0,6.0,23.0,27.0,12.0,21.0,,,7.0,,,,,90.0,61.0,6.6,16.0,0.0,0.0,0.00953745,0,,,,3.0,6.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,50.0,35.0,15.0,8.0,24.0,30.0,11.0,20.0,8.0,10.0,10.0,,,,,90.0,67.0,7.3,15.0,0.2183,0.0,0.0128522,1,,,,4.0,6.0,,,6.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,40.0,31.0,7.0,4.0,22.0,23.0,10.0,19.0,2.0,6.0,8.0,,,,,89.0,56.0,6.7,10.0,0.0218,0.0,0.0668083,1,,,,5.0,8.0,3.0,,6.0,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,18.0,12.0,3.0,2.0,3.0,5.0,9.0,16.0,1.0,4.0,4.0,,,,,90.0,42.0,6.9,17.0,0.0,0.0,0.02844,0,,,,1.0,1.0,,,2.0,,,3.0,,,,,,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,34.0,27.0,3.0,1.0,9.0,10.0,18.0,25.0,3.0,10.0,6.0,,,,,90.0,56.0,7.4,11.0,0.4181,0.1927,0.180497,3,,,,,3.0,2.0,,2.0,,,3.0,2.0,,,1.0,1.0,3.0,1.0,,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,6,6,False,50.0,34.0,6.0,2.0,14.0,19.0,21.0,33.0,5.0,9.0,12.0,,,,,90.0,74.0,6.9,25.0,0.0,0.0,0.0951498,0,,,,1.0,8.0,2.0,2.0,4.0,,2.0,2.0,1.0,3.0,1.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,,2.0,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,27.0,19.0,4.0,2.0,8.0,11.0,13.0,21.0,1.0,5.0,6.0,,,,,90.0,61.0,7.0,18.0,0.023,0.2284,0.0499297,1,,,,3.0,6.0,1.0,1.0,3.0,,,2.0,,1.0,,,,,5.0,2.0,4.0,2.0,,,1.0,,,1.0,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,28.0,22.0,1.0,1.0,6.0,6.0,16.0,23.0,4.0,8.0,5.0,,,,,80.0,43.0,9.0,12.0,0.5065,1.6952,0.333588,2,,,,2.0,5.0,1.0,,1.0,,,4.0,2.0,2.0,2.0,,,,1.0,,2.0,1.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,
10388518,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,22.0,11.0,2.0,1.0,6.0,6.0,5.0,17.0,3.0,7.0,3.0,,,,,89.0,54.0,7.2,26.0,0.5431,1.5338,0.252801,4,,,,4.0,16.0,2.0,6.0,,,,4.0,1.0,7.0,4.0,,2.0,,1.0,,,,,,2.0,,,2.0,1.0,True,4.0,,,,,,,
10388518,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,26.0,11.0,1.0,1.0,2.0,3.0,9.0,23.0,10.0,11.0,6.0,,,,,70.0,46.0,7.2,27.0,0.7158,0.0,0.0336884,3,,,,5.0,8.0,,3.0,,,,7.0,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,
10388518,home,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,True,7.0,7.0,,,3.0,3.0,4.0,4.0,1.0,1.0,1.0,,,,,20.0,12.0,6.5,2.0,0.0,0.0,0.00349798,0,,,,,2.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388518,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,6.0,3.0,,,,1.0,3.0,5.0,1.0,2.0,1.0,,,,,10.0,10.0,6.4,5.0,0.0,0.0,0.403983,0,,,,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
