match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_aerialLost,stat_goals,stat_wasFouled,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_penaltyWon
11067315,home,Flamengo,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,False,34.0,30.0,7.0,4.0,26.0,26.0,4.0,8.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,90.0,44.0,6.2,4.0,0.0,0.0,0.00444947,0,-0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,83.0,73.0,9.0,8.0,34.0,38.0,40.0,48.0,2.0,5.0,,,,,,,,90.0,93.0,7.3,13.0,0.0,0.0,0.25663,0,,fabriciobruno96,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,80.0,74.0,12.0,8.0,38.0,39.0,36.0,41.0,,7.0,,,,,,,,90.0,85.0,6.5,7.0,0.1326,0.0991,0.0311628,2,,davidluiz23,,,,2.0,2.0,2.0,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11067315,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,95.0,86.0,4.0,3.0,32.0,34.0,55.0,63.0,,7.0,,,,,,,,90.0,115.0,8.8,10.0,0.6906,1.2514,0.184474,3,,leopereira4,,2.0,1.0,2.0,3.0,8.0,1.0,1.0,,,2.0,2.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,
11067315,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,M,43,43,False,35.0,33.0,,,7.0,8.0,27.0,30.0,,2.0,,,,,,,,60.0,50.0,6.7,9.0,0.0305,0.0833,0.12507,1,,WesleyFranca03,,3.0,1.0,1.0,7.0,4.0,3.0,1.0,1.0,,1.0,,4.0,3.0,,,1.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,
11067315,home,Flamengo,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,180,11964,M,18342,EUR,548640000,M,32,32,False,58.0,52.0,4.0,3.0,12.0,13.0,40.0,47.0,1.0,4.0,,,,,,,,81.0,68.0,6.2,10.0,0.3479,0.0,0.109979,2,,kingarturo23,,2.0,,1.0,7.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,3.0,,,,,,1.0,1.0,1.0,,,
11067315,home,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,False,69.0,63.0,4.0,2.0,28.0,29.0,35.0,41.0,,5.0,,,,,,,,81.0,85.0,6.5,11.0,0.0,0.0,0.0287678,0,,,,1.0,,1.0,8.0,4.0,1.0,,,1.0,2.0,1.0,3.0,1.0,,,2.0,,,4.0,1.0,,1.0,1.0,,,1.0,,,,,
11067315,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,M,6,6,False,8.0,7.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,,,,,,,,45.0,16.0,6.4,4.0,0.0487,0.024,0.00098873,1,,AyrtonLucas,,1.0,,,3.0,2.0,1.0,,,,1.0,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,
11067315,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,False,49.0,43.0,3.0,2.0,10.0,10.0,33.0,40.0,,,,,,,,,,90.0,59.0,6.2,8.0,0.8868,1.1722,0.0886051,5,,Gabigol,,1.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,2.0,3.0,1.0,1.0,,,1.0,,,,3.0,,True,,
11067315,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,False,29.0,21.0,,,5.0,6.0,16.0,29.0,,2.0,,,,,,,,73.0,58.0,7.0,21.0,0.1819,0.2475,0.0400406,4,,Evertons,,6.0,,1.0,5.0,7.0,9.0,5.0,,,,,,1.0,Everton,,,1.0,2.0,,,,1.0,2.0,,1.0,1.0,,,,1.0,
11067315,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,False,12.0,8.0,,,1.0,2.0,7.0,11.0,,2.0,,,,,,,,90.0,22.0,6.4,8.0,0.7433,0.6657,0.0224528,3,,pedroguilherme,,1.0,,,4.0,1.0,,,,,1.0,1.0,,,,,,,2.0,1.0,2.0,,,1.0,,,2.0,1.0,,,1.0,
11067315,home,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,True,40.0,34.0,1.0,1.0,3.0,3.0,32.0,40.0,,4.0,,,,,,,,45.0,56.0,8.7,13.0,0.0,0.0,1.40023,0,,evertonri,1.0,3.0,1.0,,5.0,3.0,2.0,1.0,5.0,,,,2.0,6.0,,,,,,1.0,,,2.0,,,,2.0,,,,,
11067315,home,Flamengo,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,31,31,True,18.0,16.0,,,3.0,3.0,13.0,16.0,,2.0,,,,,,,,30.0,26.0,6.6,4.0,0.0678,0.0867,0.0321556,2,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,
11067315,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,True,9.0,5.0,,,,2.0,5.0,10.0,,2.0,,,,,,,,17.0,15.0,6.8,7.0,0.0,0.0,0.00334837,0,,B.henrique,,3.0,,,,3.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,15.0,14.0,,,2.0,2.0,12.0,13.0,,1.0,,,,,,,,9.0,18.0,7.3,1.0,0.0,0.0,0.391747,0,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,
11067315,home,Flamengo,Matheus França,matheus-franca,Matheus França,F,9,184,3705,M,1116593,EUR,1080777600,F,42,42,True,8.0,6.0,1.0,1.0,1.0,1.0,5.0,9.0,,2.0,,,,,,,,9.0,15.0,6.4,5.0,0.2095,0.0,0.0264826,1,,,,2.0,,,1.0,2.0,2.0,1.0,,,,,,1.0,Matheus França,,,1.0,,,,,1.0,,,,,1.0,,,,
11067315,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,erick05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,gerson_santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,31.0,12.0,27.0,9.0,5.0,6.0,7.0,25.0,,11.0,,1.0,8.0,,11.0,,,90.0,46.0,8.6,20.0,0.0,0.0,0.00113647,0,1.6299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067315,away,Botafogo,Rafael,rafael,Rafael,D,,172,477,M,39623,EUR,647481600,D,2,2,False,9.0,8.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,5.0,,,,,,,,51.0,28.0,6.1,4.0,0.0,0.0,0.101712,0,,,,1.0,,,3.0,6.0,1.0,1.0,,,4.0,2.0,1.0,1.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,
11067315,away,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,14.0,6.0,4.0,,5.0,10.0,1.0,4.0,12.0,5.0,,,,,,,,90.0,30.0,6.7,8.0,0.0,0.0,0.00030477,0,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
11067315,away,Botafogo,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,14.0,10.0,2.0,1.0,8.0,10.0,2.0,4.0,5.0,2.0,,,,,,,,90.0,23.0,6.6,4.0,0.0,0.0,0.00063654,0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067315,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,29.0,24.0,3.0,,10.0,11.0,14.0,20.0,4.0,4.0,,,,,,,,90.0,47.0,6.3,9.0,0.0,0.0,0.00366503,0,,,,2.0,,1.0,2.0,4.0,2.0,1.0,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,True,,
