match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,captain,stat_dispossessed,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyConceded,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_penaltyWon
10389806,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,False,10.0,9.0,,,3.0,3.0,6.0,8.0,1.0,,,,75.0,29.0,6.4,8.0,0.0406,0.0,0.0715934,1,,1.0,,,4.0,4.0,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,,,1.0,3.0,2.0,,,1.0,,,1.0,,,,,
10389806,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,True,10.0,9.0,1.0,,2.0,3.0,7.0,7.0,2.0,,,,28.0,16.0,6.8,1.0,0.1289,0.0315,0.00451244,2,,,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,
10389806,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,28,28,True,9.0,6.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,,,,15.0,16.0,6.6,5.0,0.0,0.0,0.00199429,0,,,,,1.0,3.0,,,,,,,,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,
10389806,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,29,29,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,,,,15.0,5.0,6.7,2.0,0.0,0.0,0.0105599,0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10389806,home,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,6.0,5.0,,,1.0,1.0,4.0,7.0,2.0,,,,15.0,10.0,6.7,3.0,0.0,0.0,0.010337,0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389806,home,Stade Brestois,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,37,37,True,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,,,,,9.0,7.0,6.6,2.0,0.0,0.0,0.00771365,0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10389806,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,,
10389806,home,Stade Brestois,Alberth Elis,alberth-elis,A. Elis,M,9,183,603,M,796403,EUR,824083200,F,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,False,30.0,17.0,19.0,6.0,13.0,15.0,4.0,15.0,13.0,2.0,1.0,4.0,90.0,41.0,7.0,13.0,0.0,0.0,0.00512579,0,0.1789,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,
10389806,away,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,28.0,23.0,3.0,,13.0,15.0,10.0,16.0,4.0,,,,86.0,52.0,6.7,10.0,0.225,0.0,0.00716552,3,,3.0,,4.0,5.0,9.0,1.0,2.0,1.0,5.0,1.0,,,,4.0,,,1.0,,4.0,,,,True,,,,1.0,1.0,,hamarintos27,,
10389806,away,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,45.0,42.0,4.0,2.0,32.0,32.0,10.0,13.0,3.0,,,,90.0,52.0,6.6,3.0,0.0,0.0,0.00400128,0,,,,1.0,2.0,3.0,1.0,,1.0,1.0,,,,,2.0,,,3.0,,1.0,,,,,,,,,,,,,
10389806,away,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,False,50.0,44.0,3.0,1.0,32.0,33.0,12.0,17.0,2.0,,,,90.0,61.0,6.9,7.0,0.0,0.0,0.00499455,0,,,,2.0,2.0,6.0,,,,,,,,,4.0,1.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,
10389806,away,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,18,18,False,34.0,29.0,,,19.0,20.0,10.0,14.0,2.0,,,,79.0,42.0,6.6,6.0,0.0,0.0,0.00434565,0,,,,,,2.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,
10389806,away,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,40.0,30.0,2.0,2.0,16.0,17.0,15.0,26.0,7.0,,,,89.0,51.0,7.9,12.0,1.0033,1.4078,0.138933,3,,3.0,1.0,2.0,9.0,1.0,5.0,1.0,2.0,,2.0,2.0,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,2.0,,,
10389806,away,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,41.0,32.0,5.0,1.0,15.0,18.0,17.0,23.0,14.0,,,,90.0,55.0,6.6,13.0,0.0,0.0,0.0108694,0,,,,3.0,7.0,5.0,,,1.0,,3.0,,,,3.0,,,,2.0,,2.0,2.0,,,1.0,,,,,,,,
10389806,away,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,False,32.0,24.0,2.0,1.0,10.0,11.0,16.0,23.0,9.0,,,,90.0,49.0,7.7,13.0,0.0965,0.0,0.366674,2,,2.0,2.0,1.0,5.0,4.0,,1.0,,2.0,3.0,2.0,,,,1.0,1.0,,,2.0,3.0,1.0,,,1.0,,,1.0,,,lovromajer,,1.0
10389806,away,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,10,10,False,14.0,11.0,,,6.0,7.0,5.0,7.0,5.0,,,,86.0,32.0,7.4,8.0,0.0,0.0,0.0104507,0,,,,,3.0,13.0,1.0,,,2.0,,1.0,,,1.0,9.0,7.0,,,,3.0,3.0,,,,,,,,,Dokss,,
10389806,away,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,F,17,17,False,23.0,14.0,1.0,,5.0,7.0,9.0,16.0,1.0,,,,87.0,35.0,6.5,15.0,0.284,0.03,0.0161426,1,,,,7.0,10.0,3.0,1.0,,,,1.0,1.0,,,1.0,,,,,,5.0,2.0,1.0,,1.0,,2.0,,,,karltokoekambi,,
10389806,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,29.0,18.0,2.0,,5.0,7.0,13.0,22.0,4.0,,,,90.0,46.0,6.6,17.0,0.263,0.0,0.19744,3,,,,,7.0,8.0,,2.0,1.0,2.0,2.0,1.0,,,3.0,5.0,2.0,,,1.0,1.0,1.0,,,2.0,,,1.0,,,amine_gouiri,,
10389806,away,Stade Rennais,Birger Meling,birger-meling,B. Meling,D,24,172,241,M,606530,EUR,787622400,D,25,25,True,2.0,2.0,,,,,2.0,2.0,,,,,11.0,3.0,6.5,,0.0,0.0,0.00146207,0,,,,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,4.0,3.0,1.0,,2.0,3.0,1.0,1.0,1.0,,,,10.0,5.0,6.5,1.0,0.0,0.0,0.00023978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,9.0,5.0,6.5,2.0,0.0,0.0,0.0253447,0,,,,,2.0,1.0,1.0,,1.0,,1.0,,Désiré Doué,,,1.0,1.0,,,,,,,,,,,,,,DD14,,
10389806,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,10.0,1.0,6.5,,0.0,0.0,0.00036321,0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,True,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,l.ugochukwu8,,
10389806,away,Stade Rennais,Elias Damergy,damergy-elias,E. Damergy,G,,187,190,M,991829,EUR,1034812800,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389806,away,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
