match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,captain,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches
11077468,home,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,27.0,20.0,11.0,5.0,20.0,22.0,5.0,1.0,8.0,1.0,1.0,3.0,2.0,2.0,90.0,40.0,7.3,7.0,0.0,0.0,9.812e-05,0,0.4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,33,33,False,50.0,45.0,1.0,,36.0,39.0,11.0,3.0,7.0,,,,,,90.0,80.0,7.9,10.0,0.0,0.0,0.00653697,0,,,,9.0,1.0,2.0,5.0,10.0,1.0,2.0,2.0,5.0,7.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11077468,home,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,80.0,65.0,9.0,2.0,54.0,63.0,17.0,5.0,12.0,,,,,,90.0,97.0,8.1,17.0,0.0,0.0,0.0146777,0,,,,11.0,1.0,2.0,1.0,5.0,,,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,
11077468,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,False,47.0,42.0,5.0,3.0,27.0,31.0,16.0,1.0,5.0,,,,,,90.0,64.0,6.9,6.0,0.0,0.0,0.00996764,0,,,,15.0,,,5.0,7.0,5.0,,,1.0,6.0,4.0,,1.0,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,M,24,24,False,43.0,32.0,3.0,1.0,16.0,21.0,29.0,,10.0,,,,,,90.0,79.0,7.3,24.0,0.0282,0.0,0.0220038,1,,,,16.0,1.0,3.0,4.0,12.0,,1.0,,,2.0,,2.0,2.0,,,7.0,7.0,5.0,1.0,1.0,,,,,,,,,
11077468,home,Chelsea,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169,44268,M,nglkante,234148,EUR,670204800,M,7,7,False,26.0,24.0,1.0,1.0,8.0,9.0,18.0,1.0,8.0,,,,,,70.0,42.0,7.8,8.0,0.0,0.0,0.187813,0,,,,16.0,1.0,,3.0,5.0,,1.0,,1.0,3.0,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,,3.0,True,2.0,,,,,,,
11077468,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,89.0,76.0,14.0,9.0,44.0,47.0,42.0,,12.0,,,,,,90.0,100.0,7.4,14.0,0.0324,0.0,0.0187313,1,,,,32.0,,,,5.0,,,,,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,
11077468,home,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,60.0,51.0,3.0,1.0,29.0,31.0,30.0,,3.0,,,,,,90.0,77.0,6.0,15.0,0.8222,0.0,0.0256233,2,,,,22.0,,,5.0,4.0,3.0,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,,,,
11077468,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,M,21,21,False,31.0,28.0,2.0,1.0,17.0,19.0,13.0,,2.0,,,,,,78.0,40.0,7.2,6.0,0.0,0.0,0.580187,0,,,,12.0,1.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,,,1.0,,,,3.0,,1.0,,,,1.0,,,
11077468,home,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,26.0,20.0,1.0,1.0,4.0,6.0,21.0,2.0,5.0,,,,,,90.0,48.0,6.4,14.0,1.0134,1.0272,0.0890089,4,,,,16.0,2.0,1.0,5.0,3.0,1.0,1.0,,,1.0,1.0,4.0,1.0,2.0,,1.0,1.0,,2.0,2.0,,,2.0,2.0,2.0,,,,
11077468,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,11,11,False,21.0,14.0,3.0,2.0,4.0,5.0,16.0,,3.0,,,,,,85.0,41.0,7.2,10.0,0.2712,0.0,0.017453,4,,,,10.0,2.0,,4.0,10.0,,1.0,,,,,,5.0,1.0,,,6.0,5.0,2.0,,,,,,,,2.0,,
11077468,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,True,16.0,14.0,,,6.0,7.0,9.0,1.0,,,,,,,20.0,19.0,6.6,2.0,0.0,0.0,0.00624271,0,,,,8.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,15,15,True,3.0,3.0,,,,,5.0,,1.0,,,,,,12.0,11.0,6.7,5.0,0.0,0.0,0.00930308,0,,,,3.0,,,1.0,1.0,,1.0,,,,,2.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,
11077468,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,,1.0,,,,,,11.0,5.0,6.7,,0.0,0.0,0.0008043,0,,,,2.0,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,
11077468,home,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077468,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
