match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalOffside,stat_keyPass,stat_wonContest,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10434008,home,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,32,32,False,30.0,19.0,17.0,6.0,13.0,15.0,6.0,15.0,1.0,11.0,5.0,6.0,90.0,44.0,7.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178.0,23,M,904112,EUR,928454400,D,88,88,False,36.0,24.0,6.0,2.0,12.0,19.0,13.0,18.0,2.0,10.0,,,75.0,61.0,7.1,15.0,2,1.0,1.0,5.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,56.0,45.0,7.0,3.0,31.0,37.0,14.0,19.0,4.0,10.0,,,90.0,63.0,6.3,11.0,0,,,3.0,3.0,,,,,,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,58.0,50.0,7.0,3.0,32.0,34.0,18.0,24.0,3.0,7.0,,,90.0,63.0,6.3,8.0,0,,,4.0,1.0,1.0,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,D,5,5,False,26.0,20.0,2.0,1.0,7.0,9.0,13.0,20.0,,3.0,,,90.0,50.0,6.5,13.0,0,3.0,,2.0,3.0,1.0,,2.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186.0,193,M,982317,EUR,974246400,M,14,14,False,40.0,39.0,2.0,2.0,15.0,16.0,24.0,24.0,2.0,5.0,,,90.0,60.0,7.7,6.0,1,,,7.0,11.0,3.0,,3.0,,1.0,,6.0,5.0,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,48,48,False,39.0,29.0,4.0,1.0,9.0,11.0,21.0,31.0,1.0,5.0,,,89.0,54.0,6.7,15.0,1,3.0,1.0,8.0,4.0,2.0,1.0,,1.0,,1.0,2.0,,2.0,4.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175.0,405,M,850770,EUR,865036800,M,7,7,False,16.0,11.0,,,3.0,3.0,8.0,16.0,,3.0,,,52.0,26.0,6.6,9.0,1,3.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173.0,472,M,252121,EUR,785116800,M,19,19,False,20.0,16.0,,,4.0,4.0,12.0,17.0,1.0,2.0,,,52.0,30.0,6.7,8.0,0,1.0,,3.0,4.0,1.0,2.0,2.0,,,,1.0,,1.0,1.0,,,,1.0,2.0,,,,,,,True,,,,,,,,
10434008,home,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174.0,320,M,202032,EUR,777600000,M,54,54,False,39.0,29.0,,,11.0,14.0,18.0,29.0,,6.0,,,75.0,64.0,7.0,20.0,1,4.0,,7.0,13.0,3.0,1.0,6.0,1.0,,1.0,6.0,4.0,1.0,1.0,1.0,1.0,,,5.0,,,3.0,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,238394,EUR,771552000,F,22,22,False,17.0,14.0,1.0,1.0,4.0,4.0,10.0,13.0,,1.0,,,90.0,32.0,8.6,7.0,2,,,4.0,7.0,1.0,,2.0,,2.0,,1.0,1.0,2.0,,3.0,2.0,3.0,1.0,2.0,2.0,,4.0,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,M,4,4,True,13.0,6.0,7.0,1.0,3.0,7.0,3.0,6.0,2.0,3.0,,,38.0,22.0,6.6,7.0,0,,,1.0,5.0,,,,,,1.0,3.0,2.0,2.0,1.0,,1.0,,,,,,,,Atakan Cankaya,,,,,,,,,,
10434008,home,MKE Ankaragücü,Milson,milson,Milson,M,77,170.0,4189,M,939721,EUR,939686400,F,70,70,True,13.0,8.0,,,3.0,5.0,5.0,9.0,,2.0,,,38.0,28.0,6.5,13.0,1,1.0,,7.0,4.0,,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,D,17,17,True,4.0,2.0,1.0,,,,2.0,4.0,1.0,1.0,,,15.0,9.0,6.5,3.0,0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,
10434008,home,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177.0,78,M,985366,EUR,983404800,M,16,16,True,6.0,6.0,1.0,1.0,,,6.0,6.0,1.0,,,,15.0,14.0,6.4,3.0,0,,,4.0,4.0,,2.0,,,,,,,2.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182.0,94,M,39847,EUR,629164800,D,33,33,True,3.0,2.0,,,,,3.0,5.0,,,,,13.0,9.0,6.4,4.0,0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,
10434008,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,130,M,182385,EUR,724809600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Gökhan Töre,gokhan-tore,G. Töre,M,,176.0,85,M,88125,EUR,695865600,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185.0,60,M,806520,EUR,791251200,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,home,MKE Ankaragücü,Sitki Ferdi Imdat,imdat-sitki-ferdi,S. F. Imdat,F,,,6,M,1015655,EUR,1002240000,F,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192.0,35,M,999485,EUR,802483200,G,59,59,False,20.0,15.0,11.0,7.0,9.0,12.0,6.0,8.0,1.0,7.0,3.0,3.0,90.0,30.0,6.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
10434008,away,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,21,180.0,24,M,851095,EUR,908236800,D,21,21,False,29.0,21.0,3.0,1.0,11.0,17.0,11.0,15.0,,9.0,,,90.0,53.0,6.1,14.0,1,3.0,1.0,4.0,4.0,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,
10434008,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185.0,54,M,881213,EUR,907027200,D,23,23,False,39.0,31.0,8.0,4.0,19.0,23.0,12.0,16.0,2.0,4.0,,,90.0,56.0,6.6,9.0,1,,,5.0,4.0,1.0,,1.0,,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
10434008,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188.0,48,M,840639,EUR,896572800,D,4,4,False,40.0,27.0,14.0,5.0,17.0,19.0,10.0,21.0,5.0,3.0,,,90.0,48.0,6.4,14.0,0,,,3.0,4.0,1.0,,,,,1.0,,,,1.0,1.0,4.0,,2.0,,,,1.0,,,,True,,1.0,,,,,,
10434008,away,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,False,40.0,31.0,3.0,1.0,12.0,15.0,21.0,27.0,1.0,7.0,,,86.0,59.0,6.3,11.0,0,2.0,2.0,4.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,12,175.0,115,M,994029,EUR,937872000,M,12,12,False,40.0,33.0,3.0,3.0,19.0,21.0,14.0,19.0,1.0,6.0,,,90.0,60.0,5.9,13.0,0,,,12.0,8.0,3.0,4.0,1.0,,,,5.0,3.0,2.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,
