match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,captain,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_totalOffside,stat_penaltyConceded
11451108,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,13.0,11.0,5.0,3.0,8.0,9.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,90.0,18.0,6.2,2.0,0.0,0.0,0.00036763,0,-0.8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,D,17,17,False,47.0,43.0,2.0,1.0,13.0,14.0,32.0,38.0,3.0,6.0,,,,79.0,70.0,6.8,10.0,0.119,0.0,0.116448,2,,5.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,65.0,59.0,5.0,5.0,35.0,37.0,24.0,28.0,1.0,4.0,,,,90.0,75.0,7.2,6.0,0.0,0.0,0.0169782,0,,,,1.0,3.0,2.0,8.0,,,,3.0,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,
11451108,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,78.0,67.0,4.0,1.0,35.0,41.0,32.0,38.0,4.0,7.0,,,,90.0,91.0,7.0,14.0,0.048,0.0,0.0185728,1,,1.0,,,4.0,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
11451108,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,False,44.0,36.0,5.0,2.0,15.0,15.0,24.0,39.0,,5.0,,,,90.0,78.0,6.4,19.0,0.0207,0.0,0.113092,1,,10.0,3.0,5.0,2.0,9.0,4.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
11451108,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,25.0,20.0,1.0,,3.0,4.0,17.0,21.0,,5.0,,,,45.0,31.0,7.0,5.0,0.0215,0.0,0.019906,1,,,,1.0,,2.0,4.0,,1.0,,,,1.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,
11451108,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,64.0,58.0,6.0,4.0,22.0,22.0,36.0,42.0,1.0,,,,,45.0,68.0,6.6,6.0,0.0224,0.0,0.039796,1,,,,,,2.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,False,50.0,43.0,3.0,3.0,13.0,14.0,31.0,37.0,1.0,3.0,,,,59.0,58.0,7.2,8.0,0.0118,0.0836,0.0971995,1,,1.0,1.0,,,4.0,3.0,,,,,,2.0,3.0,2.0,,,1.0,4.0,,,,,1.0,,,,,,,,
11451108,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,M,7,7,False,17.0,9.0,1.0,,2.0,2.0,7.0,16.0,,,,,,45.0,28.0,6.4,12.0,0.1854,0.0,0.0125803,3,,1.0,,1.0,,5.0,2.0,,2.0,1.0,,,,5.0,2.0,,,,1.0,,,,,,True,,,,,,,
11451108,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,F,21,21,False,38.0,31.0,1.0,1.0,2.0,4.0,32.0,41.0,,1.0,,,,90.0,61.0,6.9,18.0,0.1533,0.0,0.282618,4,,7.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,3.0,,2.0,3.0,3.0,,3.0,3.0,,1.0,1.0,,,,,,,,,,,,
11451108,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,False,21.0,21.0,1.0,1.0,4.0,4.0,17.0,17.0,,3.0,,,,90.0,36.0,6.5,7.0,0.0365,0.0,0.0284758,2,,,,3.0,1.0,9.0,4.0,,1.0,1.0,,2.0,,7.0,2.0,,,1.0,2.0,,,,,,,,,,,,,
11451108,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,True,36.0,29.0,2.0,1.0,9.0,10.0,21.0,32.0,1.0,4.0,,,,45.0,51.0,7.1,12.0,0.0,0.0,0.0185982,0,,6.0,1.0,,2.0,,3.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,37.0,34.0,3.0,1.0,10.0,10.0,25.0,29.0,,5.0,,,,45.0,46.0,7.0,4.0,0.0771,0.0,0.016026,2,,2.0,1.0,,,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
11451108,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,True,7.0,4.0,,,1.0,1.0,3.0,6.0,,3.0,,,,45.0,13.0,6.7,5.0,0.0,0.0,0.00181864,0,,,,4.0,1.0,5.0,3.0,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,
11451108,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,True,28.0,24.0,1.0,,3.0,3.0,21.0,27.0,,3.0,,,,31.0,35.0,7.1,8.0,0.7884,0.9442,0.0197807,1,,2.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,
11451108,home,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,8.0,7.0,,,2.0,2.0,6.0,8.0,,1.0,,,,11.0,16.0,6.8,4.0,0.0,0.0,0.0201555,0,,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
11451108,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,home,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,,,,,
11451108,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Florin Niță,florin-nita,F. Niță,G,,185,1579,M,83551,EUR,552268800,G,33,33,False,28.0,13.0,24.0,9.0,6.0,7.0,7.0,21.0,1.0,13.0,1.0,,,90.0,38.0,7.0,16.0,0.0,0.0,0.00202644,0,0.0278,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,4.0,1.0,1.0,,,
11451108,away,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,11,11,False,38.0,25.0,3.0,,12.0,15.0,13.0,23.0,1.0,4.0,,,,90.0,68.0,7.8,19.0,0.02,0.0851,0.0679238,1,,,,2.0,4.0,5.0,13.0,2.0,,,3.0,4.0,2.0,1.0,1.0,7.0,6.0,1.0,,1.0,,,,1.0,,,,,,1.0,,
11451108,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,22.0,19.0,4.0,1.0,16.0,16.0,3.0,6.0,4.0,2.0,,,,90.0,31.0,6.5,3.0,0.0,0.0,0.00078328,0,,,,2.0,,4.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
11451108,away,Gaziantep FK,Nicolas N'Koulou,nicolas-nkoulou,N. N'Koulou,D,3,184,462,M,38533,EUR,638496000,D,63,63,False,26.0,15.0,6.0,,15.0,23.0,,3.0,7.0,8.0,,,,90.0,40.0,7.0,11.0,0.0,0.0,0.00014624,0,,,,1.0,3.0,1.0,4.0,,,,1.0,,,,,1.0,,,,,3.0,,,,,,,,,,,
11451108,away,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,175,M,106661,EUR,596937600,D,3,3,False,25.0,17.0,4.0,1.0,10.0,11.0,7.0,14.0,9.0,4.0,,,,90.0,42.0,7.4,8.0,0.0,0.0,0.00356321,0,,,,2.0,5.0,2.0,6.0,,,,2.0,,,,,1.0,1.0,,,,3.0,,,,True,,,,,,1.0,
11451108,away,Gaziantep FK,Júnior Morais,junior-morais,J. Morais,M,12,176,58,M,79056,EUR,522374400,D,13,13,False,20.0,13.0,5.0,1.0,6.0,9.0,7.0,11.0,2.0,7.0,,,,90.0,45.0,6.8,11.0,0.0,0.0,0.00766738,0,,,,1.0,1.0,3.0,4.0,,,,2.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,Júnior,Morais,,,,,,,,,
11451108,away,Gaziantep FK,Max Gradel,max-gradel,M. Gradel,M,,177,1287,M,16590,EUR,565228800,M,10,10,False,20.0,15.0,1.0,1.0,10.0,11.0,5.0,10.0,2.0,4.0,,,,90.0,33.0,6.3,11.0,0.0,0.0,0.00394507,0,,1.0,,2.0,,7.0,3.0,2.0,,,,1.0,,1.0,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,,
11451108,away,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,5,5,False,22.0,18.0,2.0,,10.0,11.0,8.0,11.0,1.0,2.0,,,,90.0,38.0,6.8,6.0,0.0,0.0,0.0250998,0,,,,2.0,,7.0,6.0,3.0,,,,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,,,,,,,,,,,1.0,,
11451108,away,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,8,8,False,15.0,12.0,1.0,,7.0,9.0,5.0,6.0,1.0,,,,,72.0,20.0,7.0,4.0,0.0387,0.4939,0.00188471,1,,,,,,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,
11451108,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,29.0,25.0,2.0,1.0,10.0,11.0,16.0,21.0,,7.0,,,,80.0,41.0,6.9,9.0,0.0157,0.0,0.0640301,1,,3.0,1.0,1.0,1.0,3.0,5.0,1.0,,1.0,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,
11451108,away,Gaziantep FK,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2440,M,841199,EUR,931219200,F,70,70,False,15.0,8.0,,,3.0,3.0,5.0,12.0,2.0,3.0,,,,72.0,40.0,7.1,18.0,0.1544,0.5361,0.0255025,1,,,,6.0,2.0,14.0,7.0,1.0,,,,6.0,,5.0,3.0,,,2.0,4.0,2.0,,,,1.0,,1.0,,,,,,
11451108,away,Gaziantep FK,Janio Bikel,janio-bikel,J. Bikel,M,,175,105,M,581606,EUR,804297600,M,12,12,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,3.0,,,,18.0,9.0,6.5,3.0,0.0,0.0,0.00300519,0,,,,,,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
11451108,away,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175,330,M,98461,EUR,762566400,M,50,50,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,18.0,4.0,6.4,,0.0,0.0,0.00021595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Albian Ajeti,albian-ajeti,A. Ajeti,F,23,183,402,M,282247,EUR,856915200,F,97,97,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,10.0,6.0,5.3,2.0,0.0,0.0,0.00266929,0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0
11451108,away,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177,65,M,940367,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Onurhan Babuscu,babuscu-onurhan,O. Babuscu,M,30,176,45,M,1031187,EUR,1062720000,M,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,61,61,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451108,away,Gaziantep FK,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,17,188,194,M,387050,EUR,827452800,F,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
