match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,confirmed,injury,playerName,reason,rescinded,length
11451108,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11451108,,1.0,2.0,,90,3.0,,1,,,goal,penalty,172722170.0,True,penalty,352676.0,Olivier Ntcham,,,,,,
11451108,,,,,90,,,1,,,varDecision,,20583.0,True,penaltyNotAwarded,140735.0,Zeki Yavru,False,,,,,
11451108,,,,,80,,,11,,,substitution,,122066900.0,False,regular,,,,False,,,,
11451108,,,,,79,,,12,,,card,,120929646.0,False,yellow,83551.0,Florin Niță,,,Florin Niță,Time wasting,False,
11451108,,,,,79,,,12,,,substitution,,122066894.0,True,regular,,,,False,,,,
11451108,,,,,72,,,19,,,substitution,,122066859.0,False,regular,,,,False,,,,
11451108,,,,,72,,,19,,,substitution,,122066858.0,False,injury,,,,True,,,,
11451108,,,,,59,,,32,,,substitution,,122066820.0,True,regular,,,,False,,,,
11451108,,,,,58,,,33,,,card,,120929598.0,False,yellow,226992.0,Furkan Soyalp,,,Furkan Soyalp,Foul,False,
11451108,,,,,56,,,35,,,card,,120929588.0,True,yellow,867727.0,Soner Gönül,,,Soner Gönül,Foul,False,
11451108,,,,,46,,,45,,,substitution,,122066769.0,True,regular,,,,False,,,,
11451108,,,,,46,,,45,,,substitution,,122066768.0,True,regular,,,,False,,,,
11451108,,,,,46,,,45,,,substitution,,122066767.0,True,regular,,,,False,,,,
11451108,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11451108,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,1.0
11451108,,,,,38,,,8,,,card,,120929444.0,True,yellow,269199.0,Moryke Fofana,,,Moryke Fofana,Foul,False,
11451108,,,,,34,,,12,,,card,,120929424.0,False,yellow,841199.0,Denis Drăguş,,,Denis Drăguş,Simulation,False,
11451108,,0.0,2.0,,17,,,29,,,goal,,172718262.0,False,regular,310068.0,Marko Jevtović,,,,,,
11451108,,0.0,1.0,,3,,,43,,,goal,,172717836.0,False,regular,841199.0,Denis Drăguş,,,,,,
