match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,from,player_id,player_name
12504633,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
12504633,,,,,90,0.0,,1,,,injuryTime,2.0,,,,,,,
12504633,,,,,84,,,7,,,substitution,,123422904.0,False,True,regular,,,
12504633,,,,,79,,,12,,,substitution,,123422901.0,False,False,regular,,,
12504633,,,,,79,,,12,,,substitution,,123422900.0,False,False,regular,,,
12504633,,,,,79,,,12,,,substitution,,123422899.0,False,False,regular,,,
12504633,,0.0,3.0,,78,,,13,,,goal,,193236497.0,,False,penalty,penalty,135700.0,Hakan Çalhanoğlu
12504633,,,,,73,,,18,,,substitution,,123422881.0,False,False,regular,,,
12504633,,,,,73,,,18,,,substitution,,123422880.0,False,False,regular,,,
12504633,,,,,71,,,20,,,substitution,,123422879.0,False,True,regular,,,
12504633,,0.0,2.0,,71,,,20,,,goal,,193236230.0,,False,regular,,823984.0,Lautaro Martínez
12504633,,,,,59,,,32,,,substitution,,123422855.0,False,True,regular,,,
12504633,,,,,59,,,32,,,substitution,,123422854.0,False,True,regular,,,
12504633,,0.0,1.0,,53,,,38,,,goal,,193235467.0,,False,regular,,826188.0,Alessandro Bastoni
12504633,,,,,46,,,45,,,substitution,,123422846.0,False,True,regular,,,
12504633,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
12504633,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,
