match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,player_sofascoreId,captain,stat_aerialWon,stat_totalCross,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_lastManTackle
12513732,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,False,15.0,13.0,3.0,1.0,0.0,13.0,14.0,1.0,5.0,1.0,2.0,90.0,20.0,7.1,2.0,4.213e-05,0,0.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513732,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,76.0,71.0,2.0,1.0,0.0,35.0,35.0,41.0,5.0,,,90.0,89.0,7.4,8.0,0.0235712,0,,36.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513732,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,77.0,69.0,3.0,2.0,0.0,40.0,42.0,35.0,5.0,,,90.0,84.0,7.3,8.0,0.0206412,0,,29.0,,8.0,,,,,3.0,,1.0,1.0,,,,,,Notamendi30,True,7.0,,,,,,,,,,,,,,,,,,,,,,
12513732,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,3,3,False,56.0,51.0,1.0,1.0,0.0,16.0,17.0,40.0,2.0,,,79.0,67.0,7.8,8.0,0.472714,1,,35.0,4.0,2.0,,,1.0,,3.0,,,,,1.0,,,,,,,1.0,3.0,2.0,1.0,2.0,0.0459,5.0,,,,,,,,,,,,,,,
12513732,home,Benfica,Leandro Santos,leandro-santos,L. Santos,D,71,184,782,M,1489200,EUR,1127865600,M,71,71,False,61.0,56.0,1.0,1.0,0.0,22.0,24.0,45.0,5.0,,,90.0,86.0,7.1,16.0,0.174179,0,,36.0,7.0,2.0,,,3.0,1.0,,,1.0,1.0,,3.0,2.0,Leandro Santos,,,,,8.0,3.0,1.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,
12513732,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,64.0,58.0,8.0,4.0,0.0,13.0,15.0,51.0,4.0,,,83.0,76.0,7.4,9.0,0.0560216,1,,45.0,1.0,4.0,,,,,,,1.0,4.0,2.0,1.0,1.0,,,,,,2.0,,,,,0.0278,,,,1.0,0.0448,,,,,,,,,,,
12513732,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,64.0,53.0,5.0,1.0,0.0,20.0,21.0,50.0,5.0,,,79.0,80.0,7.6,18.0,0.285469,4,,34.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,orkunkokcu,,,7.0,1.0,,1.0,,1.0215,1.0,1.0,,2.0,1.0821,1.0,1.0,1.0,,,,,,,,
12513732,home,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,M,26,26,False,52.0,49.0,,,0.0,10.0,11.0,52.0,5.0,,,90.0,83.0,8.3,13.0,0.402717,1,,43.0,3.0,6.0,2.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,,,,,,11.0,,,,3.0,0.1331,3.0,4.0,,1.0,0.1055,,,,1.0,,,,,,,
12513732,home,Benfica,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,7,7,False,29.0,26.0,,,0.0,4.0,5.0,25.0,5.0,,,69.0,50.0,7.7,7.0,0.190064,7,,23.0,5.0,7.0,,,7.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,3.0,1.0,1.0968,2.0,1.0,,2.0,0.6129,1.0,2.0,,,1.0,,,,,,
12513732,home,Benfica,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,19,19,False,15.0,11.0,,,0.0,3.0,3.0,12.0,1.0,,,68.0,35.0,7.8,8.0,0.235636,8,,8.0,5.0,3.0,,1.0,3.0,,,,,2.0,1.0,,,,,gallobelotti,,1.0,,1.0,1.0,2.0,,1.5886,4.0,,,5.0,1.5278,2.0,1.0,1.0,,1.0,1.0,,,,,
