match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_penaltyWon,player_firstName,player_lastName,stat_errorLeadToAShot,stat_bigChanceMissed,stat_penaltyFaced,stat_errorLeadToAGoal,stat_penaltyConceded
12117056,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,30.0,21.0,14.0,6.0,0.0,17.0,20.0,4.0,10.0,1.0,1.0,6.0,2.0,2.0,4.0,90.0,38.0,7.2,9.0,0.00054558,0,0.5429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117056,home,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,29.0,18.0,4.0,2.0,0.0,12.0,18.0,7.0,16.0,6.0,2.0,9.0,,,,90.0,73.0,7.5,22.0,0.0863935,0,,5.0,1.0,1.0,2.0,15.0,1.0,9.0,7.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
12117056,home,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,13,13,False,36.0,28.0,2.0,,0.0,20.0,25.0,8.0,11.0,3.0,1.0,6.0,,,,90.0,45.0,6.6,9.0,0.00183637,2,,,,1.0,2.0,4.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,0.0631,,,,,,,,,,,,
12117056,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,49.0,41.0,9.0,4.0,0.0,31.0,34.0,10.0,15.0,4.0,,6.0,,,,90.0,62.0,7.5,9.0,0.00540605,2,,,,4.0,2.0,2.0,,,,,2.0,,,1.0,,,,1.0,,7.0,1.0,0.8215,True,1.0,1.0,,,,,,,,,
12117056,home,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,33.0,27.0,4.0,2.0,0.0,18.0,20.0,9.0,14.0,7.0,,2.0,,,,71.0,58.0,6.2,15.0,0.0022905,0,,1.0,,1.0,1.0,3.0,,5.0,,,,1.0,1.0,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,
12117056,home,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,19.0,19.0,,,0.0,13.0,13.0,6.0,7.0,1.0,,,,,,61.0,36.0,7.2,3.0,0.00288078,0,,1.0,,,2.0,6.0,,1.0,1.0,,4.0,3.0,2.0,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,
12117056,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,21.0,17.0,2.0,1.0,0.0,8.0,10.0,10.0,14.0,9.0,2.0,4.0,,,,86.0,45.0,6.6,15.0,0.077857,2,,3.0,1.0,1.0,,6.0,4.0,1.0,,,1.0,4.0,1.0,3.0,2.0,,1.0,1.0,,,,0.0959,,1.0,,1.0,,,,,,,,
12117056,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,22.0,17.0,2.0,1.0,0.0,9.0,12.0,8.0,10.0,,,5.0,,,,90.0,30.0,7.8,6.0,0.00773233,2,,,,,1.0,4.0,,,,,,2.0,1.0,1.0,1.0,,,,1.0,2.0,,0.1323,,1.0,1.0,,1.0,,,,,,,
12117056,home,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,False,36.0,27.0,2.0,1.0,0.0,13.0,15.0,14.0,22.0,3.0,1.0,3.0,,,,90.0,54.0,7.2,12.0,0.00901441,0,,1.0,,,5.0,14.0,1.0,1.0,1.0,,2.0,6.0,3.0,1.0,2.0,,1.0,,,1.0,,,,,,1.0,,Leo Naldi,,1.0,,,,
12117056,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,22.0,17.0,1.0,,0.0,11.0,14.0,6.0,9.0,4.0,,8.0,,,,61.0,33.0,6.3,10.0,0.00944493,2,,1.0,,1.0,1.0,3.0,,3.0,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.3298,,1.0,,,,,,,1.0,,,
