match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_interceptionWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalOffside,stat_goalAssist
12134246,home,Portland Timbers II,Carver Miller,Carver Miller,carver-miller,C. Miller,G,96,192.0,3,M,1808017,EUR,1088208000,G,96,96,False,32.0,18.0,21.0,7.0,16.0,20.0,2.0,12.0,6.0,4.0,5.0,90.0,40.0,7.0,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,home,Portland Timbers II,Jaden Jones-Riley,Jaden Jones-Riley,jaden-jones-riley,J. Jones-Riley,D,2,175.0,6,M,1492732,EUR,999129600,D,80,80,False,30.0,20.0,3.0,,9.0,14.0,11.0,17.0,2.0,,,90.0,55.0,6.3,15.0,0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12134246,home,Portland Timbers II,Keesean Ferdinand,,keesean-ferdinand,K. Ferdinand,D,,182.0,24,M,1002537,EUR,1061078400,D,40,40,False,39.0,28.0,8.0,1.0,22.0,26.0,6.0,13.0,2.0,,,90.0,47.0,6.8,11.0,2,,2.0,1.0,,,,5.0,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12134246,home,Portland Timbers II,Kaveh Rad,,kaveh-rad,K. Rad,D,,180.0,25,M,1025260,EUR,992390400,D,48,48,False,37.0,28.0,9.0,3.0,24.0,28.0,4.0,9.0,2.0,,,87.0,46.0,6.4,9.0,0,,2.0,2.0,,,,5.0,,1.0,,,2.0,1.0,,,,,,3.0,,,,,,,,,,,
12134246,home,Portland Timbers II,Blake Pope,Blake Pope,blake-pope,B. Pope,D,45,183.0,4,M,1119227,EUR,1050019200,D,45,45,False,33.0,23.0,5.0,,16.0,20.0,7.0,13.0,6.0,,,90.0,63.0,6.6,13.0,0,,3.0,4.0,1.0,,,6.0,3.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,
12134246,home,Portland Timbers II,Mataeo Bunbury,Mataeo Bunbury,mataeo-bunbury,M. Bunbury,F,,180.0,13,M,1144986,EUR,1118620800,M,47,47,False,10.0,8.0,,,4.0,4.0,4.0,7.0,2.0,,,70.0,22.0,6.6,6.0,1,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,
12134246,home,Portland Timbers II,Victor Enriquez,Victor,victor-enriquez,A. Enriquez,M,46,175.0,6,M,1807983,EUR,1145145600,M,46,46,False,36.0,27.0,3.0,1.0,18.0,25.0,10.0,12.0,6.0,,,90.0,60.0,6.3,16.0,1,1.0,9.0,7.0,1.0,3.0,,3.0,4.0,3.0,1.0,,,,,1.0,,,1.0,1.0,,,4.0,,1.0,Enriquez,1.0,,,,
12134246,home,Portland Timbers II,Harvey Neville,,harvey-neville,H. Neville,D,,181.0,138,M,966650,EUR,1025049600,M,68,68,False,27.0,22.0,3.0,,16.0,16.0,8.0,16.0,,,,53.0,34.0,5.7,8.0,0,5.0,4.0,1.0,1.0,,,2.0,,,1.0,,,1.0,,,,,3.0,,,,,,,,2.0,1.0,,,
12134246,home,Portland Timbers II,Joshua Penn,,joshua-penn,J. Penn,F,,178.0,7,M,983889,EUR,975110400,M,70,70,False,15.0,14.0,,,7.0,8.0,8.0,12.0,6.0,,,90.0,36.0,6.8,13.0,1,5.0,8.0,3.0,1.0,4.0,1.0,,1.0,1.0,2.0,,2.0,,,,1.0,,,1.0,,3.0,2.0,,1.0,,1.0,2.0,,,
12134246,home,Portland Timbers II,Kyle Linhares,Kyle Linhares,kyle-linhares,K. Linhares,M,77,172.0,12,M,1823204,EUR,1029542400,F,77,77,False,22.0,18.0,2.0,,8.0,8.0,10.0,14.0,3.0,,,90.0,43.0,7.0,10.0,1,,6.0,10.0,,3.0,3.0,1.0,2.0,5.0,,,4.0,,1.0,1.0,,,,,,2.0,2.0,,2.0,,,,,,
12134246,home,Portland Timbers II,Noah Santos,Noah Santos,noah-santos,N. Santos,M,37,,11,M,1807993,EUR,1168387200,F,37,37,False,13.0,11.0,3.0,3.0,7.0,7.0,4.0,6.0,,,,61.0,27.0,6.7,8.0,2,,5.0,9.0,,3.0,2.0,,2.0,2.0,,,1.0,3.0,1.0,,1.0,,,,,1.0,3.0,1.0,2.0,,,,,,
12134246,home,Portland Timbers II,Max Eisenberg,Max Eisenberg,max-eisenberg,M. Eisenberg,F,,,1,,1823205,EUR,1181606400,F,84,84,True,7.0,2.0,,,1.0,2.0,2.0,7.0,2.0,,,29.0,17.0,6.3,12.0,0,2.0,9.0,3.0,2.0,4.0,,,2.0,,,,2.0,1.0,,,,,,,,,1.0,,2.0,,1.0,,,,
12134246,home,Portland Timbers II,Braxton Taghvai-Najib,Braxton Taghvai-Najib,braxton-taghvai-najib,B. Taghvai-Najib,M,38,,7,M,1036383,EUR,1040601600,M,38,38,True,16.0,12.0,1.0,1.0,8.0,8.0,4.0,9.0,1.0,,,20.0,21.0,6.4,6.0,1,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
12134246,home,Portland Timbers II,Daniel Nunez,Daniel Nunez,daniel-nunez,D. Nunez,M,63,,49,M,1825507,EUR,1228348800,M,65,65,True,3.0,2.0,1.0,1.0,,,2.0,3.0,1.0,,,9.0,5.0,6.7,2.0,0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,
12134246,home,Portland Timbers II,Maximilian Deisenhofer,Maximilian Deisenhofer,maximilian-deisenhofer,M. Deisenhofer,G,,,1,,1807999,EUR,1211846400,G,97,97,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,home,Portland Timbers II,Alexis Manzo,Alexis Manzo,alexis-manzo,A. Manzo,D,35,,0,M,1808022,EUR,1139529600,D,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,home,Portland Timbers II,Sawyer Jura,Sawyer Jura,sawyer-jura,S. Jura,D,51,,15,M,1469019,EUR,1141862400,D,51,51,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,home,Portland Timbers II,Christian Mendoza,Christian Mendoza,christian-mendoza,C. Mendoza,M,,,1,,1823202,EUR,1166832000,M,87,87,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,away,El Farolito,Johan Lizarralde,Johan Lizarralde,johan-lizarralde,J. Lizarralde,G,1,184.0,3,M,1479721,EUR,794620800,G,1,1,False,19.0,11.0,15.0,7.0,8.0,8.0,3.0,11.0,4.0,1.0,2.0,90.0,24.0,6.3,8.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12134246,away,El Farolito,Sebastián Yabur,,sebastian-yabur,S. Yabur,M,24,180.0,3,M,933215,EUR,920592000,D,24,24,False,45.0,34.0,9.0,3.0,14.0,15.0,21.0,33.0,7.0,,,90.0,77.0,8.2,18.0,1,3.0,5.0,10.0,1.0,1.0,1.0,2.0,5.0,,2.0,,2.0,4.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,4.0,,1.0,,,1.0,
12134246,away,El Farolito,Jonathan Mosquera,Jonathan Mosquera,jonathan-mosquera,J. Mosquera,D,3,187.0,1,M,1482824,EUR,569116800,D,3,3,False,40.0,29.0,12.0,8.0,22.0,29.0,7.0,12.0,1.0,,,90.0,46.0,6.9,12.0,0,1.0,1.0,5.0,1.0,,,2.0,3.0,,,True,,2.0,,,,,,,,,,,3.0,,,,,,
12134246,away,El Farolito,Jesús Martínez,,jesus-martinez,J. Martínez,D,18,180.0,1,M,974575,EUR,769824000,D,18,18,False,31.0,22.0,7.0,,12.0,14.0,11.0,21.0,3.0,,,90.0,53.0,6.5,14.0,0,4.0,5.0,3.0,,,,3.0,2.0,,1.0,,2.0,1.0,,,,,2.0,2.0,,,2.0,,2.0,,1.0,,,,
12134246,away,El Farolito,Jonathan Valdivia,,jonathan-valdivia,J. Valdivia,M,,178.0,1,M,843355,EUR,746841600,M,22,22,False,33.0,25.0,7.0,4.0,5.0,7.0,22.0,35.0,7.0,,,90.0,61.0,7.2,20.0,3,9.0,8.0,6.0,2.0,6.0,2.0,1.0,1.0,,3.0,,,3.0,,2.0,,,2.0,,,,,1.0,1.0,,2.0,,,,1.0
12134246,away,El Farolito,Erik Arias Villalta,Erik Arias Villalta,erik-arias-villalta,E. A. Villalta,F,13,,1,M,1823867,EUR,963014400,M,13,13,False,8.0,7.0,1.0,,3.0,3.0,4.0,7.0,1.0,,,45.0,12.0,6.4,4.0,1,2.0,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,
12134246,away,El Farolito,Sacré Kipré,Sacré Kipré,sacre-kipre,S. Kipré,M,19,172.0,3,M,1823879,EUR,1024185600,M,19,19,False,30.0,24.0,4.0,3.0,12.0,13.0,12.0,17.0,10.0,,,90.0,46.0,7.5,7.0,3,,2.0,7.0,1.0,,,2.0,4.0,2.0,,,,1.0,,3.0,,,1.0,2.0,,1.0,,,4.0,,,,,,
12134246,away,El Farolito,Herlbert Soto,,herlbert-soto,E. Soto,M,7,162.0,7,M,829952,EUR,814752000,M,7,7,False,32.0,24.0,1.0,,9.0,10.0,16.0,25.0,7.0,,,73.0,51.0,7.2,14.0,2,3.0,3.0,5.0,,3.0,1.0,,3.0,1.0,1.0,,,,,2.0,,,,1.0,,,1.0,,2.0,,1.0,,,,
12134246,away,El Farolito,Gabriel Arias,Gabriel Arias,gabriel-arias,G. Arias,M,11,,1,M,1479707,EUR,924048000,M,11,11,False,10.0,6.0,4.0,3.0,3.0,3.0,3.0,8.0,1.0,,,58.0,23.0,6.6,8.0,2,1.0,7.0,4.0,2.0,2.0,,,4.0,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,1.0,,,,,,
12134246,away,El Farolito,Dembor Benson,Dembor Benson,dembor-benson,D. Benson,F,9,,10,M,1479772,EUR,817344000,F,9,9,False,18.0,12.0,2.0,1.0,3.0,4.0,9.0,14.0,2.0,,,90.0,25.0,7.5,9.0,2,,3.0,4.0,,1.0,,1.0,,,2.0,,1.0,4.0,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,
12134246,away,El Farolito,Edgard Kreye,Edgard Kreye,edgard-kreye,E. Kreye,,12,,1,M,1823866,EUR,1003881600,F,12,12,False,28.0,22.0,4.0,3.0,5.0,6.0,17.0,22.0,3.0,,,81.0,43.0,8.0,7.0,4,,4.0,7.0,,4.0,4.0,,2.0,1.0,3.0,,1.0,,,2.0,2.0,,3.0,1.0,,,,,1.0,,,,,,
12134246,away,El Farolito,Judas Higuera,Judas Higuera,judas-higuera,J. Higuera,M,21,,2,M,1479801,EUR,952473600,F,21,21,True,12.0,10.0,3.0,3.0,2.0,2.0,10.0,14.0,1.0,,,45.0,20.0,7.2,6.0,1,4.0,5.0,1.0,1.0,2.0,,,,1.0,3.0,,,,,1.0,,,2.0,,,,,,,,2.0,1.0,,,1.0
12134246,away,El Farolito,Jorge Murillo,,jorge-murillo,J. Murillo,M,16,,2,M,924911,EUR,820627200,M,16,16,True,21.0,15.0,4.0,,7.0,9.0,8.0,12.0,1.0,,,32.0,26.0,6.7,7.0,0,,2.0,2.0,1.0,,,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,
12134246,away,El Farolito,Daouda Sidibe,Daouda Sidibe,daouda-sidibe,D. Sidibe,,26,,0,M,1823863,EUR,1068422400,M,26,26,True,10.0,10.0,1.0,1.0,4.0,4.0,7.0,7.0,,,,17.0,14.0,6.8,1.0,1,1.0,2.0,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,
12134246,away,El Farolito,Daniel Buitrago,,daniel-buitrago,D. B. Tamayo,M,10,177.0,4,M,162499,EUR,667612800,M,10,10,True,7.0,7.0,,,1.0,1.0,6.0,6.0,1.0,,,9.0,12.0,6.8,3.0,0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,3.0,,,1.0,,,,,,
12134246,away,El Farolito,Arthur Minota,,arthur-minota,A. Minota,D,15,,0,M,973921,EUR,884131200,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,away,El Farolito,Ramón Córdoba,,ramon-cordoba,R. Córdoba,D,4,183.0,3,M,830020,EUR,621302400,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134246,away,El Farolito,Julian Escobar,Julian Escobar,julian-escobar,J. Escobar,,99,,0,M,1823875,EUR,1037232000,M,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
