match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork,stat_goals
10408513,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,21.0,17.0,9.0,5.0,14.0,15.0,3.0,6.0,3.0,1.0,90.0,23.0,6.3,5.0,0.0,0.0,0.00036708,0,-0.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408513,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,36.0,24.0,3.0,1.0,4.0,5.0,22.0,39.0,4.0,,90.0,61.0,7.0,23.0,0.1104,0.0,0.265416,2,,8.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10408513,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,54.0,47.0,5.0,3.0,29.0,30.0,18.0,24.0,10.0,,90.0,71.0,7.5,7.0,0.0,0.0,0.00817405,0,,,,3.0,7.0,,,,2.0,5.0,3.0,,,,,3.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
10408513,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,55.0,44.0,12.0,5.0,27.0,32.0,17.0,23.0,9.0,,90.0,66.0,6.9,12.0,0.036,0.0,0.0127605,1,,,,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
10408513,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,34.0,30.0,2.0,1.0,19.0,20.0,11.0,14.0,5.0,,81.0,51.0,6.7,8.0,0.2444,0.0,0.00334344,2,,,,2.0,5.0,,,,,1.0,,2.0,,,,,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
10408513,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,32.0,25.0,1.0,,4.0,5.0,21.0,30.0,8.0,,90.0,52.0,7.0,16.0,0.1815,0.0639,0.248404,3,,3.0,,7.0,4.0,,2.0,,,2.0,1.0,1.0,3.0,,,2.0,1.0,3.0,1.0,,2.0,,2.0,,1.0,2.0,,,,,,,,,,
10408513,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,51.0,41.0,3.0,1.0,18.0,20.0,23.0,32.0,4.0,,73.0,63.0,7.1,12.0,0.0657,0.0,0.0433639,1,,1.0,,2.0,6.0,1.0,,,,2.0,,,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,True,4.0,,,,,,,,
10408513,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,34,34,False,33.0,29.0,4.0,3.0,11.0,13.0,18.0,20.0,6.0,,64.0,48.0,7.2,10.0,0.0519,0.0998,0.00797494,1,,,,2.0,6.0,,1.0,,,4.0,3.0,,,,,,1.0,2.0,1.0,,2.0,,3.0,,1.0,,,,,,,,,,,
10408513,home,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,M,21,21,False,20.0,14.0,,,4.0,6.0,10.0,17.0,5.0,,65.0,36.0,6.4,12.0,0.0,0.0,0.0199907,0,,3.0,,3.0,4.0,,,,,1.0,,,,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10408513,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,8,8,False,22.0,10.0,4.0,2.0,5.0,7.0,6.0,19.0,8.0,,90.0,48.0,6.9,20.0,1.0607,0.0868,0.269337,7,,4.0,1.0,10.0,4.0,3.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,3.0,,2.0,1.0,,,,2.0,1.0,2.0,3.0,,2.0,1.0,,,,,,,
