match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,player_height,stat_accurateCross,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceCreated,stat_wonContest,stat_goodHighClaim,stat_totalOffside
11177064,home,Tulsa Athletics,Bryson Reed,Bryson Reed,,bryson-reed,B. Reed,M,1,0,M,1193459,EUR,879552000.0,G,1,1,False,25.0,12.0,21.0,8.0,5.0,8.0,7.0,17.0,1.0,11.0,1.0,3.0,1.0,90.0,34.0,7.4,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177064,home,Tulsa Athletics,Javier Reyes,Javier Reyes,,javier-reyes,J. Reyes,M,13,0,M,1193465,EUR,757209600.0,D,13,13,False,22.0,14.0,3.0,1.0,10.0,14.0,4.0,9.0,2.0,6.0,,,,90.0,57.0,7.1,16.0,0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
11177064,home,Tulsa Athletics,Jonathan Harris,Jonathan Harris,,jonathan-harris,J. Harris,M,17,0,M,1480286,EUR,865382400.0,D,3,3,False,41.0,32.0,9.0,2.0,26.0,29.0,6.0,12.0,5.0,6.0,,,,90.0,55.0,7.9,9.0,2,,2.0,1.0,5.0,1.0,1.0,3.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,
11177064,home,Tulsa Athletics,Chris Taylor,Chris Taylor,,chris-taylor,C. Taylor,M,19,0,M,1195126,EUR,610934400.0,D,2,2,False,24.0,16.0,9.0,2.0,11.0,15.0,5.0,11.0,,3.0,,,,90.0,32.0,6.9,10.0,0,2.0,,,2.0,,3.0,,,,2.0,,,,186.0,,,,,,,,,,,,,
11177064,home,Tulsa Athletics,Alejandro Chavez,Alejandro Chavez,,alejandro-chavez,A. Chavez,D,5,0,M,1480159,EUR,870566400.0,D,5,5,False,25.0,17.0,7.0,3.0,10.0,12.0,8.0,14.0,2.0,3.0,,,,90.0,38.0,7.2,9.0,0,1.0,2.0,,2.0,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,,
11177064,home,Tulsa Athletics,Aaron Ugbah,Aaron Ugbah,,aaron-ugbah,A. Ugbah,M,9,1,M,1193457,EUR,880934400.0,M,9,9,False,20.0,12.0,1.0,,7.0,11.0,5.0,9.0,,3.0,,,,90.0,41.0,6.0,21.0,2,,1.0,6.0,3.0,1.0,,1.0,1.0,8.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,
11177064,home,Tulsa Athletics,Vinicius De Oliveira,Vinicius De Oliveira,,vinicius-de-oliveira,V. D. Oliveira,M,6,1,M,1193479,EUR,918518400.0,M,6,6,False,18.0,13.0,3.0,2.0,6.0,8.0,7.0,10.0,1.0,4.0,,,,74.0,27.0,6.6,8.0,0,,,5.0,5.0,,,3.0,2.0,1.0,2.0,3.0,,,,,,,2.0,,,,True,,,,,
11177064,home,Tulsa Athletics,Roman Torres,Roman Torres,,roman-torres,R. Torres,M,25,9,M,1118151,EUR,1017446400.0,M,23,23,False,21.0,11.0,2.0,1.0,7.0,12.0,5.0,14.0,1.0,3.0,,,,90.0,42.0,7.6,18.0,1,5.0,1.0,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,,1.0,,180.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,2.0,,,
11177064,home,Tulsa Athletics,Joseph Ruiz,Joseph Ruiz,,joseph-ruiz,J. Ruiz,M,21,0,M,1193469,EUR,915580800.0,M,21,21,False,14.0,10.0,,,8.0,10.0,2.0,4.0,,7.0,,,,70.0,19.0,7.0,6.0,1,,1.0,2.0,2.0,,,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,1.0,,,1.0,,,
11177064,home,Tulsa Athletics,Mitchell Cashion,Mitchell Cashion,,mitchell-cashion,M. Cashion,M,11,0,M,1481618,EUR,,M,18,18,False,10.0,6.0,,,4.0,5.0,2.0,5.0,1.0,4.0,,,,89.0,26.0,6.2,13.0,0,,,5.0,4.0,,,,,4.0,3.0,2.0,,,,,,,1.0,4.0,,,,,,1.0,,
11177064,home,Tulsa Athletics,Jordan Watson,Jordan Watson,,jordan-watson,J. Watson,M,10,0,M,1193467,EUR,856224000.0,F,10,10,False,8.0,6.0,,,3.0,3.0,4.0,7.0,,5.0,,,,75.0,26.0,6.6,11.0,2,2.0,1.0,5.0,5.0,,,2.0,1.0,6.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,
11177064,home,Tulsa Athletics,Joseph Garcia,Joseph Garcia,,joseph-garcia,J. Garcia,M,17,1,M,1193468,EUR,817084800.0,M,17,17,True,9.0,5.0,2.0,1.0,1.0,2.0,5.0,8.0,,2.0,,,,20.0,17.0,6.6,7.0,0,1.0,,5.0,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,
