match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_duelLost,stat_fouls,stat_aerialLost,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalContest,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,stat_wonContest,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceMissed
10411643,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,35.0,27.0,,,12.0,16.0,15.0,20.0,6.0,,,,,,90.0,59.0,8.5,16.0,1.1383,0.9932,0.126734,3,,11.0,1.0,,,,1.0,4.0,3.0,2.0,1.0,8.0,2.0,1.0,4.0,,2.0,5.0,,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,
10411643,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,8.0,7.0,,,4.0,5.0,3.0,3.0,,,,,,,12.0,12.0,6.5,2.0,0.0,0.0,0.00348149,0,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,12.0,6.0,6.2,,0.0396,0.0,0.00109273,1,,,,,,,,,,,,2.0,,,,2.0,,,lukaromero10,,,,1.0,,,,,,Luka Romero,,,,,,,,
10411643,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,,,,,11.0,8.0,6.4,3.0,0.0,0.0,0.00084046,0,,1.0,,,,,,,,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,True,2.0,2.0,,,2.0,2.0,,,,,,,,,3.0,2.0,,,0.0,0.0,7.06e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,93,183,1317,M,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198,630,M,44453,EUR,508291200,G,1,1,False,37.0,31.0,7.0,1.0,31.0,35.0,,2.0,5.0,,1.0,1.0,,,90.0,42.0,5.7,7.0,0.0,0.0,9.515e-05,0,-0.4331,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10411643,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,318607,EUR,849830400,D,2,2,False,68.0,56.0,5.0,1.0,47.0,51.0,10.0,18.0,8.0,,,,,,90.0,97.0,6.1,17.0,0.0,0.0,0.0326983,0,,9.0,,,1.0,,,6.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,,True,1.0,1.0,,,1.0,,,,,,,,,,,,
10411643,away,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,20,20,False,78.0,73.0,5.0,1.0,63.0,66.0,10.0,12.0,4.0,,,,,,90.0,91.0,6.2,6.0,0.0621,0.0,0.00866296,1,,4.0,,,1.0,1.0,2.0,4.0,2.0,1.0,,4.0,1.0,1.0,,2.0,,,Kalulujr_,,,,,,,,,1.0,,,,,,,,1.0,
10411643,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,False,26.0,21.0,2.0,,20.0,22.0,1.0,4.0,2.0,,,,,,24.0,28.0,6.2,6.0,0.0,0.0,0.00027323,0,,,,,,,,,,,,1.0,,,,,1.0,,fikayotomori,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Sergiño Dest,sergino-dest,S. Dest,D,8,173,6149,M,906021,EUR,973209600,D,21,21,False,35.0,27.0,1.0,,16.0,18.0,11.0,17.0,10.0,,,,,,90.0,54.0,6.4,11.0,0.0,0.0,0.0132853,0,,6.0,,,,,2.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,1.0,4.0,sergino,,,,,,1.0,,,,,,3.0,,,,,,
10411643,away,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,823733,EUR,880934400,M,4,4,False,54.0,50.0,8.0,8.0,35.0,36.0,15.0,21.0,8.0,,,,,,90.0,73.0,6.9,12.0,0.0378,0.0,0.0384984,1,,7.0,,,,,3.0,1.0,,3.0,1.0,3.0,1.0,,4.0,,2.0,1.0,IsmaëlBennacer,,3.0,,1.0,,1.0,,,,,,1.0,,,,,,
10411643,away,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,47.0,38.0,5.0,3.0,18.0,19.0,21.0,30.0,9.0,,,,,,90.0,61.0,6.8,14.0,0.0323,0.0267,0.0906798,1,,3.0,1.0,,,,1.0,,,1.0,1.0,4.0,,,1.0,1.0,,4.0,sandrotonali,,2.0,1.0,,,4.0,,,,,,1.0,,,,,,
10411643,away,Milan,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,M,30,30,False,24.0,22.0,,,11.0,11.0,11.0,13.0,2.0,,,,,,58.0,34.0,6.1,8.0,0.0257,0.0,0.0142782,1,,2.0,,,,,,,,2.0,,6.0,1.0,2.0,1.0,,1.0,3.0,,,,,1.0,,,,,,,,1.0,,,,,,
10411643,away,Milan,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,10,10,False,16.0,14.0,2.0,1.0,4.0,4.0,10.0,13.0,2.0,,,,,,59.0,29.0,6.4,7.0,0.0,0.0,0.0184092,0,,3.0,,,,,2.0,1.0,,1.0,,6.0,2.0,1.0,,,2.0,3.0,Brahim,,1.0,,,,,,,,,,2.0,,,,,,
10411643,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,M,17,17,False,10.0,7.0,,,2.0,2.0,5.0,9.0,2.0,,,,,,79.0,24.0,5.9,10.0,0.3814,0.0,0.0173293,3,,3.0,,,,,1.0,,,2.0,,3.0,,,1.0,,2.0,3.0,RLeão,,1.0,,2.0,,,,,1.0,,,2.0,,1.0,,,,1.0
10411643,away,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,False,10.0,6.0,,,5.0,5.0,1.0,5.0,1.0,,,,,,59.0,14.0,6.4,4.0,0.0,0.0,0.00032455,0,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,OGiroud,,,,,,,,,,,,,,1.0,,,,
10411643,away,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,21535,EUR,606873600,D,24,24,True,58.0,48.0,9.0,3.0,41.0,43.0,7.0,15.0,5.0,,,,,,66.0,62.0,6.2,10.0,0.0,0.0,0.00238239,0,,3.0,,,1.0,2.0,1.0,,,,3.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,M,56,56,True,15.0,10.0,,,5.0,6.0,5.0,9.0,,,,,,,32.0,22.0,6.3,9.0,0.0,0.0,0.618881,0,,2.0,,,,,,1.0,1.0,1.0,,4.0,1.0,,1.0,,1.0,2.0,AS56,,,,,,1.0,,1.0,,,,,,,,,,
10411643,away,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,M,90,90,True,16.0,12.0,,,6.0,7.0,6.0,9.0,3.0,,,,,,31.0,22.0,6.3,5.0,0.0756,0.0,0.0140103,1,,1.0,,,,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,1.0,,cdk,,,,1.0,,,,,,,,,,,,,,
10411643,away,Milan,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,190399,EUR,798163200,F,27,27,True,,,,,,,,,,,,,,,31.0,4.0,6.5,1.0,0.0,0.0,0.0,0,,2.0,,,,,,,,,,2.0,,1.0,2.0,,1.0,,divockorigi,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,12,12,True,2.0,1.0,,,,,1.0,3.0,,,,,,,11.0,7.0,7.0,2.0,0.1175,0.2583,0.00195887,2,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,_anterebic,,1.0,,,,,,,,,,,,,,,,
10411643,away,Milan,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,MThiaw,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Andrea Bozzolan,bozzolan-andrea,A. Bozzolan,D,3,178,174,M,1137275,EUR,1077494400,D,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,adliyacine,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,155449,EUR,749952000,M,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411643,away,Milan,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1108,M,989371,EUR,1033689600,M,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
