match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_onTargetScoringAttempt,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_accurateCross
11452970,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,17,17,False,22.0,19.0,1.0,1.0,0.0,4.0,5.0,15.0,17.0,1.0,2.0,3.0,,,90.0,50.0,7.4,10.0,5,,5.0,10.0,12.0,2.0,,2.0,2.0,1.0,,,,3.0,2.0,8.0,8.0,1.0,2.0,,,5.0,,,,,,fashionjr10,2.0,1.0,,,,,
11452970,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,20.0,14.0,1.0,,0.0,1.0,2.0,13.0,20.0,,1.0,,,,45.0,33.0,6.9,11.0,0,2.0,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,
11452970,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,True,13.0,9.0,,,0.0,,,9.0,13.0,,,1.0,,,28.0,18.0,6.5,6.0,1,,,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11452970,home,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,M,8,8,True,17.0,15.0,3.0,3.0,0.0,5.0,5.0,10.0,13.0,,1.0,5.0,,,28.0,25.0,6.9,3.0,0,1.0,2.0,3.0,3.0,,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11452970,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,80,80,True,8.0,7.0,,,0.0,4.0,5.0,3.0,6.0,,1.0,2.0,,,10.0,14.0,6.5,4.0,0,3.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11452970,home,Al-Fayha,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,M,70,70,True,1.0,,1.0,,0.0,,,,1.0,,,1.0,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,,
11452970,home,Al-Fayha,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,home,Al-Fayha,Mohammed Majrashi,mohammed-majrashi,M. Majrashi,F,20,180.0,7,M,160931,EUR,674697600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,home,Al-Fayha,Milan Pavkov,milan-pavkov,M. Pavkov,F,50,193.0,372,M,804183,EUR,760752000,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,away,Al Raed,André Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,576272,EUR,817862400,G,1,1,False,26.0,23.0,8.0,6.0,0.0,20.0,21.0,3.0,5.0,,1.0,10.0,3.0,1.0,90.0,39.0,8.1,3.0,0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,André,Moreira,,,,,,,2.0,1.0,1.0,,
11452970,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,48.0,41.0,2.0,2.0,0.0,20.0,22.0,21.0,27.0,,,10.0,,,90.0,69.0,7.2,12.0,0,1.0,,6.0,4.0,,3.0,4.0,,,,,5.0,1.0,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,
11452970,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,66.0,59.0,4.0,4.0,0.0,43.0,49.0,16.0,17.0,,5.0,4.0,,,86.0,82.0,7.5,7.0,1,,2.0,3.0,9.0,,2.0,1.0,4.0,,,4.0,,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,,
11452970,away,Al Raed,Bander Whaeshi,bander-whaeshi,B. Whaeshi,D,66,,6,M,1522210,EUR,1018915200,D,2,2,False,62.0,58.0,9.0,6.0,0.0,44.0,45.0,14.0,17.0,,,6.0,,,90.0,67.0,7.2,5.0,0,,1.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,2.0,,1.0,Bander Whaeshi,,,,,,,,,,,,
11452970,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,D,24,24,False,21.0,15.0,4.0,1.0,0.0,8.0,9.0,7.0,13.0,,,4.0,,,45.0,26.0,6.3,9.0,0,1.0,,2.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,
11452970,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,26.0,20.0,1.0,,0.0,6.0,6.0,14.0,23.0,,,4.0,,,86.0,47.0,7.1,16.0,0,3.0,,4.0,8.0,,2.0,4.0,2.0,1.0,True,,1.0,,2.0,3.0,2.0,3.0,,,,4.0,,,,,,,,,,,,,
11452970,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,47.0,42.0,5.0,3.0,0.0,27.0,29.0,15.0,18.0,,1.0,1.0,,,90.0,65.0,6.5,11.0,0,,,8.0,7.0,,1.0,5.0,,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,
11452970,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,43.0,37.0,6.0,2.0,0.0,22.0,23.0,16.0,21.0,1.0,1.0,3.0,,,62.0,50.0,6.7,9.0,1,1.0,,3.0,2.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0
11452970,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,False,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,1.0,,,45.0,14.0,6.6,2.0,1,,,2.0,1.0,,1.0,,,,,,1.0,,,2.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,
11452970,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,7,7,False,36.0,27.0,2.0,1.0,0.0,6.0,6.0,23.0,39.0,,,4.0,,,90.0,62.0,7.0,22.0,1,9.0,,6.0,6.0,1.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,4.0,3.0,,,,,1.0,,,,,,,,,,,,,2.0
11452970,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,20.0,18.0,,,0.0,6.0,7.0,12.0,14.0,,1.0,3.0,,,90.0,30.0,6.7,6.0,1,1.0,,4.0,5.0,1.0,,,2.0,,,4.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11452970,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,True,28.0,25.0,6.0,4.0,0.0,17.0,17.0,8.0,11.0,,1.0,1.0,,,45.0,35.0,6.8,4.0,0,,,1.0,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11452970,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,43.0,40.0,3.0,2.0,0.0,22.0,23.0,18.0,20.0,,,3.0,,,45.0,48.0,6.8,3.0,0,,1.0,5.0,1.0,,1.0,,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,
11452970,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,True,10.0,5.0,1.0,,0.0,3.0,4.0,2.0,6.0,,,2.0,,,28.0,15.0,6.6,8.0,0,,,3.0,3.0,,,,1.0,,,3.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
11452970,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,True,,,,,0.0,,,,,,1.0,,,,11.0,4.0,6.5,1.0,0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11452970,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,8.0,7.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,,,,,,11.0,9.0,6.5,1.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,,,
11452970,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,away,Al Raed,Abdullah Yahya Majrashi,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,away,Al Raed,Firas Al-Ghamdi,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,963214,EUR,944179200,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452970,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
