match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_wonContest,stat_fouls,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12436507,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201.0,1229,M,19314,EUR,574560000,G,20,20,False,19.0,15.0,4.0,1.0,0.0,15.0,16.0,3.0,1.0,4.0,1.0,1.0,5.0,5.0,90.0,29.0,7.4,4.0,2.047e-05,0,0.6601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436507,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10890,M,913654,EUR,937180800,D,23,23,False,44.0,34.0,2.0,,0.0,16.0,17.0,31.0,3.0,6.0,,,,,90.0,74.0,6.7,17.0,0.0695391,2,,pedroporro29,19.0,4.0,1.0,6.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,0.069,1.0,,,,,,,,,,,,,,,,,,,,,,
12436507,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191.0,13683,M,997103,EUR,1012694400,D,6,6,False,66.0,57.0,6.0,2.0,0.0,33.0,38.0,28.0,5.0,8.0,,,,,90.0,83.0,7.5,10.0,0.0127887,2,,radudragusin5,24.0,,,3.0,9.0,,,1.0,3.0,2.0,,1.0,0.0302,,2.0,5.0,1.0,1.0,1.0,0.0105,,,,,,,,,,,,,,,,
12436507,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181.0,2694,M,94758,EUR,735609600,D,33,33,False,65.0,63.0,4.0,3.0,0.0,38.0,38.0,27.0,7.0,4.0,,,,,90.0,81.0,7.5,2.0,0.00835426,0,,,25.0,,,6.0,3.0,1.0,,,,,,,,,5.0,3.0,,,4.0,,3.0,,,,,,,,,,,,,,,
12436507,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5941,M,983572,EUR,1038441600,D,13,13,False,54.0,49.0,1.0,1.0,0.0,19.0,21.0,34.0,1.0,7.0,,,,,90.0,84.0,6.9,16.0,0.0257725,0,,udogiethree,30.0,1.0,,3.0,3.0,,1.0,,2.0,1.0,4.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
12436507,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185.0,32679,M,1002711,EUR,1031961600,M,29,29,False,44.0,37.0,2.0,1.0,0.0,16.0,19.0,25.0,1.0,13.0,,,,,85.0,54.0,7.0,10.0,0.0148949,0,,pape,21.0,,,3.0,5.0,1.0,1.0,,3.0,2.0,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
12436507,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181.0,19170,M,844842,EUR,841363200,M,8,8,False,57.0,52.0,4.0,3.0,0.0,23.0,25.0,32.0,2.0,2.0,,,,,90.0,72.0,6.9,8.0,0.162563,0,,YB8,29.0,,,5.0,4.0,,1.0,,2.0,,2.0,2.0,,,2.0,,,,2.0,,1.0,,,,3.0,,,,,,,,,,,
12436507,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175.0,15672,M,356398,EUR,848707200,M,10,10,False,47.0,41.0,3.0,,0.0,16.0,17.0,35.0,2.0,2.0,,,,,84.0,66.0,6.4,15.0,0.0622377,2,,Madders,26.0,5.0,1.0,7.0,3.0,1.0,3.0,,,,,2.0,0.2076,1.0,1.0,,3.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,
12436507,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186.0,10704,M,1085180,EUR,990576000,F,22,22,False,28.0,19.0,1.0,1.0,0.0,6.0,6.0,25.0,,1.0,,,,,90.0,35.0,7.4,12.0,0.00842943,1,,brenjohnson_,13.0,3.0,,4.0,3.0,1.0,,,2.0,1.0,,1.0,0.2935,,3.0,,,1.0,,0.7599,,,,,,,,1.0,,,,,,,,
12436507,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184.0,117494,M,111505,EUR,710553600,F,7,7,False,32.0,27.0,2.0,1.0,0.0,7.0,7.0,28.0,,1.0,,,,,90.0,40.0,6.6,10.0,0.0337532,1,,HMSon,20.0,3.0,,2.0,2.0,,,,1.0,,,1.0,0.1754,1.0,,,2.0,1.0,,0.2809,,,,,,,,,True,1.0,,,,,,
